Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
06/05/2026,11:00:00,Pôle FA - CHANGHONG,1,1,0,68,68,"100,00%"
06/05/2026,11:00:00,Pôle Fa - ELICA,1,1,0,133,133,"100,00%"
06/05/2026,11:15:00,Pôle FA - CHANGHONG,3,3,0,809,270,"100,00%"
06/05/2026,11:15:00,Pôle Fa - ELICA,2,2,0,223,112,"100,00%"
06/05/2026,11:30:00,,2,2,0,1152,576,"100,00%"
06/05/2026,11:30:00,Pôle FA - CHANGHONG,3,3,0,243,81,"100,00%"
06/05/2026,11:30:00,Pôle Fa - ELICA,5,5,0,231,46,"100,00%"
06/05/2026,11:45:00,,1,1,0,74,74,"100,00%"
06/05/2026,11:45:00,Pôle FA - CHANGHONG,1,1,0,22,22,"100,00%"
06/05/2026,11:45:00,Pôle Fa - ELICA,3,3,0,228,76,"100,00%"
06/05/2026,12:00:00,,1,1,0,83,83,"100,00%"
06/05/2026,12:15:00,,1,1,0,26,26,"100,00%"
06/05/2026,12:15:00,Pôle Fa - ELICA,1,1,0,61,61,"100,00%"
06/05/2026,12:30:00,Pôle Fa - ELICA,1,1,0,63,63,"100,00%"
06/05/2026,12:45:00,,1,1,0,16,16,"100,00%"
06/05/2026,12:45:00,Pôle FA - CHANGHONG,1,1,0,102,102,"100,00%"
06/05/2026,12:45:00,Pôle Fa - ELICA,2,2,0,1125,563,"100,00%"
06/05/2026,13:00:00,,1,1,0,219,219,"100,00%"
06/05/2026,13:00:00,Pôle Fa - ELICA,4,4,0,465,116,"100,00%"
06/05/2026,13:15:00,,4,4,0,3032,758,"100,00%"
06/05/2026,13:15:00,Pôle Fa - ELICA,1,1,0,40,40,"100,00%"
06/05/2026,13:30:00,,2,2,0,1374,687,"100,00%"
06/05/2026,13:30:00,Pôle Fa - ELICA,1,1,0,66,66,"100,00%"
06/05/2026,13:45:00,,2,2,0,288,144,"100,00%"
06/05/2026,13:45:00,Pôle Fa - ELICA,6,6,0,914,152,"100,00%"
06/05/2026,14:00:00,,1,1,0,375,375,"100,00%"
06/05/2026,14:00:00,Pôle FA - CHANGHONG,1,1,0,427,427,"100,00%"
06/05/2026,14:00:00,Pôle Fa - ELICA,5,5,0,404,81,"100,00%"
06/05/2026,14:15:00,Pôle Fa - ELICA,5,5,0,378,76,"100,00%"
06/05/2026,14:30:00,Pôle FA - SALM AIRFORCE,2,2,0,324,162,"100,00%"
06/05/2026,15:00:00,Pôle Fa - ELICA,5,5,0,434,87,"100,00%"
06/05/2026,15:15:00,,1,1,0,342,342,"100,00%"
06/05/2026,15:15:00,Pôle Fa - ELICA,2,2,0,277,139,"100,00%"
06/05/2026,15:30:00,,1,1,0,275,275,"100,00%"
06/05/2026,15:45:00,,1,1,0,199,199,"100,00%"
06/05/2026,16:15:00,,2,2,0,884,442,"100,00%"
06/05/2026,16:15:00,Pôle Fa - ELICA,1,1,0,529,529,"100,00%"
06/05/2026,16:30:00,,3,3,0,1977,659,"100,00%"
06/05/2026,16:30:00,Pôle FA - CHANGHONG,2,2,0,434,217,"100,00%"
06/05/2026,16:45:00,Pôle Fa - ELICA,2,2,0,698,349,"100,00%"
06/05/2026,17:00:00,,1,1,0,819,819,"100,00%"
06/05/2026,17:15:00,,1,1,0,1030,1030,"100,00%"
06/05/2026,18:00:00,,2,2,0,392,196,"100,00%"
06/05/2026,18:00:00,Pôle Fa - ELICA,4,4,0,292,73,"100,00%"
06/05/2026,18:45:00,Pôle FA - SALM AIRFORCE,1,1,0,65,65,"100,00%"
06/05/2026,19:00:00,,1,1,0,513,513,"100,00%"
06/05/2026,19:00:00,Pôle Fa - ELICA,3,3,0,192,64,"100,00%"
06/05/2026,19:30:00,Pôle Fa - ELICA,1,1,0,270,270,"100,00%"
06/05/2026,19:45:00,,3,3,0,1592,531,"100,00%"
06/05/2026,20:00:00,,1,1,0,160,160,"100,00%"
06/05/2026,20:45:00,Pôle Fa - ELICA,1,1,0,71,71,"100,00%"
Total pour 06/05/2026,,,104,104,0,24410,235,"100,00%"
