Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
21/04/2026,09:00:00,MOBALPA,5,5,0,1861,372,"100,00%"
21/04/2026,09:15:00,MOBALPA,3,3,0,711,237,"100,00%"
21/04/2026,09:30:00,MOBALPA,6,6,0,1266,211,"100,00%"
21/04/2026,09:45:00,MOBALPA,5,5,0,1280,256,"100,00%"
21/04/2026,10:00:00,MOBALPA,6,5,1,2308,385,"83,33%"
21/04/2026,10:00:00,Pôle FA - CHANGHONG,1,1,0,243,243,"100,00%"
21/04/2026,10:00:00,Pôle Fa - ELICA,1,1,0,428,428,"100,00%"
21/04/2026,10:15:00,MOBALPA,6,6,0,3751,625,"100,00%"
21/04/2026,10:15:00,Pôle FA - CHANGHONG,1,1,0,79,79,"100,00%"
21/04/2026,10:15:00,Pôle Fa - ELICA,4,4,0,802,201,"100,00%"
21/04/2026,10:15:00,Pôle FA - MIDEA,4,4,0,2063,516,"100,00%"
21/04/2026,10:15:00,Pôle FA - ROBLIN,1,1,0,118,118,"100,00%"
21/04/2026,10:15:00,Pôle FA - SILVERLINE,1,1,0,120,120,"100,00%"
21/04/2026,10:30:00,MOBALPA,5,5,0,1259,252,"100,00%"
21/04/2026,10:30:00,Pôle FA - MIDEA,2,2,0,799,400,"100,00%"
21/04/2026,10:30:00,Pôle FA - SALM AIRFORCE,2,2,0,1343,672,"100,00%"
21/04/2026,10:45:00,MOBALPA,5,5,0,2283,457,"100,00%"
21/04/2026,10:45:00,Pôle FA - MIDEA,2,2,0,853,427,"100,00%"
21/04/2026,10:45:00,Pôle FA - ROBLIN,1,1,0,553,553,"100,00%"
21/04/2026,10:45:00,Pôle FA - SALM AIRFORCE,1,1,0,327,327,"100,00%"
21/04/2026,11:00:00,MOBALPA,3,3,0,1057,352,"100,00%"
21/04/2026,11:00:00,Pôle Fa - ELICA,1,1,0,657,657,"100,00%"
21/04/2026,11:00:00,Pôle FA - MIDEA,2,2,0,703,352,"100,00%"
21/04/2026,11:15:00,MOBALPA,5,5,0,1550,310,"100,00%"
21/04/2026,11:15:00,Pôle Fa - ELICA,1,1,0,590,590,"100,00%"
21/04/2026,11:15:00,Pôle FA - MIDEA,3,3,0,1232,411,"100,00%"
21/04/2026,11:15:00,Pôle FA - ROBLIN,1,1,0,100,100,"100,00%"
21/04/2026,11:15:00,Pôle FA - SALM AIRFORCE,3,3,0,1910,637,"100,00%"
21/04/2026,11:15:00,Pôle FA - SILVERLINE,1,1,0,331,331,"100,00%"
21/04/2026,11:30:00,MOBALPA,3,3,0,1001,334,"100,00%"
21/04/2026,11:30:00,Pôle Fa - ELICA,3,3,0,842,281,"100,00%"
21/04/2026,11:30:00,Pôle FA - MIDEA,1,1,0,551,551,"100,00%"
21/04/2026,11:45:00,MOBALPA,4,4,0,2536,634,"100,00%"
21/04/2026,11:45:00,Pôle Fa - ELICA,3,3,0,1640,547,"100,00%"
21/04/2026,11:45:00,Pôle FA - MIDEA,3,3,0,1280,427,"100,00%"
21/04/2026,12:00:00,Pôle FA - MIDEA,3,3,0,1539,513,"100,00%"
21/04/2026,12:15:00,MOBALPA,2,2,0,1141,571,"100,00%"
21/04/2026,12:15:00,Pôle FA - MIDEA,1,1,0,511,511,"100,00%"
21/04/2026,12:30:00,MOBALPA,1,1,0,643,643,"100,00%"
21/04/2026,12:30:00,Pôle FA - MIDEA,1,1,0,94,94,"100,00%"
21/04/2026,12:45:00,MOBALPA,1,1,0,600,600,"100,00%"
21/04/2026,12:45:00,Pôle FA - MIDEA,3,3,0,708,236,"100,00%"
21/04/2026,13:00:00,MOBALPA,2,2,0,1039,520,"100,00%"
21/04/2026,13:00:00,Pôle FA - MIDEA,2,2,0,1003,502,"100,00%"
21/04/2026,13:15:00,MOBALPA,2,1,1,265,133,"50,00%"
21/04/2026,13:15:00,Pôle FA - MIDEA,2,2,0,392,196,"100,00%"
21/04/2026,13:30:00,MOBALPA,4,4,0,1932,483,"100,00%"
21/04/2026,13:30:00,Pôle Fa - ELICA,2,2,0,863,432,"100,00%"
