Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
21/04/2026,09:00:00,,1,1,0,85,85,"100,00%"
21/04/2026,09:00:00,Pôle FA - MIDEA,3,3,0,116,39,"100,00%"
21/04/2026,09:00:00,Pôle FA - ROBLIN,2,1,1,49,25,"50,00%"
21/04/2026,09:15:00,,2,2,0,2387,1194,"100,00%"
21/04/2026,09:15:00,Pôle FA - MIDEA,2,2,0,117,59,"100,00%"
21/04/2026,09:15:00,Pôle FA - ROBLIN,1,1,0,60,60,"100,00%"
21/04/2026,09:30:00,,2,2,0,504,252,"100,00%"
21/04/2026,09:45:00,,2,2,0,452,226,"100,00%"
21/04/2026,10:00:00,,1,1,0,182,182,"100,00%"
21/04/2026,10:00:00,Pôle FA - MIDEA,1,1,0,749,749,"100,00%"
21/04/2026,10:15:00,,1,1,0,186,186,"100,00%"
21/04/2026,10:15:00,Pôle Fa - ELICA,1,1,0,78,78,"100,00%"
21/04/2026,10:30:00,,1,1,0,1354,1354,"100,00%"
21/04/2026,10:30:00,Pôle Fa - ELICA,3,3,0,863,288,"100,00%"
21/04/2026,10:45:00,,1,1,0,94,94,"100,00%"
21/04/2026,10:45:00,Pôle Fa - ELICA,2,2,0,385,193,"100,00%"
21/04/2026,10:45:00,Pôle FA - MIDEA,1,1,0,44,44,"100,00%"
21/04/2026,11:00:00,,3,3,0,1368,456,"100,00%"
21/04/2026,11:00:00,Pôle FA - ROBLIN,1,1,0,48,48,"100,00%"
21/04/2026,11:15:00,,1,1,0,74,74,"100,00%"
21/04/2026,11:15:00,Pôle FA - ROBLIN,1,1,0,60,60,"100,00%"
21/04/2026,11:30:00,Pôle Fa - ELICA,1,1,0,59,59,"100,00%"
21/04/2026,11:30:00,Pôle FA - ROBLIN,1,1,0,140,140,"100,00%"
21/04/2026,11:45:00,,2,2,0,1804,902,"100,00%"
21/04/2026,11:45:00,Pôle Fa - ELICA,1,1,0,48,48,"100,00%"
21/04/2026,11:45:00,Pôle FA - MIDEA,2,2,0,339,170,"100,00%"
21/04/2026,11:45:00,Pôle FA - ROBLIN,3,2,1,227,76,"66,67%"
21/04/2026,12:15:00,Pôle FA - ROBLIN,1,1,0,721,721,"100,00%"
21/04/2026,12:30:00,,1,1,0,70,70,"100,00%"
21/04/2026,12:30:00,Pôle FA - ROBLIN,2,2,0,221,111,"100,00%"
21/04/2026,12:45:00,,1,1,0,58,58,"100,00%"
21/04/2026,12:45:00,Pôle FA - MIDEA,2,2,0,36,18,"100,00%"
21/04/2026,12:45:00,Pôle FA - ROBLIN,3,3,0,148,49,"100,00%"
21/04/2026,13:00:00,Pôle FA - MIDEA,2,2,0,121,61,"100,00%"
21/04/2026,13:15:00,Pôle FA - MIDEA,1,1,0,142,142,"100,00%"
21/04/2026,13:45:00,,2,2,0,672,336,"100,00%"
21/04/2026,14:00:00,,2,2,0,1037,519,"100,00%"
21/04/2026,14:00:00,Pôle FA - ROBLIN,1,1,0,330,330,"100,00%"
21/04/2026,14:45:00,,3,3,0,623,208,"100,00%"
21/04/2026,15:00:00,,2,2,0,1167,584,"100,00%"
21/04/2026,15:00:00,Pôle FA - ROBLIN,1,1,0,555,555,"100,00%"
21/04/2026,15:15:00,Pôle FA - MIDEA,1,1,0,596,596,"100,00%"
21/04/2026,15:15:00,Pôle FA - ROBLIN,1,1,0,541,541,"100,00%"
21/04/2026,15:30:00,,1,1,0,458,458,"100,00%"
21/04/2026,15:30:00,Pôle FA - ROBLIN,1,1,0,598,598,"100,00%"
21/04/2026,15:45:00,,1,1,0,749,749,"100,00%"
21/04/2026,15:45:00,Pôle FA - MIDEA,2,2,0,1067,534,"100,00%"
21/04/2026,15:45:00,Pôle FA - ROBLIN,4,4,0,731,183,"100,00%"
21/04/2026,16:00:00,Pôle FA - MIDEA,1,1,0,229,229,"100,00%"
21/04/2026,16:00:00,Pôle FA - ROBLIN,3,2,1,360,120,"66,67%"
21/04/2026,16:15:00,,1,1,0,186,186,"100,00%"
21/04/2026,16:15:00,Pôle Fa - ELICA,2,2,0,190,95,"100,00%"
21/04/2026,16:15:00,Pôle FA - MIDEA,1,1,0,57,57,"100,00%"
21/04/2026,16:15:00,Pôle FA - ROBLIN,1,1,0,245,245,"100,00%"
21/04/2026,16:30:00,Pôle FA - ROBLIN,1,1,0,28,28,"100,00%"
21/04/2026,16:45:00,,1,1,0,616,616,"100,00%"
21/04/2026,17:15:00,,1,1,0,487,487,"100,00%"
21/04/2026,17:15:00,Pôle FA - ROBLIN,1,1,0,608,608,"100,00%"
21/04/2026,17:30:00,,1,1,0,1193,1193,"100,00%"
21/04/2026,17:45:00,Pôle FA - ROBLIN,3,3,0,995,332,"100,00%"
21/04/2026,18:15:00,Pôle FA - ROBLIN,2,2,0,620,310,"100,00%"
21/04/2026,18:30:00,Pôle FA - ROBLIN,1,1,0,275,275,"100,00%"
Total pour 21/04/2026,,,98,95,3,28602,292,"96,94%"
