Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
12/05/2026,09:00:00,MOBALPA,4,4,0,2205,551,"100,00%"
12/05/2026,09:15:00,,1,1,0,458,458,"100,00%"
12/05/2026,09:15:00,MOBALPA,7,7,0,2906,415,"100,00%"
12/05/2026,09:30:00,MOBALPA,3,3,0,1142,381,"100,00%"
12/05/2026,09:45:00,MOBALPA,5,5,0,2600,520,"100,00%"
12/05/2026,10:00:00,MOBALPA,5,5,0,2881,576,"100,00%"
12/05/2026,10:00:00,Pôle Fa - ELICA,7,6,1,3302,472,"85,71%"
12/05/2026,10:00:00,Pôle FA - MIDEA,2,2,0,713,357,"100,00%"
12/05/2026,10:00:00,Pôle FA - ROBLIN,2,2,0,1242,621,"100,00%"
12/05/2026,10:15:00,MOBALPA,3,3,0,1687,562,"100,00%"
12/05/2026,10:15:00,Pôle Fa - ELICA,2,2,0,1292,646,"100,00%"
12/05/2026,10:15:00,Pôle FA - MIDEA,3,3,0,1815,605,"100,00%"
12/05/2026,10:15:00,Pôle FA - ROBLIN,1,1,0,433,433,"100,00%"
12/05/2026,10:15:00,Pôle FA - SALM AIRFORCE,1,1,0,1015,1015,"100,00%"
12/05/2026,10:30:00,MOBALPA,6,6,0,1530,255,"100,00%"
12/05/2026,10:30:00,Pôle Fa - ELICA,4,4,0,2740,685,"100,00%"
12/05/2026,10:30:00,Pôle FA - MIDEA,5,4,1,3508,702,"80,00%"
12/05/2026,10:30:00,Pôle FA - ROBLIN,1,1,0,840,840,"100,00%"
12/05/2026,10:30:00,Pôle FA - SALM AIRFORCE,2,2,0,1378,689,"100,00%"
12/05/2026,10:45:00,MOBALPA,6,6,0,3739,623,"100,00%"
12/05/2026,10:45:00,Pôle Fa - ELICA,7,7,0,3965,566,"100,00%"
12/05/2026,10:45:00,Pôle FA - SALM AIRFORCE,1,1,0,474,474,"100,00%"
12/05/2026,11:00:00,MOBALPA,3,3,0,1944,648,"100,00%"
12/05/2026,11:00:00,Pôle Fa - ELICA,5,5,0,2003,401,"100,00%"
12/05/2026,11:00:00,Pôle FA - MIDEA,1,1,0,366,366,"100,00%"
12/05/2026,11:00:00,Pôle FA - ROBLIN,1,1,0,438,438,"100,00%"
12/05/2026,11:00:00,Pôle FA - SALM AIRFORCE,1,1,0,202,202,"100,00%"
12/05/2026,11:15:00,MOBALPA,4,4,0,1706,427,"100,00%"
12/05/2026,11:15:00,Pôle Fa - ELICA,1,1,0,1139,1139,"100,00%"
12/05/2026,11:15:00,Pôle FA - MIDEA,1,1,0,662,662,"100,00%"
12/05/2026,11:15:00,Pôle FA - ROBLIN,2,2,0,887,444,"100,00%"
12/05/2026,11:15:00,Pôle FA - SALM AIRFORCE,2,2,0,239,120,"100,00%"
12/05/2026,11:30:00,MOBALPA,4,4,0,648,162,"100,00%"
12/05/2026,11:30:00,Pôle Fa - ELICA,2,2,0,770,385,"100,00%"
12/05/2026,11:30:00,Pôle FA - SALM AIRFORCE,1,1,0,365,365,"100,00%"
12/05/2026,11:45:00,MOBALPA,2,2,0,629,315,"100,00%"
12/05/2026,11:45:00,Pôle Fa - ELICA,1,1,0,149,149,"100,00%"
12/05/2026,11:45:00,Pôle FA - MIDEA,2,2,0,804,402,"100,00%"
12/05/2026,12:00:00,MOBALPA,2,2,0,684,342,"100,00%"
12/05/2026,12:00:00,Pôle Fa - ELICA,2,2,0,196,98,"100,00%"
12/05/2026,12:15:00,MOBALPA,4,4,0,2248,562,"100,00%"
12/05/2026,12:15:00,Pôle Fa - ELICA,2,2,0,954,477,"100,00%"
12/05/2026,12:30:00,MOBALPA,2,2,0,844,422,"100,00%"
12/05/2026,12:30:00,Pôle FA - MIDEA,1,1,0,190,190,"100,00%"
12/05/2026,12:45:00,MOBALPA,2,2,0,1977,989,"100,00%"
12/05/2026,12:45:00,Pôle FA - MIDEA,2,2,0,366,183,"100,00%"
12/05/2026,13:00:00,MOBALPA,4,4,0,792,198,"100,00%"
12/05/2026,13:00:00,Pôle FA - MIDEA,2,2,0,320,160,"100,00%"
12/05/2026,13:15:00,Pôle Fa - ELICA,1,1,0,434,434,"100,00%"
12/05/2026,13:15:00,Pôle FA - MIDEA,5,4,1,1421,284,"80,00%"
12/05/2026,13:30:00,MOBALPA,5,5,0,1840,368,"100,00%"
12/05/2026,13:30:00,Pôle FA - MIDEA,7,7,0,2123,303,"100,00%"
12/05/2026,13:45:00,MOBALPA,4,4,0,1688,422,"100,00%"
12/05/2026,13:45:00,Pôle Fa - ELICA,1,1,0,111,111,"100,00%"
12/05/2026,13:45:00,Pôle FA - MIDEA,4,4,0,953,238,"100,00%"
12/05/2026,14:00:00,MOBALPA,3,3,0,2220,740,"100,00%"
12/05/2026,14:00:00,Pôle FA - MIDEA,1,1,0,92,92,"100,00%"
12/05/2026,14:00:00,Pôle FA - SALM AIRFORCE,3,3,0,1311,437,"100,00%"
12/05/2026,14:15:00,MOBALPA,1,1,0,480,480,"100,00%"
12/05/2026,14:15:00,Pôle Fa - ELICA,3,3,0,1288,429,"100,00%"
12/05/2026,14:30:00,MOBALPA,3,3,0,1048,349,"100,00%"
12/05/2026,14:30:00,Pôle Fa - ELICA,2,2,0,777,389,"100,00%"
12/05/2026,14:30:00,Pôle FA - MIDEA,3,3,0,1186,395,"100,00%"
12/05/2026,14:30:00,Pôle FA - SALM AIRFORCE,1,1,0,563,563,"100,00%"
12/05/2026,14:45:00,MOBALPA,2,2,0,993,497,"100,00%"
12/05/2026,14:45:00,Pôle Fa - ELICA,2,1,1,604,302,"50,00%"
12/05/2026,14:45:00,Pôle FA - MIDEA,2,1,1,966,483,"50,00%"
12/05/2026,14:45:00,Pôle FA - ROBLIN,2,2,0,764,382,"100,00%"
12/05/2026,14:45:00,Pôle FA - SALM AIRFORCE,2,2,0,1984,992,"100,00%"
12/05/2026,15:00:00,MOBALPA,2,2,0,730,365,"100,00%"
12/05/2026,15:00:00,Pôle Fa - ELICA,3,1,2,2231,744,"33,33%"
12/05/2026,15:00:00,Pôle FA - MIDEA,2,2,0,1483,742,"100,00%"
12/05/2026,15:00:00,Pôle FA - ROBLIN,2,1,1,1557,779,"50,00%"
12/05/2026,15:00:00,Pôle FA - SALM AIRFORCE,2,2,0,903,452,"100,00%"
12/05/2026,15:15:00,MOBALPA,2,2,0,1295,648,"100,00%"
12/05/2026,15:15:00,Pôle Fa - ELICA,4,3,1,3065,766,"75,00%"
12/05/2026,15:15:00,Pôle FA - MIDEA,2,0,2,249,125,"0,00%"
12/05/2026,15:15:00,Pôle FA - ROBLIN,1,1,0,507,507,"100,00%"
12/05/2026,15:15:00,Pôle FA - SALM AIRFORCE,2,1,1,743,372,"50,00%"
12/05/2026,15:30:00,MOBALPA,4,4,0,1319,330,"100,00%"
12/05/2026,15:30:00,Pôle Fa - ELICA,2,2,0,1390,695,"100,00%"
12/05/2026,15:30:00,Pôle FA - MIDEA,5,5,0,2739,548,"100,00%"
12/05/2026,15:30:00,Pôle FA - ROBLIN,1,1,0,296,296,"100,00%"
12/05/2026,15:30:00,Pôle FA - SALM AIRFORCE,1,1,0,371,371,"100,00%"
12/05/2026,15:45:00,MOBALPA,2,2,0,611,306,"100,00%"
12/05/2026,15:45:00,Pôle FA - CHANGHONG,1,1,0,625,625,"100,00%"
12/05/2026,15:45:00,Pôle Fa - ELICA,5,5,0,3606,721,"100,00%"
12/05/2026,15:45:00,Pôle FA - MIDEA,2,2,0,1160,580,"100,00%"
12/05/2026,15:45:00,Pôle FA - SALM AIRFORCE,2,2,0,820,410,"100,00%"
12/05/2026,16:00:00,MOBALPA,2,2,0,772,386,"100,00%"
12/05/2026,16:00:00,Pôle Fa - ELICA,3,3,0,2223,741,"100,00%"
12/05/2026,16:00:00,Pôle FA - MIDEA,5,3,2,1229,246,"60,00%"
12/05/2026,16:00:00,Pôle FA - SALM AIRFORCE,2,2,0,919,460,"100,00%"
12/05/2026,16:15:00,MOBALPA,1,0,1,83,83,"0,00%"
12/05/2026,16:15:00,Pôle Fa - ELICA,3,3,0,2620,873,"100,00%"
12/05/2026,16:15:00,Pôle FA - MIDEA,4,4,0,2640,660,"100,00%"
12/05/2026,16:15:00,Pôle FA - SALM AIRFORCE,1,1,0,651,651,"100,00%"
12/05/2026,16:30:00,MOBALPA,2,2,0,745,373,"100,00%"
12/05/2026,16:30:00,Pôle Fa - ELICA,2,2,0,1515,758,"100,00%"
12/05/2026,16:30:00,Pôle FA - MIDEA,2,1,1,1150,575,"50,00%"
12/05/2026,16:30:00,Pôle FA - ROBLIN,1,1,0,874,874,"100,00%"
12/05/2026,16:30:00,Pôle FA - SALM AIRFORCE,2,0,2,264,132,"0,00%"
12/05/2026,16:45:00,MOBALPA,6,6,0,2653,442,"100,00%"
