Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
19/06/2026,09:00:00,Pôle FA - ROBLIN,2,2,0,96,48,"100,00%"
19/06/2026,09:00:00,SFG SERVICES - PLANIFICATION,2,2,0,69,35,"100,00%"
19/06/2026,09:15:00,Pôle FA - ROBLIN,3,3,0,333,111,"100,00%"
19/06/2026,09:15:00,SFG SERVICES - PLANIFICATION,1,1,0,80,80,"100,00%"
19/06/2026,09:30:00,Pôle FA - ROBLIN,2,1,1,94,47,"50,00%"
19/06/2026,09:45:00,,1,1,0,379,379,"100,00%"
19/06/2026,09:45:00,Pôle FA - ROBLIN,1,1,0,104,104,"100,00%"
19/06/2026,09:45:00,SFG SERVICES - PLANIFICATION,1,1,0,52,52,"100,00%"
19/06/2026,10:00:00,,1,1,0,523,523,"100,00%"
19/06/2026,10:00:00,Pôle FA - ROBLIN,2,2,0,700,350,"100,00%"
19/06/2026,10:15:00,,1,1,0,470,470,"100,00%"
19/06/2026,10:15:00,Pôle Fa - ELICA,2,2,0,29,15,"100,00%"
19/06/2026,10:30:00,Pôle FA - ROBLIN,1,1,0,74,74,"100,00%"
19/06/2026,10:45:00,,2,2,0,295,148,"100,00%"
19/06/2026,10:45:00,Pôle Fa - ELICA,1,1,0,169,169,"100,00%"
19/06/2026,11:15:00,,1,1,0,207,207,"100,00%"
19/06/2026,11:15:00,Pôle Fa - ELICA,1,1,0,52,52,"100,00%"
19/06/2026,11:30:00,,2,2,0,954,477,"100,00%"
19/06/2026,11:30:00,MRH BPCE,1,1,0,341,341,"100,00%"
19/06/2026,11:30:00,Pôle Fa - ELICA,1,1,0,48,48,"100,00%"
19/06/2026,11:45:00,Pôle FA - MIDEA,1,1,0,66,66,"100,00%"
19/06/2026,11:45:00,SFG SERVICES - PLANIFICATION,1,0,1,5,5,"0,00%"
19/06/2026,12:00:00,Pôle Fa - ELICA,3,3,0,96,32,"100,00%"
19/06/2026,12:00:00,SFG SERVICES - PLANIFICATION,2,2,0,165,83,"100,00%"
19/06/2026,12:15:00,,2,2,0,546,273,"100,00%"
19/06/2026,12:30:00,Pôle Fa - ELICA,1,1,0,181,181,"100,00%"
19/06/2026,12:45:00,Pôle Fa - ELICA,1,1,0,35,35,"100,00%"
19/06/2026,13:00:00,Pôle Fa - ELICA,4,4,0,525,131,"100,00%"
19/06/2026,13:00:00,Pôle FA - SALM AIRFORCE,1,1,0,47,47,"100,00%"
19/06/2026,13:15:00,Pôle Fa - ELICA,3,2,1,369,123,"66,67%"
19/06/2026,13:30:00,Pôle Fa - ELICA,2,2,0,72,36,"100,00%"
19/06/2026,14:00:00,,2,2,0,551,276,"100,00%"
19/06/2026,14:00:00,SFG SERVICES - PLANIFICATION,2,2,0,278,139,"100,00%"
19/06/2026,14:15:00,,1,1,0,1664,1664,"100,00%"
19/06/2026,15:00:00,,2,2,0,1267,634,"100,00%"
19/06/2026,15:00:00,Pôle FA - MIDEA,1,1,0,124,124,"100,00%"
19/06/2026,15:15:00,MOBALPA,1,1,0,183,183,"100,00%"
19/06/2026,16:00:00,Pôle FA - ROBLIN,2,2,0,395,198,"100,00%"
19/06/2026,16:00:00,SFG SERVICES - PLANIFICATION,1,1,0,70,70,"100,00%"
19/06/2026,16:15:00,,1,1,0,619,619,"100,00%"
19/06/2026,16:15:00,Pôle FA - MIDEA,1,1,0,5,5,"100,00%"
19/06/2026,16:30:00,,1,1,0,391,391,"100,00%"
19/06/2026,16:30:00,MOBALPA,2,2,0,294,147,"100,00%"
19/06/2026,16:30:00,SFG SERVICES - PLANIFICATION,1,1,0,363,363,"100,00%"
19/06/2026,16:45:00,Pôle FA - ROBLIN,1,1,0,54,54,"100,00%"
19/06/2026,17:00:00,,1,1,0,230,230,"100,00%"
19/06/2026,17:00:00,Pôle FA - ROBLIN,3,3,0,127,42,"100,00%"
19/06/2026,17:00:00,SFG SERVICES - PLANIFICATION,1,1,0,85,85,"100,00%"
19/06/2026,17:15:00,,1,1,0,323,323,"100,00%"
19/06/2026,17:15:00,Pôle FA - ROBLIN,2,2,0,162,81,"100,00%"
19/06/2026,17:30:00,,1,1,0,210,210,"100,00%"
19/06/2026,17:30:00,ELECTRO DEPOT,2,2,0,193,97,"100,00%"
19/06/2026,17:30:00,Pôle FA - CHANGHONG,1,1,0,288,288,"100,00%"
19/06/2026,17:30:00,Pôle Fa - ELICA,1,1,0,56,56,"100,00%"
19/06/2026,17:45:00,Pôle FA - MIDEA,1,1,0,12,12,"100,00%"
19/06/2026,17:45:00,Pôle FA - ROBLIN,1,1,0,55,55,"100,00%"
Total pour 19/06/2026,,,84,81,3,15175,181,"96,43%"
