Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
03/06/2026,09:00:00,,1,1,0,435,435,"100,00%"
03/06/2026,09:00:00,Pôle Fa - ELICA,2,2,0,382,191,"100,00%"
03/06/2026,09:00:00,Pôle FA - MIDEA,2,2,0,81,41,"100,00%"
03/06/2026,09:00:00,SFG SERVICES - PLANIFICATION,1,1,0,103,103,"100,00%"
03/06/2026,09:15:00,Pôle Fa - ELICA,2,2,0,119,60,"100,00%"
03/06/2026,09:15:00,Pôle FA - MIDEA,5,5,0,341,68,"100,00%"
03/06/2026,09:30:00,Pôle Fa - ELICA,2,2,0,160,80,"100,00%"
03/06/2026,09:30:00,Pôle FA - MIDEA,6,6,0,360,60,"100,00%"
03/06/2026,09:30:00,SFG SERVICES - PLANIFICATION,2,2,0,50,25,"100,00%"
03/06/2026,09:45:00,Pôle Fa - ELICA,4,4,0,438,110,"100,00%"
03/06/2026,09:45:00,Pôle FA - MIDEA,5,4,1,239,48,"80,00%"
03/06/2026,10:00:00,,1,1,0,494,494,"100,00%"
03/06/2026,10:00:00,Pôle FA - CHANGHONG,1,1,0,2,2,"100,00%"
03/06/2026,10:00:00,Pôle Fa - ELICA,3,3,0,147,49,"100,00%"
03/06/2026,10:00:00,Pôle FA - MIDEA,5,5,0,950,190,"100,00%"
03/06/2026,10:00:00,SFG SERVICES - PLANIFICATION,1,1,0,60,60,"100,00%"
03/06/2026,10:15:00,,2,2,0,443,222,"100,00%"
03/06/2026,10:15:00,Pôle FA - MIDEA,1,1,0,49,49,"100,00%"
03/06/2026,10:15:00,SFG SERVICES - PLANIFICATION,1,1,0,109,109,"100,00%"
03/06/2026,10:30:00,,3,3,0,2475,825,"100,00%"
03/06/2026,10:30:00,Pôle FA - MIDEA,1,1,0,591,591,"100,00%"
03/06/2026,10:30:00,Pôle FA - SALM AIRFORCE,2,2,0,26,13,"100,00%"
03/06/2026,10:30:00,SFG SERVICES - PLANIFICATION,1,1,0,34,34,"100,00%"
03/06/2026,10:45:00,,2,2,0,682,341,"100,00%"
03/06/2026,10:45:00,Pôle FA - CHANGHONG,1,1,0,39,39,"100,00%"
03/06/2026,10:45:00,Pôle FA - SALM AIRFORCE,1,1,0,20,20,"100,00%"
03/06/2026,10:45:00,SFG SERVICES - PLANIFICATION,1,1,0,102,102,"100,00%"
03/06/2026,11:00:00,,2,2,0,695,348,"100,00%"
03/06/2026,11:00:00,Pôle FA - ROBLIN,1,1,0,89,89,"100,00%"
03/06/2026,11:15:00,Pôle FA - CHANGHONG,1,1,0,335,335,"100,00%"
03/06/2026,11:15:00,SFG SERVICES - PLANIFICATION,1,1,0,54,54,"100,00%"
03/06/2026,11:30:00,,3,3,0,1646,549,"100,00%"
03/06/2026,11:30:00,SFG SERVICES - PLANIFICATION,2,2,0,219,110,"100,00%"
03/06/2026,11:45:00,SFG SERVICES - PLANIFICATION,1,1,0,88,88,"100,00%"
03/06/2026,12:00:00,,1,1,0,327,327,"100,00%"
03/06/2026,12:00:00,Pôle FA - SALM AIRFORCE,1,1,0,48,48,"100,00%"
03/06/2026,12:00:00,SFG SERVICES - PLANIFICATION,1,1,0,64,64,"100,00%"
03/06/2026,12:15:00,,1,1,0,294,294,"100,00%"
03/06/2026,12:30:00,Pôle FA - SALM AIRFORCE,1,1,0,222,222,"100,00%"
03/06/2026,12:45:00,Pôle Fa - ELICA,1,1,0,58,58,"100,00%"
03/06/2026,12:45:00,Pôle FA - MIDEA,1,1,0,68,68,"100,00%"
03/06/2026,12:45:00,Pôle FA - SALM AIRFORCE,1,1,0,67,67,"100,00%"
03/06/2026,13:15:00,,1,1,0,222,222,"100,00%"
03/06/2026,13:30:00,,1,1,0,103,103,"100,00%"
03/06/2026,13:45:00,,1,1,0,745,745,"100,00%"
03/06/2026,13:45:00,Pôle Fa - ELICA,1,1,0,62,62,"100,00%"
03/06/2026,14:00:00,,1,1,0,598,598,"100,00%"
03/06/2026,14:00:00,Pôle Fa - ELICA,1,0,1,1,1,"0,00%"
03/06/2026,14:00:00,SFG SERVICES - PLANIFICATION,1,0,1,68,68,"0,00%"
03/06/2026,14:15:00,,1,1,0,333,333,"100,00%"
03/06/2026,14:15:00,SFG SERVICES - PLANIFICATION,2,2,0,56,28,"100,00%"
03/06/2026,14:30:00,,1,1,0,799,799,"100,00%"
03/06/2026,14:45:00,SFG SERVICES - PLANIFICATION,1,1,0,71,71,"100,00%"
03/06/2026,15:00:00,,1,1,0,805,805,"100,00%"
03/06/2026,15:00:00,Pôle FA - SALM AIRFORCE,1,1,0,48,48,"100,00%"
03/06/2026,15:00:00,SFG SERVICES - PLANIFICATION,2,2,0,538,269,"100,00%"
03/06/2026,15:15:00,,1,1,0,434,434,"100,00%"
03/06/2026,15:30:00,,2,2,0,2361,1181,"100,00%"
03/06/2026,15:30:00,Pôle Fa - ELICA,2,2,0,447,224,"100,00%"
03/06/2026,15:30:00,Pôle FA - SALM AIRFORCE,2,2,0,123,62,"100,00%"
03/06/2026,15:45:00,,1,1,0,478,478,"100,00%"
03/06/2026,15:45:00,Pôle FA - SALM AIRFORCE,2,2,0,146,73,"100,00%"
03/06/2026,16:15:00,Pôle FA - SALM AIRFORCE,1,1,0,127,127,"100,00%"
03/06/2026,16:45:00,Pôle FA - SALM AIRFORCE,1,1,0,59,59,"100,00%"
03/06/2026,16:45:00,SFG SERVICES - PLANIFICATION,2,2,0,95,48,"100,00%"
03/06/2026,17:00:00,,2,2,0,1176,588,"100,00%"
03/06/2026,17:00:00,Pôle Fa - ELICA,1,1,0,162,162,"100,00%"
03/06/2026,17:00:00,Pôle FA - MIDEA,5,5,0,249,50,"100,00%"
03/06/2026,17:15:00,Pôle FA - MIDEA,4,4,0,699,175,"100,00%"
03/06/2026,17:30:00,,1,1,0,526,526,"100,00%"
03/06/2026,17:30:00,Pôle FA - SALM AIRFORCE,1,1,0,23,23,"100,00%"
03/06/2026,18:00:00,,1,1,0,15,15,"100,00%"
Total pour 03/06/2026,,,123,120,3,24774,201,"97,56%"
