Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
18/06/2026,09:00:00,,1,1,0,1,1,"100,00%"
18/06/2026,09:00:00,Pôle Fa - ELICA,3,3,0,138,46,"100,00%"
18/06/2026,09:00:00,SFG SERVICES - PLANIFICATION,2,2,0,249,125,"100,00%"
18/06/2026,09:15:00,,1,1,0,431,431,"100,00%"
18/06/2026,09:15:00,Pôle Fa - ELICA,4,2,2,417,104,"50,00%"
18/06/2026,09:30:00,Pôle Fa - ELICA,2,2,0,253,127,"100,00%"
18/06/2026,09:30:00,SFG SERVICES - PLANIFICATION,1,1,0,121,121,"100,00%"
18/06/2026,09:45:00,SFG SERVICES - PLANIFICATION,2,2,0,128,64,"100,00%"
18/06/2026,10:00:00,,1,1,0,1588,1588,"100,00%"
18/06/2026,10:00:00,Pôle FA - CHANGHONG,1,1,0,173,173,"100,00%"
18/06/2026,10:00:00,Pôle Fa - ELICA,1,1,0,13,13,"100,00%"
18/06/2026,10:00:00,Pôle FA - MIDEA,2,2,0,145,73,"100,00%"
18/06/2026,10:00:00,SFG SERVICES - PLANIFICATION,2,2,0,122,61,"100,00%"
18/06/2026,10:15:00,,2,2,0,1000,500,"100,00%"
18/06/2026,10:15:00,Pôle Fa - ELICA,1,1,0,301,301,"100,00%"
18/06/2026,10:15:00,SFG SERVICES - PLANIFICATION,2,2,0,169,85,"100,00%"
18/06/2026,10:30:00,Pôle Fa - ELICA,3,2,1,105,35,"66,67%"
18/06/2026,10:30:00,SFG SERVICES - PLANIFICATION,2,2,0,161,81,"100,00%"
18/06/2026,10:45:00,,1,1,0,204,204,"100,00%"
18/06/2026,10:45:00,Pôle Fa - ELICA,1,1,0,53,53,"100,00%"
18/06/2026,10:45:00,SFG SERVICES - PLANIFICATION,3,2,1,147,49,"66,67%"
18/06/2026,11:00:00,,2,2,0,243,122,"100,00%"
18/06/2026,11:00:00,Pôle FA - MIDEA,1,1,0,75,75,"100,00%"
18/06/2026,11:15:00,,1,1,0,417,417,"100,00%"
18/06/2026,11:15:00,SFG SERVICES - PLANIFICATION,1,1,0,54,54,"100,00%"
18/06/2026,11:30:00,Pôle Fa - ELICA,1,1,0,18,18,"100,00%"
18/06/2026,11:45:00,SFG SERVICES - PLANIFICATION,2,2,0,143,72,"100,00%"
18/06/2026,12:15:00,SFG SERVICES - PLANIFICATION,1,1,0,120,120,"100,00%"
18/06/2026,13:00:00,,1,1,0,259,259,"100,00%"
18/06/2026,13:00:00,Pôle Fa - ELICA,2,2,0,63,32,"100,00%"
18/06/2026,13:30:00,SFG SERVICES - PLANIFICATION,1,1,0,80,80,"100,00%"
18/06/2026,13:45:00,SFG SERVICES - PLANIFICATION,1,1,0,55,55,"100,00%"
18/06/2026,14:00:00,SFG SERVICES - PLANIFICATION,2,2,0,167,84,"100,00%"
18/06/2026,14:15:00,,1,1,0,1328,1328,"100,00%"
18/06/2026,14:15:00,Pôle Fa - ELICA,1,1,0,19,19,"100,00%"
18/06/2026,14:30:00,SFG SERVICES - PLANIFICATION,1,1,0,259,259,"100,00%"
18/06/2026,14:45:00,SFG SERVICES - PLANIFICATION,1,1,0,92,92,"100,00%"
18/06/2026,15:00:00,SFG SERVICES - PLANIFICATION,2,2,0,125,63,"100,00%"
18/06/2026,15:15:00,Pôle Fa - ELICA,1,1,0,190,190,"100,00%"
18/06/2026,15:15:00,SFG SERVICES - PLANIFICATION,1,1,0,192,192,"100,00%"
18/06/2026,15:30:00,,1,1,0,390,390,"100,00%"
18/06/2026,15:30:00,Pôle Fa - ELICA,1,1,0,38,38,"100,00%"
18/06/2026,15:30:00,Pôle FA - MIDEA,1,1,0,396,396,"100,00%"
18/06/2026,15:30:00,SFG SERVICES - PLANIFICATION,2,2,0,81,41,"100,00%"
18/06/2026,15:45:00,Pôle Fa - ELICA,3,1,2,481,160,"33,33%"
18/06/2026,15:45:00,Pôle FA - MIDEA,3,0,3,22,7,"0,00%"
18/06/2026,16:00:00,,1,1,0,1108,1108,"100,00%"
18/06/2026,16:15:00,,1,1,0,641,641,"100,00%"
18/06/2026,16:15:00,Pôle Fa - ELICA,1,1,0,44,44,"100,00%"
18/06/2026,16:30:00,Pôle Fa - ELICA,8,7,1,245,31,"87,50%"
18/06/2026,16:30:00,SFG SERVICES - PLANIFICATION,1,1,0,85,85,"100,00%"
18/06/2026,16:45:00,,1,1,0,204,204,"100,00%"
18/06/2026,16:45:00,Pôle FA - MIDEA,1,1,0,194,194,"100,00%"
18/06/2026,16:45:00,SFG SERVICES - PLANIFICATION,1,1,0,115,115,"100,00%"
18/06/2026,17:00:00,Pôle Fa - ELICA,2,2,0,252,126,"100,00%"
18/06/2026,17:15:00,Pôle Fa - ELICA,4,4,0,581,145,"100,00%"
18/06/2026,17:30:00,,1,1,0,921,921,"100,00%"
18/06/2026,17:30:00,MRH BPCE,1,1,0,29,29,"100,00%"
18/06/2026,17:45:00,SFG SERVICES - PLANIFICATION,1,1,0,191,191,"100,00%"
Total pour 18/06/2026,,,97,87,10,15836,163,"89,69%"
