Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
18/06/2026,09:00:00,ELECTRO DEPOT,1,1,0,908,908,"100,00%"
18/06/2026,09:00:00,MOBALPA,6,6,0,2708,451,"100,00%"
18/06/2026,09:00:00,MRH BPCE,2,2,0,1217,609,"100,00%"
18/06/2026,09:00:00,MRH MACIF,1,1,0,516,516,"100,00%"
18/06/2026,09:00:00,SYSTEME U,6,6,0,1289,215,"100,00%"
18/06/2026,09:15:00,MOBALPA,5,5,0,1228,246,"100,00%"
18/06/2026,09:15:00,SFG SERVICES - PLANIFICATION,2,2,0,448,224,"100,00%"
18/06/2026,09:15:00,SYSTEME U,5,5,0,1987,397,"100,00%"
18/06/2026,09:30:00,ELECTRO DEPOT,2,2,0,1188,594,"100,00%"
18/06/2026,09:30:00,MOBALPA,2,2,0,912,456,"100,00%"
18/06/2026,09:30:00,SFG SERVICES - PLANIFICATION,1,1,0,125,125,"100,00%"
18/06/2026,09:30:00,SYSTEME U,4,4,0,1423,356,"100,00%"
18/06/2026,09:45:00,ELECTRO DEPOT,1,1,0,210,210,"100,00%"
18/06/2026,09:45:00,MOBALPA,7,7,0,2445,349,"100,00%"
18/06/2026,09:45:00,MRH MACIF,1,1,0,314,314,"100,00%"
18/06/2026,09:45:00,SFG SERVICES - PLANIFICATION,2,2,0,446,223,"100,00%"
18/06/2026,09:45:00,SYSTEME U,11,11,0,4753,432,"100,00%"
18/06/2026,10:00:00,ELECTRO DEPOT,1,1,0,435,435,"100,00%"
18/06/2026,10:00:00,MOBALPA,2,2,0,1123,562,"100,00%"
18/06/2026,10:00:00,MRH MACIF,1,1,0,1047,1047,"100,00%"
18/06/2026,10:00:00,Pôle Fa - ELICA,1,1,0,603,603,"100,00%"
18/06/2026,10:00:00,Pôle FA - MIDEA,3,3,0,1569,523,"100,00%"
18/06/2026,10:00:00,SFG SERVICES - PLANIFICATION,1,1,0,94,94,"100,00%"
18/06/2026,10:00:00,SYSTEME U,5,5,0,1468,294,"100,00%"
18/06/2026,10:15:00,ELECTRO DEPOT,2,2,0,1211,606,"100,00%"
18/06/2026,10:15:00,MOBALPA,4,4,0,1152,288,"100,00%"
