Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
09/06/2026,09:00:00,ELECTRO DEPOT,1,1,0,443,443,"100,00%"
09/06/2026,09:00:00,MOBALPA,8,8,0,3342,418,"100,00%"
09/06/2026,09:00:00,MRH MACIF,2,2,0,512,256,"100,00%"
09/06/2026,09:00:00,SFG SERVICES - PLANIFICATION,2,2,0,297,149,"100,00%"
09/06/2026,09:00:00,SYSTEME U,4,4,0,1106,277,"100,00%"
09/06/2026,09:15:00,ELECTRO DEPOT,2,2,0,909,455,"100,00%"
09/06/2026,09:15:00,MOBALPA,7,6,1,2112,302,"85,71%"
09/06/2026,09:15:00,SFG SERVICES - PLANIFICATION,1,1,0,138,138,"100,00%"
09/06/2026,09:15:00,SYSTEME U,3,3,0,1005,335,"100,00%"
09/06/2026,09:30:00,ELECTRO DEPOT,2,2,0,604,302,"100,00%"
09/06/2026,09:30:00,MOBALPA,2,2,0,619,310,"100,00%"
09/06/2026,09:30:00,MRH MACIF,2,1,1,792,396,"50,00%"
09/06/2026,09:30:00,SYSTEME U,4,4,0,1605,401,"100,00%"
09/06/2026,09:45:00,ELECTRO DEPOT,1,1,0,666,666,"100,00%"
09/06/2026,09:45:00,MOBALPA,3,3,0,941,314,"100,00%"
09/06/2026,09:45:00,SFG SERVICES - PLANIFICATION,3,3,0,441,147,"100,00%"
09/06/2026,09:45:00,SYSTEME U,3,3,0,988,329,"100,00%"
09/06/2026,10:00:00,MOBALPA,4,4,0,1264,316,"100,00%"
09/06/2026,10:00:00,Pôle FA - MIDEA,3,3,0,1079,360,"100,00%"
09/06/2026,10:00:00,Pôle FA - ROBLIN,2,2,0,1211,606,"100,00%"
09/06/2026,10:00:00,SFG SERVICES - PLANIFICATION,2,2,0,397,199,"100,00%"
09/06/2026,10:00:00,SYSTEME U,5,5,0,1692,338,"100,00%"
09/06/2026,10:15:00,ELECTRO DEPOT,2,2,0,393,197,"100,00%"
09/06/2026,10:15:00,MOBALPA,2,2,0,872,436,"100,00%"
09/06/2026,10:15:00,MRH MACIF,2,2,0,944,472,"100,00%"
09/06/2026,10:15:00,Pôle Fa - ELICA,2,2,0,1455,728,"100,00%"
09/06/2026,10:15:00,Pôle FA - MIDEA,3,3,0,519,173,"100,00%"
09/06/2026,10:15:00,Pôle FA - SALM AIRFORCE,2,2,0,407,204,"100,00%"
09/06/2026,10:15:00,SFG SERVICES - PLANIFICATION,1,1,0,98,98,"100,00%"
09/06/2026,10:15:00,SYSTEME U,5,5,0,1710,342,"100,00%"
09/06/2026,10:30:00,ELECTRO DEPOT,2,2,0,922,461,"100,00%"
09/06/2026,10:30:00,MOBALPA,5,5,0,2278,456,"100,00%"
09/06/2026,10:30:00,Pôle Fa - ELICA,4,4,0,600,150,"100,00%"
09/06/2026,10:30:00,Pôle FA - MIDEA,4,4,0,1691,423,"100,00%"
09/06/2026,10:30:00,Pôle FA - SALM AIRFORCE,1,1,0,112,112,"100,00%"
09/06/2026,10:30:00,SYSTEME U,4,4,0,857,214,"100,00%"
09/06/2026,10:45:00,ELECTRO DEPOT,1,1,0,774,774,"100,00%"
09/06/2026,10:45:00,MOBALPA,7,7,0,3368,481,"100,00%"
