Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
09/04/2026,07:15:00,,3,3,0,1340,446.67,"100.00%"
09/04/2026,08:15:00,,13,13,0,5298,407.54,"100.00%"
09/04/2026,07:45:00,,7,7,0,3344,477.71,"100.00%"
09/04/2026,08:00:00,,5,5,0,1190,238.00,"100.00%"
09/04/2026,08:30:00,,6,6,0,1362,227.00,"100.00%"
09/04/2026,07:00:00,,1,1,0,552,552.00,"100.00%"
09/04/2026,07:30:00,,1,1,0,259,259.00,"100.00%"
09/04/2026,08:45:00,,7,7,0,2839,405.57,"100.00%"
09/04/2026,09:00:00,,5,5,0,3137,627.40,"100.00%"
09/04/2026,09:15:00,,5,5,0,3618,723.60,"100.00%"
09/04/2026,09:45:00,,4,4,0,1149,287.25,"100.00%"
09/04/2026,10:15:00,,3,3,0,976,325.33,"100.00%"
09/04/2026,10:30:00,,1,1,0,580,580.00,"100.00%"
09/04/2026,10:00:00,,2,1,1,929,464.50,"50.00%"
09/04/2026,09:30:00,,3,3,0,2400,800.00,"100.00%"
09/04/2026,11:15:00,,3,3,0,1887,629.00,"100.00%"
09/04/2026,11:00:00,,3,2,1,1305,435.00,"66.67%"
09/04/2026,11:45:00,,6,5,1,2785,464.17,"83.33%"
09/04/2026,12:00:00,,12,12,0,3857,321.42,"100.00%"
09/04/2026,11:30:00,,3,3,0,326,108.67,"100.00%"
09/04/2026,10:45:00,,2,2,0,837,418.50,"100.00%"
09/04/2026,12:30:00,,7,4,3,3456,493.71,"57.14%"
09/04/2026,12:45:00,,13,13,0,4734,364.15,"100.00%"
09/04/2026,13:15:00,,11,11,0,5010,455.45,"100.00%"
09/04/2026,12:15:00,,7,7,0,3538,505.43,"100.00%"
09/04/2026,13:00:00,,8,8,0,2915,364.38,"100.00%"
09/04/2026,13:30:00,,5,5,0,2282,456.40,"100.00%"
09/04/2026,13:45:00,,15,15,0,8181,545.40,"100.00%"
09/04/2026,14:00:00,,10,10,0,5421,542.10,"100.00%"
09/04/2026,14:15:00,,7,7,0,2567,366.71,"100.00%"
09/04/2026,14:30:00,,6,6,0,2260,376.67,"100.00%"
09/04/2026,14:45:00,,5,5,0,2190,438.00,"100.00%"
09/04/2026,15:00:00,,7,7,0,4194,599.14,"100.00%"
09/04/2026,15:15:00,,8,8,0,4739,592.38,"100.00%"
09/04/2026,15:30:00,,7,7,0,2402,343.14,"100.00%"
09/04/2026,16:00:00,,9,7,2,4424,491.56,"77.78%"
09/04/2026,15:45:00,,5,5,0,1988,397.60,"100.00%"
09/04/2026,16:30:00,,6,5,1,1838,306.33,"83.33%"
09/04/2026,16:15:00,,4,4,0,2851,712.75,"100.00%"
09/04/2026,16:45:00,,2,1,1,607,303.50,"50.00%"
Total pour 09/04/2026,,,237,227,10,105567,445.43,"95,78%"
