Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
11/06/2026,09:00:00,ELECTRO DEPOT,2,2,0,1358,679,"100,00%"
11/06/2026,09:00:00,MOBALPA,9,9,0,3836,426,"100,00%"
11/06/2026,09:00:00,SYSTEME U,2,2,0,362,181,"100,00%"
11/06/2026,09:15:00,ELECTRO DEPOT,3,3,0,1124,375,"100,00%"
11/06/2026,09:15:00,MOBALPA,8,8,0,2550,319,"100,00%"
11/06/2026,09:15:00,MRH MACIF,1,1,0,266,266,"100,00%"
11/06/2026,09:15:00,SFG SERVICES - PLANIFICATION,2,2,0,250,125,"100,00%"
11/06/2026,09:15:00,SYSTEME U,4,4,0,1003,251,"100,00%"
11/06/2026,09:30:00,ELECTRO DEPOT,1,1,0,538,538,"100,00%"
11/06/2026,09:30:00,MOBALPA,5,5,0,967,193,"100,00%"
11/06/2026,09:30:00,SFG SERVICES - PLANIFICATION,2,2,0,541,271,"100,00%"
11/06/2026,09:30:00,SYSTEME U,4,4,0,1959,490,"100,00%"
11/06/2026,09:45:00,ELECTRO DEPOT,2,2,0,1502,751,"100,00%"
11/06/2026,09:45:00,MOBALPA,3,3,0,838,279,"100,00%"
11/06/2026,09:45:00,SFG SERVICES - PLANIFICATION,1,1,0,99,99,"100,00%"
11/06/2026,09:45:00,SYSTEME U,4,4,0,1435,359,"100,00%"
11/06/2026,10:00:00,ELECTRO DEPOT,1,1,0,580,580,"100,00%"
11/06/2026,10:00:00,MOBALPA,6,6,0,2399,400,"100,00%"
11/06/2026,10:00:00,Pôle Fa - ELICA,5,5,0,1342,268,"100,00%"
11/06/2026,10:00:00,Pôle FA - SALM AIRFORCE,1,1,0,364,364,"100,00%"
11/06/2026,10:00:00,SFG SERVICES - PLANIFICATION,1,1,0,217,217,"100,00%"
11/06/2026,10:00:00,SYSTEME U,4,4,0,863,216,"100,00%"
11/06/2026,10:15:00,ELECTRO DEPOT,3,3,0,1086,362,"100,00%"
11/06/2026,10:15:00,MOBALPA,4,4,0,2570,643,"100,00%"
11/06/2026,10:15:00,MRH MACIF,2,2,0,834,417,"100,00%"
11/06/2026,10:15:00,Pôle Fa - ELICA,1,1,0,262,262,"100,00%"
11/06/2026,10:15:00,Pôle FA - MIDEA,1,1,0,87,87,"100,00%"
