Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
13/04/2026,09:00:00,MOBALPA,3,2,1,828,276,"66,67%"
13/04/2026,09:15:00,MOBALPA,4,4,0,1281,320,"100,00%"
13/04/2026,09:30:00,MOBALPA,2,2,0,909,455,"100,00%"
13/04/2026,09:45:00,MOBALPA,9,8,1,3315,368,"88,89%"
13/04/2026,10:00:00,MOBALPA,10,9,1,3860,386,"90,00%"
13/04/2026,10:00:00,Pôle Fa - ELICA,1,1,0,404,404,"100,00%"
13/04/2026,10:00:00,Pôle FA - MIDEA,3,3,0,622,207,"100,00%"
13/04/2026,10:00:00,Pôle FA - ROBLIN,1,1,0,909,909,"100,00%"
13/04/2026,10:15:00,MOBALPA,1,1,0,114,114,"100,00%"
13/04/2026,10:15:00,Pôle Fa - ELICA,1,1,0,646,646,"100,00%"
13/04/2026,10:15:00,Pôle FA - MIDEA,4,4,0,1355,339,"100,00%"
13/04/2026,10:15:00,Pôle FA - ROBLIN,1,1,0,654,654,"100,00%"
13/04/2026,10:15:00,Pôle FA - SALM AIRFORCE,1,0,1,50,50,"0,00%"
13/04/2026,10:30:00,MOBALPA,10,10,0,3726,373,"100,00%"
13/04/2026,10:30:00,Pôle Fa - ELICA,2,2,0,617,309,"100,00%"
13/04/2026,10:30:00,Pôle FA - MIDEA,4,4,0,973,243,"100,00%"
13/04/2026,10:30:00,Pôle FA - SALM AIRFORCE,1,1,0,157,157,"100,00%"
13/04/2026,10:45:00,MOBALPA,7,7,0,4462,637,"100,00%"
13/04/2026,10:45:00,Pôle FA - MIDEA,1,1,0,87,87,"100,00%"
13/04/2026,10:45:00,Pôle FA - SALM AIRFORCE,2,2,0,368,184,"100,00%"
13/04/2026,11:00:00,MOBALPA,3,2,1,2104,701,"66,67%"
13/04/2026,11:00:00,Pôle Fa - ELICA,3,3,0,1435,478,"100,00%"
13/04/2026,11:00:00,Pôle FA - MIDEA,5,5,0,1426,285,"100,00%"
13/04/2026,11:00:00,Pôle FA - ROBLIN,2,2,0,816,408,"100,00%"
13/04/2026,11:15:00,MOBALPA,2,2,0,1118,559,"100,00%"
13/04/2026,11:15:00,Pôle Fa - ELICA,3,2,1,2605,868,"66,67%"
13/04/2026,11:15:00,Pôle FA - MIDEA,3,3,0,1756,585,"100,00%"
13/04/2026,11:15:00,Pôle FA - ROBLIN,1,1,0,765,765,"100,00%"
13/04/2026,11:30:00,MOBALPA,2,2,0,464,232,"100,00%"
13/04/2026,11:30:00,Pôle Fa - ELICA,5,5,0,3335,667,"100,00%"
13/04/2026,11:30:00,Pôle FA - MIDEA,6,4,2,4378,730,"66,67%"
13/04/2026,11:45:00,MOBALPA,2,2,0,1616,808,"100,00%"
13/04/2026,11:45:00,Pôle Fa - ELICA,2,2,0,402,201,"100,00%"
13/04/2026,11:45:00,Pôle FA - MIDEA,5,4,1,2074,415,"80,00%"
13/04/2026,11:45:00,Pôle FA - ROBLIN,1,1,0,121,121,"100,00%"
13/04/2026,12:00:00,,1,1,0,45,45,"100,00%"
13/04/2026,12:00:00,MOBALPA,1,1,0,336,336,"100,00%"
