Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
13/04/2026,09:00:00,Pôle Fa - ELICA,2,2,0,227,114,"100,00%"
13/04/2026,09:00:00,Pôle FA - MIDEA,4,3,1,115,29,"75,00%"
13/04/2026,09:15:00,Pôle Fa - ELICA,7,7,0,897,128,"100,00%"
13/04/2026,09:15:00,Pôle FA - MIDEA,4,4,0,234,59,"100,00%"
13/04/2026,09:30:00,Pôle Fa - ELICA,5,5,0,244,49,"100,00%"
13/04/2026,09:30:00,Pôle FA - MIDEA,3,3,0,137,46,"100,00%"
13/04/2026,09:45:00,Pôle Fa - ELICA,8,7,1,556,70,"87,50%"
13/04/2026,09:45:00,Pôle FA - MIDEA,3,3,0,439,146,"100,00%"
13/04/2026,10:00:00,,1,1,0,159,159,"100,00%"
13/04/2026,10:00:00,Pôle Fa - ELICA,7,7,0,448,64,"100,00%"
13/04/2026,10:00:00,Pôle FA - MIDEA,2,2,0,146,73,"100,00%"
13/04/2026,10:15:00,,2,2,0,216,108,"100,00%"
13/04/2026,10:15:00,Pôle Fa - ELICA,1,1,0,61,61,"100,00%"
13/04/2026,10:30:00,,4,4,0,3988,997,"100,00%"
13/04/2026,10:30:00,Pôle Fa - ELICA,2,2,0,152,76,"100,00%"
13/04/2026,10:45:00,,1,1,0,513,513,"100,00%"
13/04/2026,10:45:00,Pôle Fa - ELICA,5,5,0,312,62,"100,00%"
13/04/2026,11:00:00,Pôle FA - MIDEA,1,1,0,47,47,"100,00%"
13/04/2026,11:15:00,Pôle FA - MIDEA,2,2,0,144,72,"100,00%"
13/04/2026,11:45:00,,1,1,0,1255,1255,"100,00%"
13/04/2026,12:15:00,Pôle Fa - ELICA,2,2,0,70,35,"100,00%"
13/04/2026,12:15:00,Pôle FA - MIDEA,1,1,0,58,58,"100,00%"
13/04/2026,12:30:00,,2,2,0,1226,613,"100,00%"
13/04/2026,12:30:00,Pôle Fa - ELICA,3,3,0,733,244,"100,00%"
13/04/2026,12:45:00,Pôle Fa - ELICA,1,1,0,338,338,"100,00%"
13/04/2026,12:45:00,Pôle FA - MIDEA,2,2,0,118,59,"100,00%"
13/04/2026,13:00:00,,1,1,0,50,50,"100,00%"
13/04/2026,13:00:00,Pôle Fa - ELICA,4,4,0,143,36,"100,00%"
13/04/2026,13:00:00,Pôle FA - MIDEA,2,2,0,757,379,"100,00%"
13/04/2026,13:15:00,,1,1,0,147,147,"100,00%"
13/04/2026,13:15:00,Pôle Fa - ELICA,2,2,0,525,263,"100,00%"
13/04/2026,13:15:00,Pôle FA - MIDEA,1,1,0,37,37,"100,00%"
13/04/2026,13:30:00,Pôle Fa - ELICA,3,3,0,573,191,"100,00%"
13/04/2026,13:45:00,Pôle FA - MIDEA,1,1,0,370,370,"100,00%"
13/04/2026,14:00:00,,2,2,0,980,490,"100,00%"
13/04/2026,14:00:00,Pôle FA - MIDEA,5,5,0,441,88,"100,00%"
13/04/2026,14:15:00,Pôle FA - MIDEA,1,1,0,41,41,"100,00%"
13/04/2026,14:45:00,,1,1,0,826,826,"100,00%"
13/04/2026,15:00:00,,1,1,0,24,24,"100,00%"
13/04/2026,15:30:00,,3,3,0,523,174,"100,00%"
13/04/2026,15:45:00,Pôle FA - MIDEA,2,2,0,549,275,"100,00%"
13/04/2026,16:00:00,Pôle FA - MIDEA,2,2,0,499,250,"100,00%"
13/04/2026,16:15:00,Pôle Fa - ELICA,1,1,0,11,11,"100,00%"
13/04/2026,16:15:00,Pôle FA - MIDEA,1,1,0,143,143,"100,00%"
13/04/2026,16:30:00,,2,2,0,1475,738,"100,00%"
13/04/2026,16:30:00,Pôle Fa - ELICA,1,1,0,19,19,"100,00%"
13/04/2026,16:45:00,,2,2,0,344,172,"100,00%"
13/04/2026,17:00:00,Pôle Fa - ELICA,1,1,0,64,64,"100,00%"
13/04/2026,17:00:00,Pôle FA - MIDEA,1,1,0,579,579,"100,00%"
13/04/2026,17:15:00,Pôle FA - MIDEA,1,1,0,440,440,"100,00%"
13/04/2026,17:30:00,,3,3,0,1224,408,"100,00%"
13/04/2026,18:15:00,,1,1,0,268,268,"100,00%"
13/04/2026,18:30:00,,1,1,0,292,292,"100,00%"
13/04/2026,18:30:00,Pôle FA - MIDEA,1,1,0,377,377,"100,00%"
Total pour 13/04/2026,,,124,122,2,24554,198,"98,39%"
