Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
17/06/2026,09:00:00,ELECTRO DEPOT,1,1,0,880,880,"100,00%"
17/06/2026,09:00:00,MOBALPA,8,8,0,5574,697,"100,00%"
17/06/2026,09:00:00,MRH MACIF,1,1,0,979,979,"100,00%"
17/06/2026,09:00:00,SFG SERVICES - PLANIFICATION,5,4,1,902,180,"80,00%"
17/06/2026,09:00:00,SYSTEME U,5,5,0,1188,238,"100,00%"
17/06/2026,09:15:00,ELECTRO DEPOT,1,1,0,658,658,"100,00%"
17/06/2026,09:15:00,MOBALPA,5,4,1,1929,386,"80,00%"
17/06/2026,09:15:00,SFG SERVICES - PLANIFICATION,2,2,0,373,187,"100,00%"
17/06/2026,09:15:00,SYSTEME U,5,5,0,1473,295,"100,00%"
17/06/2026,09:30:00,ELECTRO DEPOT,1,1,0,647,647,"100,00%"
17/06/2026,09:30:00,MOBALPA,2,2,0,857,429,"100,00%"
17/06/2026,09:30:00,MRH BPCE,1,1,0,80,80,"100,00%"
17/06/2026,09:30:00,SYSTEME U,4,4,0,1139,285,"100,00%"
17/06/2026,09:45:00,ELECTRO DEPOT,1,1,0,278,278,"100,00%"
17/06/2026,09:45:00,MOBALPA,6,6,0,2707,451,"100,00%"
17/06/2026,09:45:00,SFG SERVICES - PLANIFICATION,1,1,0,209,209,"100,00%"
17/06/2026,09:45:00,SYSTEME U,3,3,0,682,227,"100,00%"
17/06/2026,10:00:00,MOBALPA,5,5,0,2839,568,"100,00%"
17/06/2026,10:00:00,Pôle Fa - ELICA,2,2,0,438,219,"100,00%"
17/06/2026,10:00:00,Pôle FA - MIDEA,1,1,0,233,233,"100,00%"
17/06/2026,10:00:00,Pôle FA - ROBLIN,1,1,0,258,258,"100,00%"
17/06/2026,10:00:00,Pôle FA - SALM AIRFORCE,1,1,0,215,215,"100,00%"
17/06/2026,10:00:00,SFG SERVICES - PLANIFICATION,1,1,0,258,258,"100,00%"
17/06/2026,10:00:00,SYSTEME U,5,5,0,2483,497,"100,00%"
17/06/2026,10:15:00,ELECTRO DEPOT,2,2,0,773,387,"100,00%"
17/06/2026,10:15:00,MOBALPA,2,2,0,986,493,"100,00%"
17/06/2026,10:15:00,MRH BPCE,1,1,0,327,327,"100,00%"
17/06/2026,10:15:00,Pôle Fa - ELICA,1,1,0,68,68,"100,00%"
17/06/2026,10:15:00,Pôle FA - MIDEA,2,2,0,841,421,"100,00%"
17/06/2026,10:15:00,Pôle FA - ROBLIN,1,1,0,104,104,"100,00%"
17/06/2026,10:15:00,Pôle FA - SALM AIRFORCE,1,1,0,347,347,"100,00%"
17/06/2026,10:15:00,SFG SERVICES - PLANIFICATION,1,1,0,163,163,"100,00%"
17/06/2026,10:15:00,SYSTEME U,5,5,0,1006,201,"100,00%"
17/06/2026,10:30:00,MOBALPA,5,5,0,3755,751,"100,00%"
17/06/2026,10:30:00,MRH BPCE,1,1,0,270,270,"100,00%"
17/06/2026,10:30:00,MRH MACIF,1,1,0,115,115,"100,00%"
17/06/2026,10:30:00,Pôle Fa - ELICA,2,2,0,462,231,"100,00%"
17/06/2026,10:30:00,Pôle FA - MIDEA,4,4,0,1307,327,"100,00%"
17/06/2026,10:30:00,Pôle FA - SALM AIRFORCE,2,2,0,932,466,"100,00%"
17/06/2026,10:30:00,SFG SERVICES - PLANIFICATION,3,3,0,843,281,"100,00%"
17/06/2026,10:30:00,SYSTEME U,4,4,0,2323,581,"100,00%"
17/06/2026,10:45:00,MOBALPA,2,2,0,564,282,"100,00%"
17/06/2026,10:45:00,Pôle FA - CHANGHONG,2,2,0,731,366,"100,00%"
17/06/2026,10:45:00,Pôle Fa - ELICA,3,3,0,1456,485,"100,00%"
17/06/2026,10:45:00,SFG SERVICES - PLANIFICATION,3,3,0,474,158,"100,00%"
17/06/2026,10:45:00,SYSTEME U,2,2,0,620,310,"100,00%"
17/06/2026,11:00:00,ELECTRO DEPOT,1,1,0,575,575,"100,00%"
17/06/2026,11:00:00,MOBALPA,4,4,0,2101,525,"100,00%"
17/06/2026,11:00:00,MRH BPCE,1,1,0,585,585,"100,00%"
17/06/2026,11:00:00,Pôle Fa - ELICA,4,4,0,3183,796,"100,00%"
17/06/2026,11:00:00,Pôle FA - MIDEA,4,3,1,2048,512,"75,00%"
17/06/2026,11:00:00,SYSTEME U,5,5,0,1653,331,"100,00%"
17/06/2026,11:15:00,ELECTRO DEPOT,1,1,0,509,509,"100,00%"
17/06/2026,11:15:00,MOBALPA,8,8,0,3921,490,"100,00%"
17/06/2026,11:15:00,Pôle Fa - ELICA,5,3,2,2211,442,"60,00%"
17/06/2026,11:15:00,Pôle FA - MIDEA,2,1,1,1842,921,"50,00%"
17/06/2026,11:15:00,Pôle FA - SALM AIRFORCE,2,2,0,1670,835,"100,00%"
17/06/2026,11:15:00,SYSTEME U,7,7,0,1740,249,"100,00%"
17/06/2026,11:30:00,MOBALPA,4,4,0,2112,528,"100,00%"
