Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
19/05/2026,09:00:00,,1,1,0,40,40,"100,00%"
19/05/2026,09:00:00,Pôle Fa - ELICA,8,8,0,350,44,"100,00%"
19/05/2026,09:15:00,,2,2,0,623,312,"100,00%"
19/05/2026,09:15:00,Pôle Fa - ELICA,5,5,0,292,58,"100,00%"
19/05/2026,09:30:00,,2,2,0,2476,1238,"100,00%"
19/05/2026,09:30:00,Pôle Fa - ELICA,7,7,0,350,50,"100,00%"
19/05/2026,09:45:00,,1,1,0,468,468,"100,00%"
19/05/2026,09:45:00,Pôle Fa - ELICA,2,2,0,77,39,"100,00%"
19/05/2026,10:00:00,,1,1,0,227,227,"100,00%"
19/05/2026,10:15:00,Pôle FA - SALM AIRFORCE,2,2,0,193,97,"100,00%"
19/05/2026,10:30:00,,1,1,0,295,295,"100,00%"
19/05/2026,10:45:00,,3,3,0,2287,762,"100,00%"
19/05/2026,10:45:00,Pôle Fa - ELICA,1,1,0,467,467,"100,00%"
19/05/2026,10:45:00,Pôle FA - SALM AIRFORCE,3,3,0,218,73,"100,00%"
19/05/2026,11:00:00,Pôle FA - SALM AIRFORCE,5,4,1,471,94,"80,00%"
19/05/2026,11:15:00,,2,2,0,1405,703,"100,00%"
19/05/2026,11:15:00,Pôle Fa - ELICA,1,1,0,59,59,"100,00%"
19/05/2026,11:30:00,,4,4,0,2425,606,"100,00%"
19/05/2026,11:30:00,Pôle Fa - ELICA,3,3,0,226,75,"100,00%"
19/05/2026,11:45:00,,1,1,0,118,118,"100,00%"
19/05/2026,11:45:00,Pôle Fa - ELICA,2,2,0,162,81,"100,00%"
19/05/2026,12:00:00,Pôle Fa - ELICA,3,3,0,215,72,"100,00%"
19/05/2026,12:00:00,Pôle FA - SALM AIRFORCE,1,1,0,534,534,"100,00%"
19/05/2026,12:15:00,,1,1,0,925,925,"100,00%"
19/05/2026,12:15:00,Pôle Fa - ELICA,1,1,0,75,75,"100,00%"
19/05/2026,12:30:00,Pôle Fa - ELICA,3,3,0,869,290,"100,00%"
19/05/2026,12:45:00,Pôle Fa - ELICA,4,4,0,872,218,"100,00%"
19/05/2026,12:45:00,Pôle FA - SALM AIRFORCE,3,3,0,297,99,"100,00%"
19/05/2026,13:30:00,Pôle FA - SALM AIRFORCE,1,1,0,42,42,"100,00%"
19/05/2026,13:45:00,Pôle FA - MIDEA,1,1,0,355,355,"100,00%"
19/05/2026,14:00:00,Pôle FA - SALM AIRFORCE,1,1,0,209,209,"100,00%"
19/05/2026,14:15:00,,1,1,0,37,37,"100,00%"
19/05/2026,14:15:00,Pôle Fa - ELICA,2,2,0,161,81,"100,00%"
19/05/2026,14:30:00,,4,4,0,1817,454,"100,00%"
19/05/2026,14:30:00,Pôle Fa - ELICA,1,1,0,46,46,"100,00%"
19/05/2026,14:45:00,,1,1,0,1936,1936,"100,00%"
19/05/2026,15:00:00,Pôle FA - MIDEA,2,1,1,165,83,"50,00%"
19/05/2026,15:00:00,Pôle FA - SALM AIRFORCE,1,1,0,49,49,"100,00%"
19/05/2026,15:15:00,,1,1,0,252,252,"100,00%"
19/05/2026,15:30:00,,4,4,0,1348,337,"100,00%"
19/05/2026,15:45:00,Pôle FA - MIDEA,1,1,0,62,62,"100,00%"
19/05/2026,16:00:00,,1,1,0,506,506,"100,00%"
19/05/2026,16:00:00,Pôle FA - SALM AIRFORCE,1,1,0,31,31,"100,00%"
19/05/2026,16:15:00,Pôle Fa - ELICA,1,1,0,101,101,"100,00%"
19/05/2026,16:15:00,Pôle FA - MIDEA,4,4,0,193,48,"100,00%"
19/05/2026,16:45:00,Pôle Fa - ELICA,2,2,0,110,55,"100,00%"
19/05/2026,17:00:00,Pôle FA - MIDEA,6,6,0,172,29,"100,00%"
19/05/2026,17:15:00,,1,1,0,338,338,"100,00%"
19/05/2026,17:30:00,Pôle FA - MIDEA,2,2,0,318,159,"100,00%"
19/05/2026,17:30:00,Pôle FA - SALM AIRFORCE,1,1,0,85,85,"100,00%"
19/05/2026,17:45:00,Pôle FA - MIDEA,1,1,0,473,473,"100,00%"
19/05/2026,17:45:00,Pôle FA - SALM AIRFORCE,2,2,0,299,150,"100,00%"
19/05/2026,18:00:00,Pôle FA - SALM AIRFORCE,1,1,0,113,113,"100,00%"
19/05/2026,18:30:00,Pôle Fa - ELICA,3,3,0,131,44,"100,00%"
Total pour 19/05/2026,,,120,118,2,26365,220,"98,33%"
