Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
19/05/2026,09:00:00,MOBALPA,7,7,0,2918,417,"100,00%"
19/05/2026,09:15:00,MOBALPA,6,5,1,4121,687,"83,33%"
19/05/2026,09:30:00,MOBALPA,8,8,0,3041,380,"100,00%"
19/05/2026,09:45:00,MOBALPA,8,8,0,2915,364,"100,00%"
19/05/2026,10:00:00,MOBALPA,12,10,2,7065,589,"83,33%"
19/05/2026,10:00:00,Pôle Fa - ELICA,4,4,0,2360,590,"100,00%"
19/05/2026,10:00:00,Pôle FA - MIDEA,4,4,0,2001,500,"100,00%"
19/05/2026,10:15:00,MOBALPA,5,5,0,3592,718,"100,00%"
19/05/2026,10:15:00,Pôle Fa - ELICA,5,5,0,2173,435,"100,00%"
19/05/2026,10:15:00,Pôle FA - MIDEA,2,2,0,837,419,"100,00%"
19/05/2026,10:15:00,Pôle FA - SALM AIRFORCE,2,2,0,645,323,"100,00%"
19/05/2026,10:30:00,MOBALPA,6,6,0,2609,435,"100,00%"
19/05/2026,10:30:00,Pôle Fa - ELICA,2,2,0,643,322,"100,00%"
19/05/2026,10:30:00,Pôle FA - MIDEA,1,1,0,275,275,"100,00%"
19/05/2026,10:30:00,Pôle FA - ROBLIN,1,1,0,359,359,"100,00%"
19/05/2026,10:30:00,Pôle FA - SALM AIRFORCE,1,1,0,584,584,"100,00%"
19/05/2026,10:45:00,MOBALPA,4,4,0,1559,390,"100,00%"
19/05/2026,10:45:00,Pôle Fa - ELICA,3,3,0,1071,357,"100,00%"
19/05/2026,10:45:00,Pôle FA - MIDEA,2,2,0,588,294,"100,00%"
19/05/2026,10:45:00,Pôle FA - SALM AIRFORCE,3,3,0,1201,400,"100,00%"
19/05/2026,11:00:00,MOBALPA,7,7,0,3746,535,"100,00%"
19/05/2026,11:00:00,Pôle Fa - ELICA,3,3,0,1130,377,"100,00%"
19/05/2026,11:00:00,Pôle FA - MIDEA,4,4,0,1634,409,"100,00%"
19/05/2026,11:15:00,MOBALPA,9,9,0,4513,501,"100,00%"
19/05/2026,11:15:00,Pôle Fa - ELICA,5,5,0,2116,423,"100,00%"
19/05/2026,11:15:00,Pôle FA - ROBLIN,1,1,0,604,604,"100,00%"
19/05/2026,11:30:00,MOBALPA,11,10,1,3201,291,"90,91%"
19/05/2026,11:30:00,Pôle FA - CHANGHONG,1,1,0,471,471,"100,00%"
19/05/2026,11:30:00,Pôle Fa - ELICA,3,2,1,1009,336,"66,67%"
19/05/2026,11:45:00,MOBALPA,3,3,0,872,291,"100,00%"
