Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
18/05/2026,09:00:00,,4,4,0,2881,720,"100,00%"
18/05/2026,09:00:00,Pôle Fa - ELICA,10,8,2,959,96,"80,00%"
18/05/2026,09:15:00,,2,2,0,717,359,"100,00%"
18/05/2026,09:15:00,Pôle Fa - ELICA,3,3,0,233,78,"100,00%"
18/05/2026,09:30:00,,1,1,0,52,52,"100,00%"
18/05/2026,09:30:00,Pôle Fa - ELICA,3,3,0,505,168,"100,00%"
18/05/2026,09:45:00,,2,2,0,997,499,"100,00%"
18/05/2026,09:45:00,Pôle Fa - ELICA,4,4,0,278,70,"100,00%"
18/05/2026,10:00:00,,2,2,0,687,344,"100,00%"
18/05/2026,10:15:00,,1,1,0,287,287,"100,00%"
18/05/2026,10:30:00,,2,2,0,1577,789,"100,00%"
18/05/2026,10:30:00,Pôle Fa - ELICA,1,1,0,100,100,"100,00%"
18/05/2026,10:45:00,Pôle Fa - ELICA,3,3,0,268,89,"100,00%"
18/05/2026,11:00:00,,1,1,0,976,976,"100,00%"
18/05/2026,11:00:00,Pôle Fa - ELICA,2,2,0,126,63,"100,00%"
18/05/2026,11:00:00,Pôle FA - SALM AIRFORCE,2,2,0,52,26,"100,00%"
18/05/2026,11:15:00,,2,2,0,2044,1022,"100,00%"
18/05/2026,11:15:00,Pôle FA - SALM AIRFORCE,1,1,0,8,8,"100,00%"
18/05/2026,11:30:00,,1,1,0,409,409,"100,00%"
18/05/2026,11:30:00,Pôle Fa - ELICA,3,3,0,315,105,"100,00%"
18/05/2026,11:30:00,Pôle FA - SALM AIRFORCE,3,3,0,155,52,"100,00%"
18/05/2026,11:45:00,Pôle Fa - ELICA,3,3,0,240,80,"100,00%"
18/05/2026,11:45:00,Pôle FA - SALM AIRFORCE,1,1,0,101,101,"100,00%"
18/05/2026,12:00:00,Pôle Fa - ELICA,4,3,1,273,68,"75,00%"
18/05/2026,12:15:00,,1,1,0,246,246,"100,00%"
18/05/2026,12:30:00,Pôle Fa - ELICA,1,1,0,302,302,"100,00%"
18/05/2026,12:45:00,,2,2,0,262,131,"100,00%"
18/05/2026,12:45:00,Pôle Fa - ELICA,3,3,0,287,96,"100,00%"
18/05/2026,12:45:00,Pôle FA - SALM AIRFORCE,4,4,0,565,141,"100,00%"
18/05/2026,13:00:00,,1,1,0,198,198,"100,00%"
18/05/2026,13:00:00,Pôle Fa - ELICA,1,1,0,41,41,"100,00%"
18/05/2026,13:00:00,Pôle FA - SALM AIRFORCE,1,1,0,84,84,"100,00%"
18/05/2026,13:15:00,,1,1,0,19,19,"100,00%"
18/05/2026,13:15:00,Pôle FA - SALM AIRFORCE,1,1,0,159,159,"100,00%"
18/05/2026,14:00:00,,1,1,0,286,286,"100,00%"
18/05/2026,14:15:00,,3,3,0,673,224,"100,00%"
18/05/2026,14:30:00,,1,1,0,96,96,"100,00%"
18/05/2026,14:45:00,,2,2,0,1776,888,"100,00%"
18/05/2026,14:45:00,Pôle Fa - ELICA,1,1,0,236,236,"100,00%"
18/05/2026,15:00:00,,2,2,0,400,200,"100,00%"
18/05/2026,15:15:00,,1,1,0,213,213,"100,00%"
18/05/2026,15:15:00,Pôle FA - SALM AIRFORCE,1,1,0,110,110,"100,00%"
18/05/2026,15:30:00,,3,3,0,1681,560,"100,00%"
18/05/2026,15:30:00,Pôle Fa - ELICA,1,1,0,103,103,"100,00%"
18/05/2026,16:00:00,,1,1,0,1726,1726,"100,00%"
18/05/2026,16:15:00,Pôle FA - SALM AIRFORCE,1,1,0,159,159,"100,00%"
18/05/2026,16:30:00,,1,1,0,599,599,"100,00%"
18/05/2026,16:30:00,Pôle FA - SALM AIRFORCE,2,2,0,156,78,"100,00%"
18/05/2026,16:45:00,,1,1,0,46,46,"100,00%"
18/05/2026,16:45:00,Pôle FA - SALM AIRFORCE,1,1,0,89,89,"100,00%"
18/05/2026,17:15:00,Pôle Fa - ELICA,1,1,0,204,204,"100,00%"
18/05/2026,17:30:00,Pôle Fa - ELICA,1,1,0,14,14,"100,00%"
18/05/2026,17:30:00,Pôle FA - SALM AIRFORCE,1,1,0,158,158,"100,00%"
18/05/2026,17:45:00,,1,1,0,93,93,"100,00%"
18/05/2026,18:00:00,,1,1,0,86,86,"100,00%"
Total pour 18/05/2026,,,105,102,3,25307,241,"97,14%"
