Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
18/05/2026,09:00:00,MOBALPA,6,6,0,2236,373,"100,00%"
18/05/2026,09:15:00,MOBALPA,3,3,0,979,326,"100,00%"
18/05/2026,09:30:00,MOBALPA,5,5,0,1361,272,"100,00%"
18/05/2026,09:45:00,MOBALPA,3,3,0,1606,535,"100,00%"
18/05/2026,10:00:00,MOBALPA,4,4,0,929,232,"100,00%"
18/05/2026,10:00:00,Pôle FA - CHANGHONG,1,1,0,538,538,"100,00%"
18/05/2026,10:00:00,Pôle Fa - ELICA,5,5,0,2324,465,"100,00%"
18/05/2026,10:00:00,Pôle FA - MIDEA,5,5,0,1503,301,"100,00%"
18/05/2026,10:15:00,MOBALPA,2,2,0,1116,558,"100,00%"
18/05/2026,10:15:00,Pôle Fa - ELICA,2,2,0,1166,583,"100,00%"
18/05/2026,10:15:00,Pôle FA - MIDEA,6,6,0,3856,643,"100,00%"
18/05/2026,10:15:00,Pôle FA - ROBLIN,1,1,0,138,138,"100,00%"
18/05/2026,10:30:00,MOBALPA,3,3,0,1048,349,"100,00%"
18/05/2026,10:30:00,Pôle Fa - ELICA,5,5,0,2236,447,"100,00%"
18/05/2026,10:30:00,Pôle FA - MIDEA,3,3,0,1260,420,"100,00%"
18/05/2026,10:45:00,MOBALPA,3,3,0,1494,498,"100,00%"
18/05/2026,10:45:00,Pôle Fa - ELICA,4,4,0,1365,341,"100,00%"
18/05/2026,10:45:00,Pôle FA - ROBLIN,1,1,0,349,349,"100,00%"
18/05/2026,11:00:00,MOBALPA,10,9,1,4892,489,"90,00%"
18/05/2026,11:00:00,Pôle Fa - ELICA,4,4,0,1490,373,"100,00%"
18/05/2026,11:00:00,Pôle FA - MIDEA,6,6,0,2567,428,"100,00%"
18/05/2026,11:00:00,Pôle FA - ROBLIN,1,1,0,515,515,"100,00%"
18/05/2026,11:00:00,Pôle FA - SALM AIRFORCE,2,2,0,539,270,"100,00%"
18/05/2026,11:15:00,MOBALPA,3,3,0,1927,642,"100,00%"
18/05/2026,11:15:00,Pôle Fa - ELICA,5,5,0,2383,477,"100,00%"
18/05/2026,11:15:00,Pôle FA - MIDEA,3,3,0,1926,642,"100,00%"
18/05/2026,11:15:00,Pôle FA - SALM AIRFORCE,1,1,0,427,427,"100,00%"
18/05/2026,11:30:00,MOBALPA,2,2,0,267,134,"100,00%"
18/05/2026,11:30:00,Pôle Fa - ELICA,1,1,0,162,162,"100,00%"
18/05/2026,11:30:00,Pôle FA - MIDEA,1,1,0,532,532,"100,00%"
18/05/2026,11:30:00,Pôle FA - ROBLIN,1,1,0,85,85,"100,00%"
18/05/2026,11:45:00,MOBALPA,3,3,0,1100,367,"100,00%"
18/05/2026,11:45:00,Pôle Fa - ELICA,4,4,0,1548,387,"100,00%"
18/05/2026,11:45:00,Pôle FA - MIDEA,2,2,0,640,320,"100,00%"
18/05/2026,12:00:00,MOBALPA,2,2,0,629,315,"100,00%"
18/05/2026,12:00:00,Pôle Fa - ELICA,2,2,0,787,394,"100,00%"
18/05/2026,12:00:00,Pôle FA - MIDEA,5,5,0,855,171,"100,00%"
18/05/2026,12:15:00,MOBALPA,2,2,0,621,311,"100,00%"
18/05/2026,12:15:00,Pôle Fa - ELICA,1,1,0,163,163,"100,00%"
18/05/2026,12:15:00,Pôle FA - MIDEA,1,1,0,600,600,"100,00%"
18/05/2026,12:15:00,Pôle FA - SALM AIRFORCE,1,1,0,200,200,"100,00%"
18/05/2026,12:30:00,MOBALPA,3,3,0,1255,418,"100,00%"
18/05/2026,12:30:00,Pôle FA - CHANGHONG,1,1,0,626,626,"100,00%"
18/05/2026,12:30:00,Pôle Fa - ELICA,2,2,0,894,447,"100,00%"
18/05/2026,12:30:00,Pôle FA - MIDEA,4,3,1,2140,535,"75,00%"
18/05/2026,12:45:00,MOBALPA,3,3,0,771,257,"100,00%"
18/05/2026,12:45:00,Pôle FA - MIDEA,1,1,0,99,99,"100,00%"
18/05/2026,13:00:00,MOBALPA,4,4,0,1695,424,"100,00%"
18/05/2026,13:00:00,Pôle FA - MIDEA,3,3,0,1009,336,"100,00%"
18/05/2026,13:15:00,MOBALPA,4,4,0,1436,359,"100,00%"
18/05/2026,13:15:00,Pôle FA - MIDEA,3,3,0,900,300,"100,00%"
18/05/2026,13:30:00,MOBALPA,1,1,0,127,127,"100,00%"
18/05/2026,13:30:00,Pôle Fa - ELICA,3,3,0,502,167,"100,00%"
18/05/2026,13:30:00,Pôle FA - MIDEA,1,1,0,122,122,"100,00%"
18/05/2026,13:45:00,MOBALPA,3,3,0,1776,592,"100,00%"
18/05/2026,13:45:00,Pôle Fa - ELICA,1,1,0,88,88,"100,00%"
18/05/2026,13:45:00,Pôle FA - MIDEA,1,1,0,604,604,"100,00%"
18/05/2026,13:45:00,Pôle FA - SALM AIRFORCE,1,1,0,300,300,"100,00%"
18/05/2026,14:00:00,MOBALPA,7,7,0,1766,252,"100,00%"
18/05/2026,14:00:00,Pôle Fa - ELICA,1,1,0,534,534,"100,00%"
18/05/2026,14:00:00,Pôle FA - MIDEA,2,2,0,627,314,"100,00%"
18/05/2026,14:00:00,Pôle FA - SALM AIRFORCE,1,1,0,689,689,"100,00%"
18/05/2026,14:15:00,MOBALPA,11,10,1,2679,244,"90,91%"
18/05/2026,14:15:00,Pôle Fa - ELICA,1,1,0,525,525,"100,00%"
18/05/2026,14:15:00,Pôle FA - MIDEA,1,1,0,269,269,"100,00%"
18/05/2026,14:15:00,Pôle FA - ROBLIN,1,1,0,236,236,"100,00%"
18/05/2026,14:15:00,Pôle FA - SALM AIRFORCE,1,1,0,682,682,"100,00%"
18/05/2026,14:30:00,MOBALPA,8,8,0,3967,496,"100,00%"
18/05/2026,14:30:00,Pôle Fa - ELICA,1,1,0,293,293,"100,00%"
18/05/2026,14:30:00,Pôle FA - MIDEA,1,1,0,800,800,"100,00%"
18/05/2026,14:45:00,MOBALPA,9,9,0,4617,513,"100,00%"
18/05/2026,14:45:00,Pôle Fa - ELICA,2,2,0,1609,805,"100,00%"
18/05/2026,14:45:00,Pôle FA - MIDEA,2,2,0,1413,707,"100,00%"
18/05/2026,15:00:00,MOBALPA,6,6,0,2283,381,"100,00%"
18/05/2026,15:00:00,Pôle Fa - ELICA,2,2,0,725,363,"100,00%"
18/05/2026,15:00:00,Pôle FA - MIDEA,2,2,0,1629,815,"100,00%"
18/05/2026,15:00:00,Pôle FA - ROBLIN,1,1,0,733,733,"100,00%"
18/05/2026,15:15:00,MOBALPA,5,5,0,1516,303,"100,00%"
18/05/2026,15:15:00,Pôle Fa - ELICA,4,4,0,1793,448,"100,00%"
18/05/2026,15:15:00,Pôle FA - MIDEA,1,1,0,893,893,"100,00%"
18/05/2026,15:15:00,Pôle FA - ROBLIN,3,2,1,1171,390,"66,67%"
18/05/2026,15:30:00,MOBALPA,3,3,0,953,318,"100,00%"
18/05/2026,15:30:00,Pôle Fa - ELICA,2,2,0,147,74,"100,00%"
18/05/2026,15:30:00,Pôle FA - SALM AIRFORCE,1,1,0,126,126,"100,00%"
18/05/2026,15:45:00,MOBALPA,7,7,0,2613,373,"100,00%"
18/05/2026,15:45:00,Pôle Fa - ELICA,2,2,0,1253,627,"100,00%"
18/05/2026,15:45:00,Pôle FA - SALM AIRFORCE,1,1,0,402,402,"100,00%"
18/05/2026,16:00:00,MOBALPA,2,2,0,996,498,"100,00%"
18/05/2026,16:00:00,Pôle Fa - ELICA,3,2,1,977,326,"66,67%"
18/05/2026,16:00:00,Pôle FA - MIDEA,3,3,0,1553,518,"100,00%"
18/05/2026,16:00:00,Pôle FA - SALM AIRFORCE,1,1,0,240,240,"100,00%"
18/05/2026,16:15:00,MOBALPA,3,3,0,1898,633,"100,00%"
18/05/2026,16:15:00,Pôle Fa - ELICA,2,2,0,263,132,"100,00%"
18/05/2026,16:15:00,Pôle FA - MIDEA,5,5,0,2509,502,"100,00%"
18/05/2026,16:30:00,MOBALPA,4,4,0,1107,277,"100,00%"
18/05/2026,16:30:00,Pôle FA - CHANGHONG,1,1,0,381,381,"100,00%"
18/05/2026,16:30:00,Pôle Fa - ELICA,2,2,0,1090,545,"100,00%"
18/05/2026,16:30:00,Pôle FA - MIDEA,3,3,0,1020,340,"100,00%"
18/05/2026,16:45:00,MOBALPA,6,6,0,2339,390,"100,00%"
18/05/2026,16:45:00,Pôle Fa - ELICA,1,1,0,1586,1586,"100,00%"
18/05/2026,16:45:00,Pôle FA - MIDEA,9,9,0,3786,421,"100,00%"
18/05/2026,16:45:00,Pôle FA - ROBLIN,1,1,0,1066,1066,"100,00%"
18/05/2026,16:45:00,Pôle FA - SALM AIRFORCE,1,0,1,543,543,"0,00%"
18/05/2026,17:00:00,MOBALPA,1,1,0,773,773,"100,00%"
18/05/2026,17:00:00,Pôle Fa - ELICA,3,3,0,2675,892,"100,00%"
18/05/2026,17:00:00,Pôle FA - MIDEA,5,5,0,3339,668,"100,00%"
