Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
11/05/2026,09:00:00,Pôle FA - CHANGHONG,2,2,0,155,78,"100,00%"
11/05/2026,09:00:00,Pôle Fa - ELICA,1,1,0,157,157,"100,00%"
11/05/2026,09:15:00,Pôle FA - CHANGHONG,5,4,1,275,55,"80,00%"
11/05/2026,09:15:00,Pôle Fa - ELICA,6,5,1,235,39,"83,33%"
11/05/2026,09:30:00,Pôle FA - CHANGHONG,3,3,0,158,53,"100,00%"
11/05/2026,09:30:00,Pôle Fa - ELICA,2,2,0,50,25,"100,00%"
11/05/2026,09:45:00,Pôle Fa - ELICA,2,2,0,168,84,"100,00%"
11/05/2026,10:00:00,,1,1,0,68,68,"100,00%"
11/05/2026,10:00:00,Pôle FA - SALM AIRFORCE,1,1,0,28,28,"100,00%"
11/05/2026,11:45:00,Pôle Fa - ELICA,1,1,0,66,66,"100,00%"
11/05/2026,12:00:00,Pôle Fa - ELICA,7,7,0,728,104,"100,00%"
11/05/2026,12:15:00,Pôle Fa - ELICA,4,3,1,254,64,"75,00%"
11/05/2026,12:15:00,Pôle FA - SALM AIRFORCE,1,1,0,124,124,"100,00%"
11/05/2026,12:30:00,Pôle Fa - ELICA,1,1,0,782,782,"100,00%"
11/05/2026,12:45:00,Pôle Fa - ELICA,9,9,0,864,96,"100,00%"
11/05/2026,13:00:00,Pôle Fa - ELICA,1,1,0,381,381,"100,00%"
11/05/2026,13:15:00,Pôle Fa - ELICA,1,1,0,56,56,"100,00%"
11/05/2026,14:00:00,Pôle Fa - ELICA,2,2,0,295,148,"100,00%"
11/05/2026,14:30:00,Pôle Fa - ELICA,1,1,0,101,101,"100,00%"
11/05/2026,14:45:00,Pôle Fa - ELICA,2,2,0,271,136,"100,00%"
11/05/2026,15:15:00,Pôle Fa - ELICA,3,3,0,764,255,"100,00%"
11/05/2026,15:45:00,Pôle FA - CHANGHONG,1,1,0,77,77,"100,00%"
11/05/2026,15:45:00,Pôle Fa - ELICA,2,2,0,144,72,"100,00%"
11/05/2026,16:30:00,Pôle FA - CHANGHONG,1,1,0,66,66,"100,00%"
11/05/2026,17:30:00,Pôle Fa - ELICA,2,2,0,246,123,"100,00%"
11/05/2026,17:45:00,Pôle Fa - ELICA,2,2,0,203,102,"100,00%"
11/05/2026,17:45:00,Pôle FA - SALM AIRFORCE,1,1,0,480,480,"100,00%"
Total pour 11/05/2026,,,65,62,3,7196,111,"95,38%"
