Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
15/06/2026,09:00:00,ELECTRO DEPOT,3,3,0,805,268,"100,00%"
15/06/2026,09:00:00,MOBALPA,9,8,1,4766,530,"88,89%"
15/06/2026,09:00:00,SFG SERVICES - PLANIFICATION,3,2,1,530,177,"66,67%"
15/06/2026,09:00:00,SYSTEME U,6,6,0,1987,331,"100,00%"
15/06/2026,09:15:00,ELECTRO DEPOT,1,1,0,102,102,"100,00%"
15/06/2026,09:15:00,MOBALPA,2,2,0,985,493,"100,00%"
15/06/2026,09:15:00,SFG SERVICES - PLANIFICATION,2,2,0,510,255,"100,00%"
15/06/2026,09:15:00,SYSTEME U,10,9,1,3933,393,"90,00%"
15/06/2026,09:30:00,ELECTRO DEPOT,2,2,0,888,444,"100,00%"
15/06/2026,09:30:00,MOBALPA,6,6,0,981,164,"100,00%"
15/06/2026,09:30:00,SFG SERVICES - PLANIFICATION,1,1,0,328,328,"100,00%"
15/06/2026,09:30:00,SYSTEME U,4,4,0,1732,433,"100,00%"
15/06/2026,09:45:00,ELECTRO DEPOT,1,1,0,549,549,"100,00%"
15/06/2026,09:45:00,MOBALPA,6,6,0,2106,351,"100,00%"
15/06/2026,09:45:00,MRH MACIF,1,1,0,590,590,"100,00%"
15/06/2026,09:45:00,SFG SERVICES - PLANIFICATION,2,2,0,212,106,"100,00%"
15/06/2026,09:45:00,SYSTEME U,7,7,0,2070,296,"100,00%"
15/06/2026,10:00:00,ELECTRO DEPOT,2,1,1,900,450,"50,00%"
15/06/2026,10:00:00,MOBALPA,5,5,0,2935,587,"100,00%"
15/06/2026,10:00:00,MRH MACIF,1,1,0,237,237,"100,00%"
15/06/2026,10:00:00,Pôle Fa - ELICA,3,3,0,526,175,"100,00%"
15/06/2026,10:00:00,Pôle FA - MIDEA,3,2,1,1154,385,"66,67%"
15/06/2026,10:00:00,Pôle FA - ROBLIN,1,1,0,782,782,"100,00%"
