Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
15/06/2026,09:00:00,Pôle Fa - ELICA,1,1,0,616,616,"100,00%"
15/06/2026,09:00:00,Pôle FA - ROBLIN,1,1,0,144,144,"100,00%"
15/06/2026,09:00:00,SFG SERVICES - PLANIFICATION,3,3,0,375,125,"100,00%"
15/06/2026,09:15:00,Pôle Fa - ELICA,1,1,0,65,65,"100,00%"
15/06/2026,09:15:00,Pôle FA - ROBLIN,1,1,0,101,101,"100,00%"
15/06/2026,09:15:00,SFG SERVICES - PLANIFICATION,4,4,0,358,90,"100,00%"
15/06/2026,09:30:00,Pôle Fa - ELICA,6,6,0,1038,173,"100,00%"
15/06/2026,09:30:00,Pôle FA - ROBLIN,2,2,0,282,141,"100,00%"
15/06/2026,09:30:00,SFG SERVICES - PLANIFICATION,2,2,0,162,81,"100,00%"
15/06/2026,09:45:00,,1,1,0,835,835,"100,00%"
15/06/2026,09:45:00,Pôle Fa - ELICA,5,5,0,591,118,"100,00%"
15/06/2026,10:00:00,,1,1,0,2800,2800,"100,00%"
15/06/2026,10:00:00,Pôle FA - CHANGHONG,1,1,0,187,187,"100,00%"
15/06/2026,10:00:00,Pôle Fa - ELICA,3,3,0,2171,724,"100,00%"
15/06/2026,10:00:00,Pôle FA - ROBLIN,2,2,0,139,70,"100,00%"
15/06/2026,10:15:00,,1,1,0,26,26,"100,00%"
15/06/2026,10:15:00,Pôle Fa - ELICA,3,2,1,153,51,"66,67%"
15/06/2026,10:15:00,SFG SERVICES - PLANIFICATION,2,2,0,114,57,"100,00%"
15/06/2026,10:30:00,Pôle Fa - ELICA,2,2,0,138,69,"100,00%"
15/06/2026,10:30:00,Pôle FA - ROBLIN,1,1,0,19,19,"100,00%"
15/06/2026,10:45:00,SFG SERVICES - PLANIFICATION,1,1,0,69,69,"100,00%"
15/06/2026,11:00:00,,3,3,0,1228,409,"100,00%"
15/06/2026,11:15:00,,1,1,0,176,176,"100,00%"
15/06/2026,11:15:00,SFG SERVICES - PLANIFICATION,2,2,0,141,71,"100,00%"
15/06/2026,11:30:00,,1,1,0,224,224,"100,00%"
15/06/2026,11:30:00,Pôle FA - ROBLIN,1,1,0,21,21,"100,00%"
15/06/2026,11:30:00,SFG SERVICES - PLANIFICATION,1,1,0,80,80,"100,00%"
15/06/2026,11:45:00,,1,1,0,237,237,"100,00%"
15/06/2026,11:45:00,MOBALPA,1,1,0,15,15,"100,00%"
15/06/2026,12:30:00,,1,1,0,385,385,"100,00%"
15/06/2026,12:30:00,SFG SERVICES - PLANIFICATION,2,2,0,101,51,"100,00%"
15/06/2026,12:45:00,,1,1,0,326,326,"100,00%"
15/06/2026,12:45:00,Pôle Fa - ELICA,3,3,0,229,76,"100,00%"
15/06/2026,13:45:00,,1,1,0,580,580,"100,00%"
15/06/2026,13:45:00,Pôle FA - CHANGHONG,1,1,0,18,18,"100,00%"
15/06/2026,13:45:00,SFG SERVICES - PLANIFICATION,3,3,0,364,121,"100,00%"
15/06/2026,14:00:00,,1,1,0,709,709,"100,00%"
15/06/2026,14:00:00,Pôle FA - ROBLIN,1,1,0,37,37,"100,00%"
15/06/2026,14:00:00,SFG SERVICES - PLANIFICATION,2,2,0,104,52,"100,00%"
15/06/2026,14:15:00,,1,1,0,285,285,"100,00%"
15/06/2026,14:15:00,MOBALPA,1,1,0,18,18,"100,00%"
15/06/2026,14:30:00,SFG SERVICES - PLANIFICATION,1,1,0,71,71,"100,00%"
15/06/2026,14:45:00,SFG SERVICES - PLANIFICATION,3,3,0,270,90,"100,00%"
15/06/2026,15:00:00,,1,1,0,444,444,"100,00%"
15/06/2026,15:00:00,SFG SERVICES - PLANIFICATION,2,2,0,75,38,"100,00%"
15/06/2026,15:15:00,SFG SERVICES - PLANIFICATION,1,1,0,70,70,"100,00%"
15/06/2026,15:30:00,,1,1,0,1,1,"100,00%"
15/06/2026,15:30:00,Pôle Fa - ELICA,6,6,0,448,75,"100,00%"
15/06/2026,15:45:00,,1,1,0,251,251,"100,00%"
15/06/2026,16:15:00,,1,1,0,191,191,"100,00%"
15/06/2026,16:15:00,Pôle FA - ROBLIN,1,1,0,127,127,"100,00%"
15/06/2026,16:30:00,,1,1,0,759,759,"100,00%"
15/06/2026,16:30:00,MOBALPA,1,1,0,127,127,"100,00%"
15/06/2026,16:30:00,Pôle FA - LAMONA-HOUDAN,1,1,0,137,137,"100,00%"
15/06/2026,16:30:00,Pôle FA - SILVERLINE,1,1,0,50,50,"100,00%"
15/06/2026,16:30:00,SFG SERVICES - PLANIFICATION,3,3,0,130,43,"100,00%"
15/06/2026,16:45:00,,2,2,0,731,366,"100,00%"
15/06/2026,16:45:00,Pôle Fa - ELICA,2,2,0,90,45,"100,00%"
15/06/2026,16:45:00,SFG SERVICES - PLANIFICATION,3,3,0,198,66,"100,00%"
15/06/2026,17:00:00,SFG SERVICES - PLANIFICATION,1,1,0,51,51,"100,00%"
15/06/2026,17:30:00,,2,2,0,817,409,"100,00%"
15/06/2026,17:30:00,SFG SERVICES - PLANIFICATION,1,1,0,71,71,"100,00%"
15/06/2026,17:45:00,Pôle FA - SALM AIRFORCE,1,1,0,124,124,"100,00%"
Total pour 15/06/2026,,,110,109,1,20894,190,"99,09%"
