Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
26/05/2026,09:00:00,,1,1,0,494,494,"100,00%"
26/05/2026,09:00:00,Pôle Fa - ELICA,1,1,0,93,93,"100,00%"
26/05/2026,09:00:00,Pôle FA - MIDEA,4,4,0,175,44,"100,00%"
26/05/2026,09:00:00,SFG SERVICES - PLANIFICATION,6,6,0,495,83,"100,00%"
26/05/2026,09:15:00,,2,2,0,943,472,"100,00%"
26/05/2026,09:15:00,Pôle Fa - ELICA,5,5,0,449,90,"100,00%"
26/05/2026,09:15:00,Pôle FA - MIDEA,1,1,0,39,39,"100,00%"
26/05/2026,09:15:00,SFG SERVICES - PLANIFICATION,3,3,0,209,70,"100,00%"
26/05/2026,09:30:00,,4,4,0,1573,393,"100,00%"
26/05/2026,09:30:00,Pôle Fa - ELICA,6,6,0,756,126,"100,00%"
26/05/2026,09:30:00,SFG SERVICES - PLANIFICATION,3,3,0,171,57,"100,00%"
26/05/2026,09:45:00,,2,2,0,600,300,"100,00%"
26/05/2026,09:45:00,Pôle Fa - ELICA,3,3,0,222,74,"100,00%"
26/05/2026,09:45:00,SFG SERVICES - PLANIFICATION,2,2,0,210,105,"100,00%"
26/05/2026,10:00:00,,3,3,0,1463,488,"100,00%"
26/05/2026,10:00:00,Pôle FA - CHANGHONG,1,1,0,14,14,"100,00%"
26/05/2026,10:00:00,SFG SERVICES - PLANIFICATION,2,2,0,148,74,"100,00%"
26/05/2026,10:15:00,,1,1,0,447,447,"100,00%"
26/05/2026,10:15:00,SFG SERVICES - PLANIFICATION,3,2,1,137,46,"66,67%"
26/05/2026,10:30:00,,2,2,0,4034,2017,"100,00%"
26/05/2026,10:45:00,,1,1,0,320,320,"100,00%"
26/05/2026,10:45:00,Pôle FA - MIDEA,1,1,0,436,436,"100,00%"
26/05/2026,10:45:00,Pôle FA - SALM AIRFORCE,2,2,0,104,52,"100,00%"
26/05/2026,10:45:00,SFG SERVICES - PLANIFICATION,5,4,1,312,62,"80,00%"
26/05/2026,11:00:00,Pôle FA - MIDEA,1,1,0,9,9,"100,00%"
26/05/2026,11:00:00,Pôle FA - SALM AIRFORCE,4,3,1,457,114,"75,00%"
26/05/2026,11:00:00,SFG SERVICES - PLANIFICATION,3,3,0,382,127,"100,00%"
26/05/2026,11:15:00,,3,3,0,1256,419,"100,00%"
26/05/2026,11:15:00,Pôle FA - MIDEA,1,1,0,6,6,"100,00%"
26/05/2026,11:15:00,Pôle FA - SALM AIRFORCE,1,1,0,165,165,"100,00%"
26/05/2026,11:15:00,SFG SERVICES - PLANIFICATION,3,3,0,427,142,"100,00%"
26/05/2026,11:30:00,,1,1,0,284,284,"100,00%"
26/05/2026,11:30:00,Pôle FA - CHANGHONG,2,2,0,604,302,"100,00%"
26/05/2026,11:30:00,SFG SERVICES - PLANIFICATION,1,1,0,170,170,"100,00%"
26/05/2026,11:45:00,,2,2,0,916,458,"100,00%"
26/05/2026,11:45:00,SFG SERVICES - PLANIFICATION,4,3,1,189,47,"75,00%"
26/05/2026,11:45:00,SYSTEME U,1,1,0,90,90,"100,00%"
26/05/2026,12:00:00,,1,1,0,293,293,"100,00%"
26/05/2026,12:00:00,Pôle FA - LAMONA-HOUDAN,1,1,0,329,329,"100,00%"
26/05/2026,12:15:00,,1,1,0,178,178,"100,00%"
26/05/2026,12:30:00,,1,1,0,49,49,"100,00%"
26/05/2026,12:45:00,Pôle Fa - ELICA,1,1,0,68,68,"100,00%"
26/05/2026,12:45:00,Pôle FA - SALM AIRFORCE,1,1,0,89,89,"100,00%"
26/05/2026,12:45:00,SFG SERVICES - PLANIFICATION,2,2,0,125,63,"100,00%"
26/05/2026,13:30:00,,1,1,0,169,169,"100,00%"
26/05/2026,13:30:00,MOBALPA,1,1,0,22,22,"100,00%"
26/05/2026,13:30:00,Pôle FA - SALM AIRFORCE,1,1,0,128,128,"100,00%"
26/05/2026,13:45:00,,1,1,0,481,481,"100,00%"
26/05/2026,14:00:00,SFG SERVICES - PLANIFICATION,1,1,0,74,74,"100,00%"
26/05/2026,14:15:00,,2,2,0,2377,1189,"100,00%"
26/05/2026,14:15:00,Pôle FA - MIDEA,4,3,1,36,9,"75,00%"
26/05/2026,14:15:00,SFG SERVICES - PLANIFICATION,3,3,0,249,83,"100,00%"
26/05/2026,14:30:00,SFG SERVICES - PLANIFICATION,4,4,0,331,83,"100,00%"
26/05/2026,14:45:00,,1,1,0,273,273,"100,00%"
26/05/2026,14:45:00,SFG SERVICES - PLANIFICATION,2,2,0,79,40,"100,00%"
26/05/2026,14:45:00,SYSTEME U,2,2,0,329,165,"100,00%"
26/05/2026,15:00:00,,2,2,0,435,218,"100,00%"
26/05/2026,15:00:00,Pôle FA - CHANGHONG,1,1,0,54,54,"100,00%"
26/05/2026,15:00:00,SFG SERVICES - PLANIFICATION,1,1,0,286,286,"100,00%"
26/05/2026,15:00:00,SYSTEME U,2,2,0,35,18,"100,00%"
26/05/2026,15:15:00,,3,3,0,2858,953,"100,00%"
26/05/2026,15:15:00,Pôle Fa - ELICA,1,1,0,603,603,"100,00%"
26/05/2026,15:45:00,,2,2,0,1681,841,"100,00%"
26/05/2026,15:45:00,Pôle Fa - ELICA,1,1,0,386,386,"100,00%"
26/05/2026,15:45:00,Pôle FA - SALM AIRFORCE,2,2,0,226,113,"100,00%"
26/05/2026,16:00:00,,5,5,0,2052,410,"100,00%"
26/05/2026,16:00:00,MOBALPA,1,1,0,217,217,"100,00%"
26/05/2026,16:00:00,Pôle Fa - ELICA,1,1,0,52,52,"100,00%"
26/05/2026,16:00:00,SYSTEME U,1,1,0,49,49,"100,00%"
26/05/2026,16:15:00,,3,3,0,4348,1449,"100,00%"
26/05/2026,16:15:00,Pôle FA - MIDEA,2,2,0,148,74,"100,00%"
26/05/2026,16:15:00,Pôle FA - SALM AIRFORCE,3,3,0,339,113,"100,00%"
26/05/2026,16:15:00,SFG SERVICES - PLANIFICATION,1,1,0,127,127,"100,00%"
26/05/2026,16:30:00,,1,1,0,276,276,"100,00%"
26/05/2026,16:30:00,Pôle FA - CHANGHONG,1,1,0,15,15,"100,00%"
26/05/2026,16:30:00,Pôle Fa - ELICA,1,1,0,30,30,"100,00%"
26/05/2026,16:30:00,SFG SERVICES - PLANIFICATION,2,2,0,182,91,"100,00%"
26/05/2026,16:45:00,Pôle FA - MIDEA,3,3,0,246,82,"100,00%"
26/05/2026,16:45:00,Pôle FA - SALM AIRFORCE,1,1,0,227,227,"100,00%"
26/05/2026,17:00:00,,1,1,0,509,509,"100,00%"
26/05/2026,17:00:00,Pôle Fa - ELICA,1,1,0,39,39,"100,00%"
26/05/2026,17:00:00,Pôle FA - SALM AIRFORCE,1,1,0,450,450,"100,00%"
26/05/2026,17:15:00,,2,2,0,1823,912,"100,00%"
26/05/2026,17:15:00,SFG SERVICES - PLANIFICATION,6,6,0,303,51,"100,00%"
26/05/2026,17:30:00,,1,1,0,1112,1112,"100,00%"
26/05/2026,17:30:00,SFG SERVICES - PLANIFICATION,4,4,0,132,33,"100,00%"
26/05/2026,17:45:00,,3,3,0,402,134,"100,00%"
26/05/2026,18:00:00,,1,1,0,305,305,"100,00%"
26/05/2026,18:30:00,Pôle FA - SALM AIRFORCE,1,1,0,69,69,"100,00%"
26/05/2026,18:45:00,Pôle FA - SALM AIRFORCE,2,2,0,181,91,"100,00%"
Total pour 26/05/2026,,,186,181,5,44675,240,"97,31%"
