Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
26/05/2026,09:00:00,,1,1,0,26,26,"100,00%"
26/05/2026,09:00:00,MOBALPA,9,9,0,4413,490,"100,00%"
26/05/2026,09:00:00,SFG SERVICES - PLANIFICATION,2,2,0,246,123,"100,00%"
26/05/2026,09:00:00,SYSTEME U,10,10,0,3379,338,"100,00%"
26/05/2026,09:15:00,MOBALPA,11,11,0,5200,473,"100,00%"
26/05/2026,09:15:00,SFG SERVICES - PLANIFICATION,2,2,0,310,155,"100,00%"
26/05/2026,09:15:00,SYSTEME U,11,9,2,3088,281,"81,82%"
26/05/2026,09:30:00,,1,1,0,26,26,"100,00%"
26/05/2026,09:30:00,MOBALPA,5,5,0,2245,449,"100,00%"
26/05/2026,09:30:00,SFG SERVICES - PLANIFICATION,3,3,0,720,240,"100,00%"
26/05/2026,09:30:00,SYSTEME U,11,11,0,2880,262,"100,00%"
26/05/2026,09:45:00,MOBALPA,3,3,0,984,328,"100,00%"
26/05/2026,09:45:00,SYSTEME U,17,16,1,4562,268,"94,12%"
26/05/2026,10:00:00,MOBALPA,6,6,0,3885,648,"100,00%"
26/05/2026,10:00:00,Pôle FA - CHANGHONG,2,2,0,573,287,"100,00%"
26/05/2026,10:00:00,Pôle Fa - ELICA,2,2,0,744,372,"100,00%"
26/05/2026,10:00:00,Pôle FA - MIDEA,9,8,1,4222,469,"88,89%"
26/05/2026,10:00:00,Pôle FA - SALM AIRFORCE,2,2,0,1276,638,"100,00%"
26/05/2026,10:00:00,SFG SERVICES - PLANIFICATION,2,2,0,103,52,"100,00%"
26/05/2026,10:00:00,SYSTEME U,6,5,1,2616,436,"83,33%"
26/05/2026,10:15:00,MOBALPA,10,8,2,7686,769,"80,00%"
26/05/2026,10:15:00,Pôle FA - CHANGHONG,1,1,0,709,709,"100,00%"
26/05/2026,10:15:00,Pôle Fa - ELICA,6,6,0,2716,453,"100,00%"
26/05/2026,10:15:00,Pôle FA - MIDEA,7,7,0,3094,442,"100,00%"
26/05/2026,10:15:00,Pôle FA - ROBLIN,1,1,0,104,104,"100,00%"
26/05/2026,10:15:00,Pôle FA - SALM AIRFORCE,1,1,0,648,648,"100,00%"
26/05/2026,10:15:00,SFG SERVICES - PLANIFICATION,2,1,1,134,67,"50,00%"
26/05/2026,10:15:00,SYSTEME U,5,5,0,1270,254,"100,00%"
26/05/2026,10:30:00,MOBALPA,5,5,0,4777,955,"100,00%"
26/05/2026,10:30:00,Pôle Fa - ELICA,4,4,0,2735,684,"100,00%"
26/05/2026,10:30:00,Pôle FA - MIDEA,6,5,1,3480,580,"83,33%"
26/05/2026,10:30:00,SFG SERVICES - PLANIFICATION,2,2,0,296,148,"100,00%"
26/05/2026,10:30:00,SYSTEME U,9,8,1,2920,324,"88,89%"
26/05/2026,10:45:00,MOBALPA,4,4,0,2406,602,"100,00%"
26/05/2026,10:45:00,Pôle Fa - ELICA,3,3,0,759,253,"100,00%"
26/05/2026,10:45:00,Pôle FA - MIDEA,2,2,0,1399,700,"100,00%"
26/05/2026,10:45:00,Pôle FA - ROBLIN,1,1,0,1111,1111,"100,00%"
26/05/2026,10:45:00,SFG SERVICES - PLANIFICATION,2,2,0,199,100,"100,00%"
26/05/2026,10:45:00,SYSTEME U,12,11,1,4226,352,"91,67%"
26/05/2026,11:00:00,MOBALPA,7,6,1,4675,668,"85,71%"
26/05/2026,11:00:00,Pôle Fa - ELICA,1,1,0,371,371,"100,00%"
26/05/2026,11:00:00,Pôle FA - MIDEA,5,5,0,2031,406,"100,00%"
26/05/2026,11:00:00,SFG SERVICES - PLANIFICATION,1,1,0,143,143,"100,00%"
26/05/2026,11:00:00,SYSTEME U,10,6,4,4533,453,"60,00%"
26/05/2026,11:15:00,MOBALPA,6,6,0,2249,375,"100,00%"
26/05/2026,11:15:00,Pôle Fa - ELICA,2,2,0,744,372,"100,00%"
26/05/2026,11:15:00,Pôle FA - MIDEA,4,4,0,797,199,"100,00%"
26/05/2026,11:15:00,Pôle FA - ROBLIN,2,2,0,447,224,"100,00%"
26/05/2026,11:15:00,Pôle FA - SALM AIRFORCE,1,1,0,754,754,"100,00%"
26/05/2026,11:15:00,SFG SERVICES - PLANIFICATION,1,1,0,155,155,"100,00%"
26/05/2026,11:15:00,SYSTEME U,13,8,5,4076,314,"61,54%"
26/05/2026,11:30:00,MOBALPA,10,10,0,4831,483,"100,00%"
26/05/2026,11:30:00,Pôle Fa - ELICA,6,6,0,1841,307,"100,00%"
26/05/2026,11:30:00,Pôle FA - MIDEA,4,4,0,1927,482,"100,00%"
26/05/2026,11:30:00,Pôle FA - ROBLIN,1,1,0,1387,1387,"100,00%"
26/05/2026,11:30:00,Pôle FA - SILVERLINE,1,1,0,645,645,"100,00%"
26/05/2026,11:30:00,SFG SERVICES - PLANIFICATION,2,2,0,365,183,"100,00%"
26/05/2026,11:30:00,SYSTEME U,8,7,1,3042,380,"87,50%"
26/05/2026,11:45:00,MOBALPA,2,2,0,320,160,"100,00%"
26/05/2026,11:45:00,Pôle Fa - ELICA,5,5,0,2033,407,"100,00%"
26/05/2026,11:45:00,Pôle FA - MIDEA,2,2,0,570,285,"100,00%"
26/05/2026,11:45:00,SFG SERVICES - PLANIFICATION,6,4,2,768,128,"66,67%"
26/05/2026,11:45:00,SYSTEME U,7,7,0,2308,330,"100,00%"
26/05/2026,12:00:00,MOBALPA,2,2,0,175,88,"100,00%"
26/05/2026,12:00:00,Pôle FA - MIDEA,5,5,0,1647,329,"100,00%"
26/05/2026,12:00:00,Pôle FA - SALM AIRFORCE,1,1,0,302,302,"100,00%"
26/05/2026,12:00:00,SFG SERVICES - PLANIFICATION,3,2,1,570,190,"66,67%"
26/05/2026,12:00:00,SYSTEME U,6,4,2,1522,254,"66,67%"
26/05/2026,12:15:00,MOBALPA,4,4,0,1112,278,"100,00%"
26/05/2026,12:15:00,Pôle Fa - ELICA,2,2,0,202,101,"100,00%"
26/05/2026,12:15:00,Pôle FA - MIDEA,3,3,0,1751,584,"100,00%"
26/05/2026,12:15:00,Pôle FA - SALM AIRFORCE,1,1,0,571,571,"100,00%"
26/05/2026,12:15:00,SFG SERVICES - PLANIFICATION,1,1,0,169,169,"100,00%"
26/05/2026,12:15:00,SYSTEME U,2,2,0,590,295,"100,00%"
26/05/2026,12:30:00,MOBALPA,2,2,0,790,395,"100,00%"
26/05/2026,12:30:00,SFG SERVICES - PLANIFICATION,3,2,1,356,119,"66,67%"
26/05/2026,12:30:00,SYSTEME U,4,2,2,713,178,"50,00%"
26/05/2026,12:45:00,MOBALPA,1,1,0,187,187,"100,00%"
26/05/2026,12:45:00,Pôle FA - CHANGHONG,1,1,0,259,259,"100,00%"
26/05/2026,12:45:00,Pôle Fa - ELICA,1,1,0,624,624,"100,00%"
26/05/2026,12:45:00,Pôle FA - MIDEA,1,1,0,135,135,"100,00%"
26/05/2026,12:45:00,SYSTEME U,1,1,0,298,298,"100,00%"
26/05/2026,13:00:00,MOBALPA,3,3,0,972,324,"100,00%"
26/05/2026,13:00:00,Pôle Fa - ELICA,1,1,0,371,371,"100,00%"
26/05/2026,13:00:00,Pôle FA - MIDEA,1,1,0,632,632,"100,00%"
26/05/2026,13:00:00,SFG SERVICES - PLANIFICATION,5,3,2,354,71,"60,00%"
26/05/2026,13:00:00,SYSTEME U,6,6,0,2014,336,"100,00%"
26/05/2026,13:15:00,MOBALPA,2,2,0,485,243,"100,00%"
26/05/2026,13:15:00,Pôle Fa - ELICA,1,1,0,77,77,"100,00%"
26/05/2026,13:15:00,Pôle FA - MIDEA,2,2,0,965,483,"100,00%"
26/05/2026,13:15:00,SYSTEME U,1,1,0,223,223,"100,00%"
26/05/2026,13:30:00,Pôle Fa - ELICA,1,1,0,169,169,"100,00%"
26/05/2026,13:30:00,Pôle FA - MIDEA,3,3,0,1541,514,"100,00%"
26/05/2026,13:30:00,SFG SERVICES - PLANIFICATION,2,2,0,198,99,"100,00%"
26/05/2026,13:30:00,SYSTEME U,5,4,1,886,177,"80,00%"
