Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
16/04/2026,09:00:00,MOBALPA,1,1,0,486,486,"100,00%"
16/04/2026,09:15:00,MOBALPA,3,3,0,2460,820,"100,00%"
16/04/2026,09:30:00,MOBALPA,4,4,0,2263,566,"100,00%"
16/04/2026,09:45:00,MOBALPA,5,5,0,1825,365,"100,00%"
16/04/2026,10:00:00,MOBALPA,8,7,1,3990,499,"87,50%"
16/04/2026,10:00:00,Pôle Fa - ELICA,4,4,0,2165,541,"100,00%"
16/04/2026,10:00:00,Pôle FA - MIDEA,6,6,0,4582,764,"100,00%"
16/04/2026,10:15:00,MOBALPA,3,3,0,663,221,"100,00%"
16/04/2026,10:15:00,Pôle FA - CHANGHONG,1,1,0,353,353,"100,00%"
16/04/2026,10:15:00,Pôle Fa - ELICA,2,2,0,589,295,"100,00%"
16/04/2026,10:15:00,Pôle FA - MIDEA,3,3,0,1678,559,"100,00%"
16/04/2026,10:30:00,MOBALPA,3,3,0,1461,487,"100,00%"
16/04/2026,10:30:00,Pôle Fa - ELICA,1,1,0,159,159,"100,00%"
16/04/2026,10:30:00,Pôle FA - ROBLIN,1,1,0,322,322,"100,00%"
16/04/2026,10:45:00,MOBALPA,6,6,0,2888,481,"100,00%"
16/04/2026,10:45:00,Pôle FA - CHANGHONG,1,1,0,643,643,"100,00%"
16/04/2026,10:45:00,Pôle Fa - ELICA,2,2,0,979,490,"100,00%"
16/04/2026,10:45:00,Pôle FA - MIDEA,7,7,0,2165,309,"100,00%"
16/04/2026,11:00:00,MOBALPA,5,5,0,1993,399,"100,00%"
16/04/2026,11:00:00,Pôle FA - MIDEA,2,2,0,1031,516,"100,00%"
16/04/2026,11:00:00,Pôle FA - SALM AIRFORCE,1,1,0,436,436,"100,00%"
16/04/2026,11:15:00,MOBALPA,4,4,0,800,200,"100,00%"
16/04/2026,11:30:00,MOBALPA,2,2,0,906,453,"100,00%"
16/04/2026,11:30:00,Pôle Fa - ELICA,1,1,0,125,125,"100,00%"
16/04/2026,11:30:00,Pôle FA - MIDEA,2,2,0,391,196,"100,00%"
16/04/2026,11:45:00,MOBALPA,1,1,0,351,351,"100,00%"
16/04/2026,11:45:00,Pôle Fa - ELICA,3,3,0,1382,461,"100,00%"
16/04/2026,11:45:00,Pôle FA - MIDEA,1,1,0,886,886,"100,00%"
16/04/2026,11:45:00,Pôle FA - SALM AIRFORCE,1,1,0,96,96,"100,00%"
16/04/2026,12:00:00,Pôle FA - MIDEA,4,4,0,1293,323,"100,00%"
16/04/2026,12:15:00,MOBALPA,1,1,0,97,97,"100,00%"
16/04/2026,12:15:00,Pôle Fa - ELICA,3,3,0,1921,640,"100,00%"
16/04/2026,12:15:00,Pôle FA - MIDEA,3,3,0,1348,449,"100,00%"
16/04/2026,12:30:00,MOBALPA,1,1,0,268,268,"100,00%"
16/04/2026,12:30:00,Pôle Fa - ELICA,1,1,0,340,340,"100,00%"
16/04/2026,12:30:00,Pôle FA - MIDEA,1,1,0,639,639,"100,00%"
16/04/2026,12:45:00,MOBALPA,1,1,0,209,209,"100,00%"
16/04/2026,13:15:00,Pôle Fa - ELICA,1,1,0,212,212,"100,00%"
16/04/2026,13:30:00,Pôle Fa - ELICA,1,1,0,135,135,"100,00%"
16/04/2026,13:45:00,MOBALPA,2,2,0,220,110,"100,00%"
16/04/2026,13:45:00,Pôle FA - MIDEA,1,1,0,739,739,"100,00%"
16/04/2026,14:00:00,MOBALPA,7,7,0,1763,252,"100,00%"
16/04/2026,14:00:00,Pôle FA - MIDEA,1,1,0,646,646,"100,00%"
16/04/2026,14:15:00,MOBALPA,6,6,0,3002,500,"100,00%"
16/04/2026,14:30:00,MOBALPA,3,3,0,1024,341,"100,00%"
16/04/2026,14:30:00,Pôle Fa - ELICA,2,2,0,1624,812,"100,00%"
16/04/2026,14:30:00,Pôle FA - ROBLIN,1,1,0,681,681,"100,00%"
16/04/2026,14:30:00,Pôle FA - SALM AIRFORCE,1,1,0,787,787,"100,00%"
16/04/2026,14:45:00,MOBALPA,7,7,0,2088,298,"100,00%"
16/04/2026,14:45:00,Pôle Fa - ELICA,1,1,0,231,231,"100,00%"
16/04/2026,15:00:00,MOBALPA,2,2,0,1443,722,"100,00%"
16/04/2026,15:00:00,Pôle Fa - ELICA,1,1,0,89,89,"100,00%"
16/04/2026,15:00:00,Pôle FA - MIDEA,1,1,0,768,768,"100,00%"
16/04/2026,15:00:00,Pôle FA - ROBLIN,2,2,0,282,141,"100,00%"
16/04/2026,15:00:00,Pôle FA - SALM AIRFORCE,1,1,0,357,357,"100,00%"
16/04/2026,15:15:00,MOBALPA,5,5,0,1395,279,"100,00%"
16/04/2026,15:15:00,Pôle FA - MIDEA,2,2,0,233,117,"100,00%"
16/04/2026,15:15:00,Pôle FA - ROBLIN,1,1,0,329,329,"100,00%"
16/04/2026,15:15:00,Pôle FA - SALM AIRFORCE,1,1,0,711,711,"100,00%"
16/04/2026,15:15:00,Pôle FA - SILVERLINE,1,1,0,1110,1110,"100,00%"
16/04/2026,15:30:00,MOBALPA,1,1,0,324,324,"100,00%"
16/04/2026,15:30:00,Pôle FA - MIDEA,2,2,0,823,412,"100,00%"
16/04/2026,15:30:00,Pôle FA - SALM AIRFORCE,1,1,0,191,191,"100,00%"
16/04/2026,15:45:00,MOBALPA,3,3,0,1873,624,"100,00%"
16/04/2026,16:00:00,MOBALPA,1,1,0,102,102,"100,00%"
16/04/2026,16:00:00,Pôle Fa - ELICA,2,2,0,614,307,"100,00%"
16/04/2026,16:00:00,Pôle FA - MIDEA,1,1,0,326,326,"100,00%"
16/04/2026,16:00:00,Pôle FA - SALM AIRFORCE,1,1,0,654,654,"100,00%"
16/04/2026,16:15:00,MOBALPA,2,2,0,531,266,"100,00%"
16/04/2026,16:15:00,Pôle Fa - ELICA,4,4,0,2299,575,"100,00%"
16/04/2026,16:15:00,Pôle FA - ROBLIN,1,1,0,779,779,"100,00%"
16/04/2026,16:15:00,Pôle FA - SALM AIRFORCE,2,2,0,500,250,"100,00%"
16/04/2026,16:30:00,MOBALPA,1,1,0,310,310,"100,00%"
16/04/2026,16:30:00,Pôle Fa - ELICA,1,1,0,8,8,"100,00%"
16/04/2026,16:45:00,MOBALPA,1,1,0,638,638,"100,00%"
16/04/2026,16:45:00,Pôle FA - CHANGHONG,1,1,0,757,757,"100,00%"
16/04/2026,16:45:00,Pôle Fa - ELICA,2,2,0,1014,507,"100,00%"
16/04/2026,16:45:00,Pôle FA - MIDEA,2,2,0,601,301,"100,00%"
16/04/2026,16:45:00,Pôle FA - ROBLIN,1,1,0,132,132,"100,00%"
