Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
05/05/2026,11:00:00,MOBALPA,1,1,0,598,598,"100,00%"
05/05/2026,11:15:00,MOBALPA,11,11,0,5178,471,"100,00%"
05/05/2026,11:30:00,MOBALPA,1,1,0,237,237,"100,00%"
05/05/2026,11:45:00,MOBALPA,4,4,0,1000,250,"100,00%"
05/05/2026,12:00:00,MOBALPA,8,8,0,2986,373,"100,00%"
05/05/2026,12:00:00,Pôle Fa - ELICA,4,4,0,1536,384,"100,00%"
05/05/2026,12:00:00,Pôle FA - MIDEA,3,3,0,1513,504,"100,00%"
05/05/2026,12:00:00,Pôle FA - ROBLIN,1,1,0,263,263,"100,00%"
05/05/2026,12:15:00,MOBALPA,7,7,0,2488,355,"100,00%"
05/05/2026,12:15:00,Pôle Fa - ELICA,4,4,0,1107,277,"100,00%"
05/05/2026,12:15:00,Pôle FA - MIDEA,5,5,0,2297,459,"100,00%"
05/05/2026,12:30:00,MOBALPA,8,8,0,4570,571,"100,00%"
05/05/2026,12:30:00,Pôle Fa - ELICA,1,1,0,29,29,"100,00%"
05/05/2026,12:30:00,Pôle FA - MIDEA,3,3,0,1643,548,"100,00%"
05/05/2026,12:30:00,Pôle FA - SALM AIRFORCE,1,1,0,204,204,"100,00%"
05/05/2026,12:45:00,MOBALPA,7,5,2,3386,484,"71,43%"
05/05/2026,12:45:00,Pôle Fa - ELICA,5,4,1,2905,581,"80,00%"
05/05/2026,12:45:00,Pôle FA - MIDEA,1,1,0,328,328,"100,00%"
05/05/2026,12:45:00,Pôle FA - SALM AIRFORCE,1,1,0,357,357,"100,00%"
05/05/2026,13:00:00,MOBALPA,6,6,0,2524,421,"100,00%"
05/05/2026,13:00:00,Pôle Fa - ELICA,5,5,0,1082,216,"100,00%"
05/05/2026,13:00:00,Pôle FA - SALM AIRFORCE,1,1,0,387,387,"100,00%"
05/05/2026,13:15:00,MOBALPA,4,4,0,3127,782,"100,00%"
05/05/2026,13:15:00,Pôle Fa - ELICA,2,2,0,1276,638,"100,00%"
05/05/2026,13:15:00,Pôle FA - MIDEA,4,4,0,1635,409,"100,00%"
05/05/2026,13:15:00,Pôle FA - ROBLIN,2,2,0,950,475,"100,00%"
05/05/2026,13:15:00,Pôle FA - SALM AIRFORCE,1,1,0,835,835,"100,00%"
05/05/2026,13:30:00,MOBALPA,6,6,0,2270,378,"100,00%"
05/05/2026,13:30:00,Pôle Fa - ELICA,3,3,0,1529,510,"100,00%"
05/05/2026,13:30:00,Pôle FA - MIDEA,3,3,0,1610,537,"100,00%"
05/05/2026,13:30:00,Pôle FA - ROBLIN,1,1,0,113,113,"100,00%"
05/05/2026,13:45:00,MOBALPA,3,3,0,1175,392,"100,00%"
05/05/2026,13:45:00,Pôle Fa - ELICA,1,1,0,471,471,"100,00%"
05/05/2026,13:45:00,Pôle FA - ROBLIN,3,3,0,1382,461,"100,00%"
05/05/2026,14:00:00,MOBALPA,1,1,0,257,257,"100,00%"
05/05/2026,14:15:00,MOBALPA,4,4,0,2092,523,"100,00%"
05/05/2026,14:15:00,Pôle FA - CHANGHONG,2,2,0,926,463,"100,00%"
05/05/2026,14:15:00,Pôle Fa - ELICA,1,1,0,256,256,"100,00%"
05/05/2026,14:45:00,MOBALPA,4,4,0,1079,270,"100,00%"
05/05/2026,14:45:00,Pôle FA - CHANGHONG,1,1,0,304,304,"100,00%"
05/05/2026,14:45:00,Pôle Fa - ELICA,1,1,0,318,318,"100,00%"
05/05/2026,14:45:00,Pôle FA - MIDEA,3,2,1,1047,349,"66,67%"
05/05/2026,14:45:00,Pôle FA - SALM AIRFORCE,1,1,0,413,413,"100,00%"
05/05/2026,15:00:00,MOBALPA,6,5,1,2208,368,"83,33%"
05/05/2026,15:00:00,Pôle Fa - ELICA,2,2,0,577,289,"100,00%"
05/05/2026,15:15:00,Pôle FA - CHANGHONG,1,1,0,283,283,"100,00%"
05/05/2026,15:15:00,Pôle Fa - ELICA,1,1,0,440,440,"100,00%"
05/05/2026,15:15:00,Pôle FA - MIDEA,2,2,0,737,369,"100,00%"
05/05/2026,15:30:00,Pôle Fa - ELICA,3,3,0,571,190,"100,00%"
05/05/2026,15:30:00,Pôle FA - ROBLIN,1,1,0,779,779,"100,00%"
05/05/2026,15:45:00,MOBALPA,5,5,0,2226,445,"100,00%"
05/05/2026,15:45:00,Pôle FA - CHANGHONG,1,1,0,654,654,"100,00%"
05/05/2026,16:00:00,MOBALPA,5,5,0,3179,636,"100,00%"
05/05/2026,16:00:00,Pôle Fa - ELICA,2,2,0,594,297,"100,00%"
05/05/2026,16:00:00,Pôle FA - MIDEA,1,1,0,248,248,"100,00%"
05/05/2026,16:00:00,Pôle FA - SALM AIRFORCE,1,1,0,593,593,"100,00%"
05/05/2026,16:15:00,MOBALPA,5,4,1,1188,238,"80,00%"
05/05/2026,16:15:00,Pôle Fa - ELICA,1,1,0,524,524,"100,00%"
05/05/2026,16:15:00,Pôle FA - MIDEA,2,2,0,896,448,"100,00%"
05/05/2026,16:30:00,MOBALPA,3,3,0,838,279,"100,00%"
05/05/2026,16:30:00,Pôle Fa - ELICA,2,2,0,1405,703,"100,00%"
05/05/2026,16:30:00,Pôle FA - MIDEA,1,1,0,1433,1433,"100,00%"
05/05/2026,16:45:00,MOBALPA,2,2,0,661,331,"100,00%"
05/05/2026,16:45:00,Pôle Fa - ELICA,1,1,0,380,380,"100,00%"
05/05/2026,16:45:00,Pôle FA - MIDEA,1,1,0,246,246,"100,00%"
05/05/2026,17:00:00,MOBALPA,2,2,0,880,440,"100,00%"
05/05/2026,17:00:00,Pôle FA - MIDEA,2,2,0,314,157,"100,00%"
05/05/2026,17:15:00,MOBALPA,10,10,0,5167,517,"100,00%"
05/05/2026,17:15:00,Pôle Fa - ELICA,5,5,0,1337,267,"100,00%"
05/05/2026,17:15:00,Pôle FA - MIDEA,1,1,0,328,328,"100,00%"
05/05/2026,17:15:00,Pôle FA - ROBLIN,1,1,0,239,239,"100,00%"
05/05/2026,17:30:00,MOBALPA,3,3,0,1803,601,"100,00%"
05/05/2026,17:30:00,Pôle Fa - ELICA,2,2,0,394,197,"100,00%"
05/05/2026,17:30:00,Pôle FA - MIDEA,2,2,0,606,303,"100,00%"
05/05/2026,17:45:00,MOBALPA,2,2,0,794,397,"100,00%"
05/05/2026,17:45:00,Pôle FA - CHANGHONG,1,1,0,983,983,"100,00%"
05/05/2026,17:45:00,Pôle Fa - ELICA,1,1,0,311,311,"100,00%"
05/05/2026,17:45:00,Pôle FA - MIDEA,4,4,0,1600,400,"100,00%"
05/05/2026,17:45:00,Pôle FA - ROBLIN,1,1,0,999,999,"100,00%"
05/05/2026,17:45:00,Pôle FA - SALM AIRFORCE,1,1,0,643,643,"100,00%"
05/05/2026,18:00:00,MOBALPA,2,2,0,952,476,"100,00%"
05/05/2026,18:00:00,Pôle FA - CHANGHONG,3,2,1,434,145,"66,67%"
05/05/2026,18:00:00,Pôle Fa - ELICA,3,3,0,850,283,"100,00%"
05/05/2026,18:00:00,Pôle FA - MIDEA,1,1,0,837,837,"100,00%"
05/05/2026,18:15:00,MOBALPA,1,1,0,434,434,"100,00%"
05/05/2026,18:15:00,Pôle FA - CHANGHONG,1,1,0,641,641,"100,00%"
05/05/2026,18:15:00,Pôle Fa - ELICA,2,2,0,730,365,"100,00%"
05/05/2026,18:15:00,Pôle FA - MIDEA,3,3,0,1480,493,"100,00%"
05/05/2026,18:15:00,Pôle FA - ROBLIN,1,1,0,284,284,"100,00%"
05/05/2026,18:15:00,Pôle FA - SALM AIRFORCE,1,1,0,743,743,"100,00%"
05/05/2026,18:30:00,MOBALPA,5,5,0,2702,540,"100,00%"
05/05/2026,18:30:00,Pôle Fa - ELICA,2,2,0,1855,928,"100,00%"
05/05/2026,18:30:00,Pôle FA - MIDEA,3,3,0,1196,399,"100,00%"
05/05/2026,18:30:00,Pôle FA - SALM AIRFORCE,2,2,0,356,178,"100,00%"
05/05/2026,18:45:00,MOBALPA,2,2,0,943,472,"100,00%"
05/05/2026,18:45:00,Pôle FA - CHANGHONG,1,0,1,3,3,"0,00%"
05/05/2026,18:45:00,Pôle Fa - ELICA,5,4,1,983,197,"80,00%"
05/05/2026,18:45:00,Pôle FA - MIDEA,4,4,0,1313,328,"100,00%"
05/05/2026,18:45:00,Pôle FA - ROBLIN,2,2,0,232,116,"100,00%"
05/05/2026,18:45:00,Pôle FA - SILVERLINE,1,1,0,327,327,"100,00%"
05/05/2026,19:00:00,MOBALPA,3,3,0,2489,830,"100,00%"
05/05/2026,19:00:00,Pôle FA - MIDEA,2,2,0,2087,1044,"100,00%"
05/05/2026,19:00:00,Pôle FA - SALM AIRFORCE,1,1,0,525,525,"100,00%"
05/05/2026,19:00:00,Pôle FA - SILVERLINE,1,1,0,605,605,"100,00%"
05/05/2026,19:15:00,MOBALPA,2,2,0,667,334,"100,00%"
05/05/2026,19:15:00,Pôle Fa - ELICA,1,1,0,375,375,"100,00%"
05/05/2026,19:15:00,Pôle FA - MIDEA,2,2,0,1411,706,"100,00%"
05/05/2026,19:30:00,MOBALPA,3,3,0,800,267,"100,00%"
05/05/2026,19:30:00,Pôle FA - MIDEA,1,1,0,337,337,"100,00%"
05/05/2026,19:30:00,Pôle FA - SALM AIRFORCE,1,1,0,164,164,"100,00%"
05/05/2026,19:45:00,MOBALPA,2,2,0,399,200,"100,00%"
05/05/2026,19:45:00,Pôle FA - MIDEA,5,4,1,1336,267,"80,00%"
05/05/2026,20:00:00,MOBALPA,1,1,0,596,596,"100,00%"
05/05/2026,20:00:00,Pôle Fa - ELICA,1,1,0,122,122,"100,00%"
05/05/2026,20:00:00,Pôle FA - MIDEA,1,1,0,611,611,"100,00%"
05/05/2026,20:00:00,Pôle FA - SALM AIRFORCE,2,2,0,757,379,"100,00%"
05/05/2026,20:15:00,MOBALPA,2,2,0,1174,587,"100,00%"
05/05/2026,20:15:00,Pôle Fa - ELICA,1,1,0,1110,1110,"100,00%"
05/05/2026,20:15:00,Pôle FA - MIDEA,1,1,0,639,639,"100,00%"
05/05/2026,20:30:00,MOBALPA,1,1,0,801,801,"100,00%"
05/05/2026,20:30:00,Pôle Fa - ELICA,1,1,0,72,72,"100,00%"
05/05/2026,20:30:00,Pôle FA - MIDEA,2,2,0,768,384,"100,00%"
05/05/2026,20:30:00,Pôle FA - ROBLIN,1,1,0,362,362,"100,00%"
05/05/2026,20:30:00,Pôle FA - SALM AIRFORCE,2,2,0,525,263,"100,00%"
05/05/2026,20:45:00,MOBALPA,1,1,0,806,806,"100,00%"
05/05/2026,20:45:00,Pôle Fa - ELICA,1,1,0,122,122,"100,00%"
05/05/2026,20:45:00,Pôle FA - MIDEA,2,1,1,703,352,"50,00%"
Total pour 05/05/2026,,,315,304,11,134399,427,"96,51%"
