Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
07/04/2026,09:15:00,,5,5,0,819,163.80,"100.00%"
07/04/2026,09:00:00,,6,6,0,972,162.00,"100.00%"
07/04/2026,09:30:00,,3,3,0,521,173.67,"100.00%"
07/04/2026,10:00:00,,2,2,0,1115,557.50,"100.00%"
07/04/2026,09:45:00,,2,2,0,100,50.00,"100.00%"
07/04/2026,10:30:00,,2,2,0,885,442.50,"100.00%"
07/04/2026,11:00:00,,1,1,0,1644,1644.00,"100.00%"
07/04/2026,11:45:00,,2,2,0,119,59.50,"100.00%"
07/04/2026,12:00:00,,1,1,0,63,63.00,"100.00%"
07/04/2026,11:15:00,,1,1,0,568,568.00,"100.00%"
07/04/2026,11:30:00,,1,1,0,64,64.00,"100.00%"
07/04/2026,13:30:00,,6,6,0,678,113.00,"100.00%"
07/04/2026,12:45:00,,1,1,0,62,62.00,"100.00%"
07/04/2026,13:00:00,,2,2,0,632,316.00,"100.00%"
07/04/2026,14:45:00,,2,2,0,251,125.50,"100.00%"
07/04/2026,13:15:00,,4,4,0,251,62.75,"100.00%"
07/04/2026,15:15:00,,2,1,1,16,8.00,"50.00%"
07/04/2026,14:00:00,,2,2,0,128,64.00,"100.00%"
07/04/2026,15:30:00,,1,1,0,716,716.00,"100.00%"
07/04/2026,16:00:00,,1,1,0,766,766.00,"100.00%"
07/04/2026,16:15:00,,1,1,0,674,674.00,"100.00%"
07/04/2026,16:45:00,,3,3,0,182,60.67,"100.00%"
07/04/2026,16:30:00,,1,1,0,53,53.00,"100.00%"
07/04/2026,17:00:00,,3,3,0,509,169.67,"100.00%"
07/04/2026,17:15:00,,3,3,0,683,227.67,"100.00%"
07/04/2026,17:30:00,,2,2,0,702,351.00,"100.00%"
Total pour 07/04/2026,,,60,59,1,13173,219.55,"98,33%"
