Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
10/06/2026,09:00:00,ELECTRO DEPOT,2,1,1,731,366,"50,00%"
10/06/2026,09:00:00,MOBALPA,5,5,0,1861,372,"100,00%"
10/06/2026,09:00:00,SFG SERVICES - PLANIFICATION,4,4,0,609,152,"100,00%"
10/06/2026,09:00:00,SYSTEME U,7,7,0,2672,382,"100,00%"
10/06/2026,09:15:00,MOBALPA,2,2,0,996,498,"100,00%"
10/06/2026,09:15:00,MRH MACIF,2,2,0,761,381,"100,00%"
10/06/2026,09:15:00,SFG SERVICES - PLANIFICATION,2,2,0,317,159,"100,00%"
10/06/2026,09:30:00,MOBALPA,7,7,0,5050,721,"100,00%"
10/06/2026,09:30:00,SFG SERVICES - PLANIFICATION,1,1,0,123,123,"100,00%"
10/06/2026,09:30:00,SYSTEME U,5,5,0,2540,508,"100,00%"
10/06/2026,09:45:00,ELECTRO DEPOT,1,1,0,1162,1162,"100,00%"
10/06/2026,09:45:00,MOBALPA,4,4,0,2358,590,"100,00%"
10/06/2026,09:45:00,MRH MACIF,1,1,0,121,121,"100,00%"
10/06/2026,09:45:00,SYSTEME U,7,7,0,2114,302,"100,00%"
10/06/2026,10:00:00,MOBALPA,3,3,0,2321,774,"100,00%"
10/06/2026,10:00:00,Pôle Fa - ELICA,1,1,0,507,507,"100,00%"
10/06/2026,10:00:00,Pôle FA - MIDEA,1,1,0,363,363,"100,00%"
10/06/2026,10:00:00,SFG SERVICES - PLANIFICATION,1,1,0,59,59,"100,00%"
10/06/2026,10:00:00,SYSTEME U,2,2,0,421,211,"100,00%"
10/06/2026,10:15:00,ELECTRO DEPOT,2,0,2,295,148,"0,00%"
10/06/2026,10:15:00,MOBALPA,4,4,0,848,212,"100,00%"
10/06/2026,10:15:00,Pôle FA - MIDEA,4,4,0,2134,534,"100,00%"
10/06/2026,10:15:00,Pôle FA - SILVERLINE,1,1,0,428,428,"100,00%"
10/06/2026,10:15:00,SYSTEME U,5,5,0,419,84,"100,00%"
10/06/2026,10:30:00,ELECTRO DEPOT,1,1,0,994,994,"100,00%"
10/06/2026,10:30:00,MOBALPA,1,1,0,189,189,"100,00%"
