Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
06/06/2026,09:00:00,SYSTEME U,3,3,0,820,273,"100,00%"
06/06/2026,09:15:00,SYSTEME U,2,2,0,397,199,"100,00%"
06/06/2026,09:30:00,SYSTEME U,1,1,0,92,92,"100,00%"
06/06/2026,09:45:00,SYSTEME U,4,4,0,786,197,"100,00%"
06/06/2026,10:00:00,SYSTEME U,6,4,2,2317,386,"66,67%"
06/06/2026,10:15:00,SYSTEME U,3,3,0,737,246,"100,00%"
06/06/2026,10:30:00,SYSTEME U,5,5,0,1571,314,"100,00%"
06/06/2026,10:45:00,SYSTEME U,2,2,0,817,409,"100,00%"
06/06/2026,11:00:00,SYSTEME U,8,7,1,1487,186,"87,50%"
06/06/2026,11:15:00,SYSTEME U,1,1,0,567,567,"100,00%"
06/06/2026,11:30:00,SYSTEME U,5,4,1,798,160,"80,00%"
06/06/2026,11:45:00,SYSTEME U,2,2,0,546,273,"100,00%"
06/06/2026,12:00:00,SYSTEME U,2,1,1,507,254,"50,00%"
06/06/2026,12:15:00,SYSTEME U,1,1,0,383,383,"100,00%"
06/06/2026,12:30:00,SYSTEME U,2,2,0,796,398,"100,00%"
06/06/2026,12:45:00,SYSTEME U,1,1,0,330,330,"100,00%"
06/06/2026,13:00:00,SYSTEME U,4,4,0,1140,285,"100,00%"
06/06/2026,13:15:00,SYSTEME U,2,2,0,591,296,"100,00%"
06/06/2026,13:30:00,SYSTEME U,1,1,0,443,443,"100,00%"
06/06/2026,13:45:00,SYSTEME U,5,5,0,1601,320,"100,00%"
06/06/2026,14:00:00,SYSTEME U,2,2,0,789,395,"100,00%"
06/06/2026,14:15:00,SYSTEME U,4,4,0,1422,356,"100,00%"
06/06/2026,14:30:00,SYSTEME U,2,2,0,866,433,"100,00%"
06/06/2026,14:45:00,SYSTEME U,3,3,0,2097,699,"100,00%"
06/06/2026,15:00:00,SYSTEME U,5,3,2,1599,320,"60,00%"
06/06/2026,15:15:00,SYSTEME U,5,4,1,941,188,"80,00%"
06/06/2026,15:30:00,SYSTEME U,4,3,1,1598,400,"75,00%"
06/06/2026,15:45:00,SYSTEME U,4,4,0,1911,478,"100,00%"
06/06/2026,16:00:00,SYSTEME U,6,6,0,1645,274,"100,00%"
06/06/2026,16:15:00,SYSTEME U,4,4,0,683,171,"100,00%"
06/06/2026,16:30:00,SYSTEME U,3,2,1,1361,454,"66,67%"
06/06/2026,16:45:00,SYSTEME U,3,3,0,830,277,"100,00%"
06/06/2026,17:00:00,SYSTEME U,3,2,1,993,331,"66,67%"
06/06/2026,17:15:00,SYSTEME U,2,2,0,266,133,"100,00%"
06/06/2026,17:30:00,SYSTEME U,3,3,0,993,331,"100,00%"
06/06/2026,17:45:00,SYSTEME U,2,2,0,366,183,"100,00%"
Total pour 06/06/2026,,,115,104,11,35086,305,"90,43%"
