Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
13/05/2026,09:00:00,MOBALPA,7,7,0,2273,325,"100,00%"
13/05/2026,09:15:00,MOBALPA,5,5,0,1976,395,"100,00%"
13/05/2026,09:30:00,MOBALPA,6,6,0,2281,380,"100,00%"
13/05/2026,09:45:00,MOBALPA,3,3,0,1224,408,"100,00%"
13/05/2026,10:00:00,MOBALPA,1,1,0,739,739,"100,00%"
13/05/2026,10:00:00,Pôle FA - CHANGHONG,1,1,0,399,399,"100,00%"
13/05/2026,10:00:00,Pôle Fa - ELICA,5,5,0,1709,342,"100,00%"
13/05/2026,10:00:00,Pôle FA - MIDEA,3,3,0,1167,389,"100,00%"
13/05/2026,10:00:00,Pôle FA - ROBLIN,1,1,0,169,169,"100,00%"
13/05/2026,10:15:00,MOBALPA,1,1,0,927,927,"100,00%"
13/05/2026,10:15:00,Pôle Fa - ELICA,2,2,0,736,368,"100,00%"
13/05/2026,10:15:00,Pôle FA - MIDEA,3,3,0,709,236,"100,00%"
13/05/2026,10:30:00,MOBALPA,8,8,0,2880,360,"100,00%"
13/05/2026,10:30:00,Pôle FA - CHANGHONG,1,1,0,32,32,"100,00%"
13/05/2026,10:30:00,Pôle FA - MIDEA,1,1,0,216,216,"100,00%"
13/05/2026,10:45:00,MOBALPA,5,5,0,1395,279,"100,00%"
13/05/2026,10:45:00,Pôle Fa - ELICA,1,1,0,83,83,"100,00%"
13/05/2026,11:00:00,MOBALPA,3,3,0,1526,509,"100,00%"
13/05/2026,11:00:00,Pôle Fa - ELICA,2,2,0,776,388,"100,00%"
13/05/2026,11:15:00,MOBALPA,1,1,0,1050,1050,"100,00%"
13/05/2026,11:15:00,Pôle Fa - ELICA,2,2,0,468,234,"100,00%"
13/05/2026,11:15:00,Pôle FA - ROBLIN,1,1,0,76,76,"100,00%"
13/05/2026,11:15:00,Pôle FA - SALM AIRFORCE,2,2,0,671,336,"100,00%"
13/05/2026,11:30:00,MOBALPA,2,2,0,458,229,"100,00%"
13/05/2026,11:30:00,Pôle Fa - ELICA,4,4,0,1102,276,"100,00%"
13/05/2026,11:30:00,Pôle FA - ROBLIN,1,1,0,245,245,"100,00%"
13/05/2026,11:30:00,Pôle FA - SALM AIRFORCE,1,1,0,328,328,"100,00%"
13/05/2026,11:45:00,MOBALPA,6,6,0,1836,306,"100,00%"
13/05/2026,11:45:00,Pôle Fa - ELICA,2,2,0,845,423,"100,00%"
13/05/2026,11:45:00,Pôle FA - MIDEA,1,1,0,424,424,"100,00%"
13/05/2026,11:45:00,Pôle FA - ROBLIN,1,1,0,97,97,"100,00%"
13/05/2026,11:45:00,Pôle FA - SALM AIRFORCE,1,1,0,106,106,"100,00%"
13/05/2026,12:00:00,MOBALPA,3,3,0,1361,454,"100,00%"
13/05/2026,12:00:00,Pôle Fa - ELICA,2,2,0,468,234,"100,00%"
13/05/2026,12:00:00,Pôle FA - MIDEA,2,2,0,822,411,"100,00%"
13/05/2026,12:00:00,Pôle FA - ROBLIN,1,1,0,590,590,"100,00%"
13/05/2026,12:15:00,Pôle Fa - ELICA,2,2,0,1014,507,"100,00%"
13/05/2026,12:30:00,Pôle FA - CHANGHONG,1,1,0,942,942,"100,00%"
13/05/2026,12:30:00,Pôle Fa - ELICA,1,1,0,491,491,"100,00%"
13/05/2026,12:30:00,Pôle FA - MIDEA,2,2,0,941,471,"100,00%"
13/05/2026,12:45:00,MOBALPA,1,1,0,151,151,"100,00%"
13/05/2026,12:45:00,Pôle FA - CHANGHONG,1,1,0,272,272,"100,00%"
13/05/2026,12:45:00,Pôle Fa - ELICA,1,1,0,585,585,"100,00%"
13/05/2026,12:45:00,Pôle FA - MIDEA,2,2,0,1058,529,"100,00%"
13/05/2026,13:00:00,MOBALPA,2,2,0,346,173,"100,00%"
13/05/2026,13:15:00,MOBALPA,1,1,0,270,270,"100,00%"
13/05/2026,13:15:00,Pôle Fa - ELICA,1,1,0,554,554,"100,00%"
13/05/2026,13:15:00,Pôle FA - MIDEA,2,2,0,473,237,"100,00%"
13/05/2026,13:30:00,MOBALPA,2,2,0,454,227,"100,00%"
13/05/2026,13:30:00,Pôle Fa - ELICA,3,3,0,1102,367,"100,00%"
13/05/2026,13:30:00,Pôle FA - MIDEA,1,1,0,252,252,"100,00%"
13/05/2026,13:45:00,MOBALPA,6,6,0,1876,313,"100,00%"
13/05/2026,13:45:00,Pôle Fa - ELICA,3,3,0,1212,404,"100,00%"
13/05/2026,14:00:00,MOBALPA,2,2,0,990,495,"100,00%"
13/05/2026,14:00:00,Pôle Fa - ELICA,1,1,0,284,284,"100,00%"
13/05/2026,14:00:00,Pôle FA - MIDEA,2,2,0,1335,668,"100,00%"
13/05/2026,14:15:00,MOBALPA,3,3,0,1983,661,"100,00%"
13/05/2026,14:15:00,Pôle FA - MIDEA,2,2,0,369,185,"100,00%"
13/05/2026,14:15:00,Pôle FA - ROBLIN,2,2,0,544,272,"100,00%"
13/05/2026,14:15:00,Pôle FA - SALM AIRFORCE,1,1,0,810,810,"100,00%"
13/05/2026,14:30:00,MOBALPA,4,4,0,2522,631,"100,00%"
13/05/2026,14:30:00,Pôle FA - CHANGHONG,1,1,0,526,526,"100,00%"
13/05/2026,14:30:00,Pôle Fa - ELICA,4,4,0,1647,412,"100,00%"
13/05/2026,14:30:00,Pôle FA - MIDEA,1,1,0,703,703,"100,00%"
13/05/2026,14:30:00,Pôle FA - ROBLIN,1,1,0,388,388,"100,00%"
13/05/2026,14:45:00,MOBALPA,3,3,0,732,244,"100,00%"
13/05/2026,14:45:00,Pôle FA - MIDEA,4,4,0,1212,303,"100,00%"
13/05/2026,14:45:00,Pôle FA - ROBLIN,1,1,0,985,985,"100,00%"
13/05/2026,14:45:00,Pôle FA - SALM AIRFORCE,2,1,1,409,205,"50,00%"
13/05/2026,15:00:00,Pôle FA - CHANGHONG,1,1,0,519,519,"100,00%"
13/05/2026,15:00:00,Pôle Fa - ELICA,1,1,0,325,325,"100,00%"
13/05/2026,15:00:00,Pôle FA - MIDEA,1,1,0,620,620,"100,00%"
13/05/2026,15:00:00,Pôle FA - ROBLIN,1,1,0,445,445,"100,00%"
13/05/2026,15:15:00,MOBALPA,1,1,0,172,172,"100,00%"
13/05/2026,15:15:00,Pôle FA - CHANGHONG,1,1,0,710,710,"100,00%"
13/05/2026,15:15:00,Pôle Fa - ELICA,1,1,0,448,448,"100,00%"
13/05/2026,15:15:00,Pôle FA - MIDEA,1,1,0,91,91,"100,00%"
13/05/2026,15:30:00,Pôle FA - MIDEA,5,5,0,3426,685,"100,00%"
13/05/2026,15:30:00,Pôle FA - SALM AIRFORCE,1,1,0,584,584,"100,00%"
13/05/2026,15:45:00,MOBALPA,1,1,0,216,216,"100,00%"
