Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
13/05/2026,09:00:00,,1,1,0,516,516,"100,00%"
13/05/2026,09:00:00,Pôle Fa - ELICA,2,2,0,92,46,"100,00%"
13/05/2026,09:15:00,Pôle Fa - ELICA,3,2,1,803,268,"66,67%"
13/05/2026,09:30:00,,1,1,0,1174,1174,"100,00%"
13/05/2026,09:45:00,Pôle Fa - ELICA,6,6,0,388,65,"100,00%"
13/05/2026,10:00:00,Pôle Fa - ELICA,1,1,0,23,23,"100,00%"
13/05/2026,10:15:00,Pôle Fa - ELICA,1,1,0,39,39,"100,00%"
13/05/2026,10:30:00,,2,2,0,1220,610,"100,00%"
13/05/2026,10:30:00,Pôle Fa - ELICA,3,3,0,95,32,"100,00%"
13/05/2026,10:45:00,,1,1,0,245,245,"100,00%"
13/05/2026,10:45:00,Pôle Fa - ELICA,6,5,1,378,63,"83,33%"
13/05/2026,10:45:00,Pôle FA - SALM AIRFORCE,2,1,1,253,127,"50,00%"
13/05/2026,11:00:00,Pôle Fa - ELICA,5,4,1,378,76,"80,00%"
13/05/2026,11:00:00,Pôle FA - SALM AIRFORCE,2,2,0,628,314,"100,00%"
13/05/2026,11:15:00,,1,1,0,37,37,"100,00%"
13/05/2026,11:15:00,Pôle Fa - ELICA,2,2,0,130,65,"100,00%"
13/05/2026,11:15:00,Pôle FA - SALM AIRFORCE,1,1,0,60,60,"100,00%"
13/05/2026,11:30:00,,1,1,0,177,177,"100,00%"
13/05/2026,11:45:00,,4,4,0,1540,385,"100,00%"
13/05/2026,11:45:00,Pôle FA - SALM AIRFORCE,2,2,0,39,20,"100,00%"
13/05/2026,13:00:00,,1,1,0,161,161,"100,00%"
13/05/2026,13:00:00,Pôle Fa - ELICA,1,1,0,376,376,"100,00%"
13/05/2026,13:30:00,,1,1,0,106,106,"100,00%"
13/05/2026,13:45:00,,2,2,0,1170,585,"100,00%"
13/05/2026,13:45:00,Pôle FA - SALM AIRFORCE,1,1,0,58,58,"100,00%"
13/05/2026,14:15:00,,1,1,0,18,18,"100,00%"
13/05/2026,14:30:00,,1,1,0,615,615,"100,00%"
13/05/2026,15:30:00,,1,1,0,352,352,"100,00%"
13/05/2026,15:30:00,Pôle Fa - ELICA,2,2,0,605,303,"100,00%"
13/05/2026,15:45:00,,2,2,0,333,167,"100,00%"
13/05/2026,15:45:00,Pôle Fa - ELICA,1,1,0,97,97,"100,00%"
13/05/2026,16:00:00,,1,1,0,107,107,"100,00%"
13/05/2026,16:00:00,Pôle Fa - ELICA,2,0,2,36,18,"0,00%"
13/05/2026,16:15:00,,2,2,0,167,84,"100,00%"
13/05/2026,16:30:00,Pôle FA - SALM AIRFORCE,2,2,0,69,35,"100,00%"
13/05/2026,16:45:00,,1,1,0,453,453,"100,00%"
13/05/2026,16:45:00,Pôle FA - SALM AIRFORCE,2,2,0,511,256,"100,00%"
13/05/2026,17:00:00,Pôle FA - SALM AIRFORCE,1,1,0,76,76,"100,00%"
13/05/2026,17:15:00,,1,1,0,770,770,"100,00%"
13/05/2026,17:15:00,Pôle FA - SALM AIRFORCE,2,2,0,113,57,"100,00%"
13/05/2026,17:30:00,,1,1,0,479,479,"100,00%"
13/05/2026,17:30:00,Pôle Fa - ELICA,2,2,0,116,58,"100,00%"
13/05/2026,17:30:00,Pôle FA - SALM AIRFORCE,3,3,0,45,15,"100,00%"
13/05/2026,17:45:00,Pôle Fa - ELICA,2,2,0,113,57,"100,00%"
13/05/2026,17:45:00,Pôle FA - SALM AIRFORCE,3,3,0,306,102,"100,00%"
13/05/2026,18:15:00,Pôle Fa - ELICA,1,1,0,95,95,"100,00%"
13/05/2026,18:30:00,Pôle FA - SALM AIRFORCE,2,2,0,313,157,"100,00%"
Total pour 13/05/2026,,,89,83,6,15875,178,"93,26%"
