Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
09/04/2026,07:00:00,MOBALPA,1,1,0,552,552,"100,00%"
09/04/2026,07:15:00,MOBALPA,3,3,0,1340,447,"100,00%"
09/04/2026,07:30:00,MOBALPA,1,1,0,259,259,"100,00%"
09/04/2026,07:45:00,MOBALPA,7,7,0,3344,478,"100,00%"
09/04/2026,08:00:00,Pôle FA - MIDEA,4,4,0,1051,263,"100,00%"
09/04/2026,08:00:00,Pôle FA - ROBLIN,1,1,0,139,139,"100,00%"
09/04/2026,08:15:00,MOBALPA,4,4,0,1749,437,"100,00%"
09/04/2026,08:15:00,Pôle Fa - ELICA,4,4,0,1999,500,"100,00%"
09/04/2026,08:15:00,Pôle FA - MIDEA,5,5,0,1550,310,"100,00%"
09/04/2026,08:30:00,MOBALPA,5,5,0,1280,256,"100,00%"
09/04/2026,08:30:00,Pôle Fa - ELICA,1,1,0,82,82,"100,00%"
09/04/2026,08:45:00,MOBALPA,3,3,0,1105,368,"100,00%"
09/04/2026,08:45:00,Pôle Fa - ELICA,2,2,0,961,481,"100,00%"
09/04/2026,08:45:00,Pôle FA - SALM AIRFORCE,2,2,0,773,387,"100,00%"
09/04/2026,09:00:00,MOBALPA,2,2,0,1175,588,"100,00%"
09/04/2026,09:00:00,Pôle FA - CHANGHONG,1,1,0,834,834,"100,00%"
09/04/2026,09:00:00,Pôle FA - MIDEA,2,2,0,1128,564,"100,00%"
09/04/2026,09:15:00,MOBALPA,4,4,0,3538,885,"100,00%"
09/04/2026,09:15:00,Pôle Fa - ELICA,1,1,0,80,80,"100,00%"
09/04/2026,09:30:00,MOBALPA,1,1,0,414,414,"100,00%"
09/04/2026,09:30:00,Pôle Fa - ELICA,1,1,0,1248,1248,"100,00%"
09/04/2026,09:30:00,Pôle FA - MIDEA,1,1,0,738,738,"100,00%"
09/04/2026,09:45:00,MOBALPA,2,2,0,625,313,"100,00%"
09/04/2026,09:45:00,Pôle FA - MIDEA,2,2,0,524,262,"100,00%"
09/04/2026,10:00:00,MOBALPA,2,1,1,929,465,"50,00%"
09/04/2026,10:15:00,MOBALPA,3,3,0,976,325,"100,00%"
09/04/2026,10:30:00,MOBALPA,1,1,0,580,580,"100,00%"
09/04/2026,10:45:00,MOBALPA,1,1,0,578,578,"100,00%"
09/04/2026,10:45:00,Pôle Fa - ELICA,1,1,0,259,259,"100,00%"
09/04/2026,11:00:00,MOBALPA,3,2,1,1305,435,"66,67%"
09/04/2026,11:15:00,MOBALPA,3,3,0,1887,629,"100,00%"
09/04/2026,11:30:00,MOBALPA,2,2,0,208,104,"100,00%"
09/04/2026,11:30:00,Pôle Fa - ELICA,1,1,0,118,118,"100,00%"
09/04/2026,11:45:00,MOBALPA,2,2,0,1276,638,"100,00%"
09/04/2026,11:45:00,Pôle Fa - ELICA,1,0,1,33,33,"0,00%"
09/04/2026,11:45:00,Pôle FA - MIDEA,1,1,0,370,370,"100,00%"
09/04/2026,11:45:00,Pôle FA - SALM AIRFORCE,2,2,0,1106,553,"100,00%"
09/04/2026,12:00:00,MOBALPA,9,9,0,3521,391,"100,00%"
09/04/2026,12:00:00,Pôle FA - MIDEA,2,2,0,95,48,"100,00%"
09/04/2026,12:00:00,Pôle FA - ROBLIN,1,1,0,241,241,"100,00%"
09/04/2026,12:15:00,MOBALPA,5,5,0,2395,479,"100,00%"
09/04/2026,12:15:00,Pôle Fa - ELICA,1,1,0,635,635,"100,00%"
09/04/2026,12:15:00,Pôle FA - ROBLIN,1,1,0,508,508,"100,00%"
09/04/2026,12:30:00,MOBALPA,4,3,1,1860,465,"75,00%"
09/04/2026,12:30:00,Pôle FA - ROBLIN,1,0,1,354,354,"0,00%"
09/04/2026,12:30:00,Pôle FA - SALM AIRFORCE,2,1,1,1242,621,"50,00%"
