Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
01/06/2026,09:00:00,ELECTRO DEPOT,2,1,1,1029,515,"50,00%"
01/06/2026,09:00:00,MOBALPA,5,5,0,774,155,"100,00%"
01/06/2026,09:00:00,SFG SERVICES - PLANIFICATION,4,3,1,751,188,"75,00%"
01/06/2026,09:00:00,SYSTEME U,8,7,1,3123,390,"87,50%"
01/06/2026,09:15:00,ELECTRO DEPOT,1,1,0,313,313,"100,00%"
01/06/2026,09:15:00,MOBALPA,13,13,0,4969,382,"100,00%"
01/06/2026,09:15:00,SFG SERVICES - PLANIFICATION,2,2,0,356,178,"100,00%"
01/06/2026,09:15:00,SYSTEME U,9,9,0,3598,400,"100,00%"
01/06/2026,09:30:00,ELECTRO DEPOT,1,1,0,276,276,"100,00%"
01/06/2026,09:30:00,MOBALPA,7,7,0,6229,890,"100,00%"
01/06/2026,09:30:00,SFG SERVICES - PLANIFICATION,4,4,0,922,231,"100,00%"
01/06/2026,09:30:00,SYSTEME U,13,10,3,3099,238,"76,92%"
01/06/2026,09:45:00,ELECTRO DEPOT,3,3,0,1122,374,"100,00%"
01/06/2026,09:45:00,MOBALPA,3,3,0,2464,821,"100,00%"
01/06/2026,09:45:00,SFG SERVICES - PLANIFICATION,3,3,0,497,166,"100,00%"
01/06/2026,09:45:00,SYSTEME U,4,4,0,1122,281,"100,00%"
01/06/2026,10:00:00,ELECTRO DEPOT,2,2,0,1365,683,"100,00%"
01/06/2026,10:00:00,MOBALPA,3,3,0,1292,431,"100,00%"
01/06/2026,10:00:00,Pôle Fa - ELICA,3,3,0,1209,403,"100,00%"
01/06/2026,10:00:00,Pôle FA - MIDEA,9,9,0,2454,273,"100,00%"
01/06/2026,10:00:00,SFG SERVICES - PLANIFICATION,2,2,0,239,120,"100,00%"
01/06/2026,10:00:00,SYSTEME U,6,6,0,1365,228,"100,00%"
01/06/2026,10:15:00,ELECTRO DEPOT,1,1,0,650,650,"100,00%"
01/06/2026,10:15:00,MOBALPA,3,3,0,1044,348,"100,00%"
01/06/2026,10:15:00,Pôle Fa - ELICA,2,1,1,797,399,"50,00%"
01/06/2026,10:15:00,Pôle FA - MIDEA,6,6,0,3523,587,"100,00%"
01/06/2026,10:15:00,Pôle FA - ROBLIN,1,1,0,390,390,"100,00%"
01/06/2026,10:15:00,SFG SERVICES - PLANIFICATION,6,6,0,651,109,"100,00%"
01/06/2026,10:15:00,SYSTEME U,7,7,0,1993,285,"100,00%"
01/06/2026,10:30:00,ELECTRO DEPOT,3,3,0,1144,381,"100,00%"
01/06/2026,10:30:00,MOBALPA,5,5,0,3019,604,"100,00%"
01/06/2026,10:30:00,Pôle Fa - ELICA,3,3,0,2268,756,"100,00%"
01/06/2026,10:30:00,Pôle FA - MIDEA,5,3,2,3194,639,"60,00%"
01/06/2026,10:30:00,Pôle FA - SALM AIRFORCE,1,1,0,530,530,"100,00%"
01/06/2026,10:30:00,SFG SERVICES - PLANIFICATION,5,5,0,716,143,"100,00%"
01/06/2026,10:30:00,SYSTEME U,4,4,0,1357,339,"100,00%"
01/06/2026,10:45:00,ELECTRO DEPOT,1,1,0,776,776,"100,00%"
01/06/2026,10:45:00,MOBALPA,6,6,0,4056,676,"100,00%"
01/06/2026,10:45:00,Pôle Fa - ELICA,1,1,0,119,119,"100,00%"
01/06/2026,10:45:00,Pôle FA - MIDEA,6,6,0,3830,638,"100,00%"
01/06/2026,10:45:00,Pôle FA - SALM AIRFORCE,1,1,0,1157,1157,"100,00%"
01/06/2026,10:45:00,SFG SERVICES - PLANIFICATION,5,5,0,640,128,"100,00%"
01/06/2026,10:45:00,SYSTEME U,10,9,1,3652,365,"90,00%"
01/06/2026,11:00:00,ELECTRO DEPOT,4,4,0,2372,593,"100,00%"
01/06/2026,11:00:00,MOBALPA,7,7,0,4105,586,"100,00%"
01/06/2026,11:00:00,Pôle Fa - ELICA,6,4,2,1916,319,"66,67%"
01/06/2026,11:00:00,Pôle FA - MIDEA,5,4,1,3239,648,"80,00%"
01/06/2026,11:00:00,Pôle FA - ROBLIN,2,1,1,1165,583,"50,00%"
01/06/2026,11:00:00,SFG SERVICES - PLANIFICATION,3,3,0,480,160,"100,00%"
01/06/2026,11:00:00,SYSTEME U,3,3,0,1030,343,"100,00%"
01/06/2026,11:15:00,ELECTRO DEPOT,2,1,1,1403,702,"50,00%"
01/06/2026,11:15:00,MOBALPA,4,4,0,1650,413,"100,00%"
01/06/2026,11:15:00,Pôle FA - MIDEA,5,5,0,2895,579,"100,00%"
01/06/2026,11:15:00,Pôle FA - ROBLIN,1,1,0,763,763,"100,00%"
01/06/2026,11:15:00,Pôle FA - SALM AIRFORCE,1,1,0,560,560,"100,00%"
01/06/2026,11:15:00,SFG SERVICES - PLANIFICATION,4,4,0,540,135,"100,00%"
01/06/2026,11:15:00,SYSTEME U,8,8,0,2496,312,"100,00%"
01/06/2026,11:30:00,ELECTRO DEPOT,1,1,0,384,384,"100,00%"
01/06/2026,11:30:00,MOBALPA,3,3,0,903,301,"100,00%"
01/06/2026,11:30:00,Pôle FA - MIDEA,4,4,0,3334,834,"100,00%"
01/06/2026,11:30:00,Pôle FA - ROBLIN,2,2,0,642,321,"100,00%"
01/06/2026,11:30:00,Pôle FA - SALM AIRFORCE,1,0,1,608,608,"0,00%"
01/06/2026,11:30:00,SFG SERVICES - PLANIFICATION,4,3,1,545,136,"75,00%"
01/06/2026,11:30:00,SYSTEME U,7,7,0,2516,359,"100,00%"
01/06/2026,11:45:00,ELECTRO DEPOT,1,1,0,790,790,"100,00%"
01/06/2026,11:45:00,MOBALPA,4,3,1,1060,265,"75,00%"
01/06/2026,11:45:00,Pôle Fa - ELICA,3,3,0,968,323,"100,00%"
01/06/2026,11:45:00,Pôle FA - MIDEA,2,2,0,355,178,"100,00%"
01/06/2026,11:45:00,Pôle FA - ROBLIN,1,1,0,234,234,"100,00%"
01/06/2026,11:45:00,SFG SERVICES - PLANIFICATION,3,3,0,505,168,"100,00%"
01/06/2026,11:45:00,SYSTEME U,3,3,0,1405,468,"100,00%"
01/06/2026,12:00:00,ELECTRO DEPOT,1,1,0,395,395,"100,00%"
01/06/2026,12:00:00,MOBALPA,1,1,0,391,391,"100,00%"
01/06/2026,12:00:00,Pôle Fa - ELICA,1,1,0,389,389,"100,00%"
01/06/2026,12:00:00,Pôle FA - MIDEA,2,2,0,831,416,"100,00%"
01/06/2026,12:00:00,Pôle FA - ROBLIN,1,1,0,678,678,"100,00%"
01/06/2026,12:00:00,Pôle FA - SALM AIRFORCE,1,1,0,236,236,"100,00%"
01/06/2026,12:00:00,SFG SERVICES - PLANIFICATION,1,1,0,341,341,"100,00%"
01/06/2026,12:00:00,SYSTEME U,4,4,0,1036,259,"100,00%"
01/06/2026,12:15:00,Pôle Fa - ELICA,2,2,0,2251,1126,"100,00%"
01/06/2026,12:15:00,Pôle FA - MIDEA,3,3,0,2201,734,"100,00%"
01/06/2026,12:15:00,SFG SERVICES - PLANIFICATION,2,2,0,216,108,"100,00%"
01/06/2026,12:15:00,SYSTEME U,6,6,0,1521,254,"100,00%"
01/06/2026,12:30:00,ELECTRO DEPOT,1,1,0,370,370,"100,00%"
01/06/2026,12:30:00,MOBALPA,2,2,0,900,450,"100,00%"
01/06/2026,12:30:00,Pôle FA - CHANGHONG,1,1,0,253,253,"100,00%"
01/06/2026,12:30:00,Pôle Fa - ELICA,2,2,0,996,498,"100,00%"
01/06/2026,12:30:00,Pôle FA - MIDEA,4,4,0,2063,516,"100,00%"
01/06/2026,12:30:00,SFG SERVICES - PLANIFICATION,4,4,0,638,160,"100,00%"
01/06/2026,12:30:00,SYSTEME U,1,1,0,256,256,"100,00%"
01/06/2026,12:45:00,ELECTRO DEPOT,1,1,0,887,887,"100,00%"
01/06/2026,12:45:00,MOBALPA,2,2,0,1469,735,"100,00%"
01/06/2026,12:45:00,Pôle Fa - ELICA,2,2,0,1175,588,"100,00%"
01/06/2026,12:45:00,Pôle FA - MIDEA,3,3,0,1447,482,"100,00%"
01/06/2026,12:45:00,SFG SERVICES - PLANIFICATION,1,1,0,185,185,"100,00%"
01/06/2026,12:45:00,SYSTEME U,4,4,0,1508,377,"100,00%"
01/06/2026,13:00:00,ELECTRO DEPOT,1,1,0,283,283,"100,00%"
01/06/2026,13:00:00,Pôle FA - MIDEA,4,4,0,1247,312,"100,00%"
01/06/2026,13:00:00,Pôle FA - SALM AIRFORCE,1,1,0,1026,1026,"100,00%"
01/06/2026,13:00:00,SFG SERVICES - PLANIFICATION,1,1,0,99,99,"100,00%"
01/06/2026,13:00:00,SYSTEME U,7,7,0,1879,268,"100,00%"
01/06/2026,13:15:00,ELECTRO DEPOT,1,0,1,56,56,"0,00%"
01/06/2026,13:15:00,Pôle Fa - ELICA,1,1,0,561,561,"100,00%"
01/06/2026,13:15:00,Pôle FA - MIDEA,2,2,0,414,207,"100,00%"
01/06/2026,13:15:00,SYSTEME U,4,4,0,933,233,"100,00%"
01/06/2026,13:30:00,MOBALPA,2,2,0,978,489,"100,00%"
01/06/2026,13:30:00,Pôle Fa - ELICA,2,2,0,2856,1428,"100,00%"
01/06/2026,13:30:00,Pôle FA - MIDEA,5,5,0,2132,426,"100,00%"
01/06/2026,13:30:00,SYSTEME U,4,4,0,747,187,"100,00%"
01/06/2026,13:45:00,MOBALPA,4,4,0,2354,589,"100,00%"
01/06/2026,13:45:00,Pôle FA - CHANGHONG,1,1,0,853,853,"100,00%"
01/06/2026,13:45:00,Pôle Fa - ELICA,2,1,1,883,442,"50,00%"
