Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
29/05/2026,09:00:00,MOBALPA,1,1,0,643,643,"100,00%"
29/05/2026,09:00:00,SFG SERVICES - PLANIFICATION,1,1,0,119,119,"100,00%"
29/05/2026,09:00:00,SYSTEME U,4,4,0,1229,307,"100,00%"
29/05/2026,09:15:00,ELECTRO DEPOT,1,1,0,551,551,"100,00%"
29/05/2026,09:15:00,MOBALPA,7,7,0,2424,346,"100,00%"
29/05/2026,09:15:00,SFG SERVICES - PLANIFICATION,4,4,0,856,214,"100,00%"
29/05/2026,09:15:00,SYSTEME U,4,4,0,1278,320,"100,00%"
29/05/2026,09:30:00,ELECTRO DEPOT,1,1,0,361,361,"100,00%"
29/05/2026,09:30:00,MOBALPA,5,5,0,1951,390,"100,00%"
29/05/2026,09:30:00,SFG SERVICES - PLANIFICATION,1,1,0,123,123,"100,00%"
29/05/2026,09:30:00,SYSTEME U,6,5,1,2288,381,"83,33%"
29/05/2026,09:45:00,ELECTRO DEPOT,1,1,0,784,784,"100,00%"
29/05/2026,09:45:00,MOBALPA,2,2,0,551,276,"100,00%"
29/05/2026,09:45:00,SYSTEME U,4,3,1,1983,496,"75,00%"
29/05/2026,10:00:00,MOBALPA,5,5,0,1975,395,"100,00%"
29/05/2026,10:00:00,Pôle Fa - ELICA,4,4,0,1960,490,"100,00%"
29/05/2026,10:00:00,Pôle FA - MIDEA,5,5,0,1792,358,"100,00%"
29/05/2026,10:00:00,Pôle FA - ROBLIN,2,2,0,1575,788,"100,00%"
29/05/2026,10:00:00,SYSTEME U,5,5,0,2295,459,"100,00%"
29/05/2026,10:15:00,MOBALPA,3,3,0,1064,355,"100,00%"
29/05/2026,10:15:00,Pôle Fa - ELICA,1,1,0,270,270,"100,00%"
29/05/2026,10:15:00,Pôle FA - MIDEA,2,2,0,911,456,"100,00%"
29/05/2026,10:15:00,Pôle FA - ROBLIN,2,2,0,821,411,"100,00%"
29/05/2026,10:15:00,SFG SERVICES - PLANIFICATION,1,1,0,248,248,"100,00%"
29/05/2026,10:15:00,SYSTEME U,6,5,1,2519,420,"83,33%"
29/05/2026,10:30:00,MOBALPA,3,3,0,1521,507,"100,00%"
29/05/2026,10:30:00,Pôle Fa - ELICA,1,1,0,320,320,"100,00%"
29/05/2026,10:30:00,Pôle FA - MIDEA,9,9,0,3303,367,"100,00%"
29/05/2026,10:30:00,Pôle FA - SALM AIRFORCE,1,1,0,115,115,"100,00%"
29/05/2026,10:30:00,SFG SERVICES - PLANIFICATION,3,3,0,665,222,"100,00%"
29/05/2026,10:30:00,SYSTEME U,11,6,5,3591,326,"54,55%"
29/05/2026,10:45:00,ELECTRO DEPOT,1,1,0,686,686,"100,00%"
29/05/2026,10:45:00,MOBALPA,4,4,0,1897,474,"100,00%"
29/05/2026,10:45:00,Pôle FA - CHANGHONG,1,1,0,759,759,"100,00%"
29/05/2026,10:45:00,Pôle Fa - ELICA,7,6,1,4436,634,"85,71%"
29/05/2026,10:45:00,Pôle FA - MIDEA,4,4,0,2546,637,"100,00%"
29/05/2026,10:45:00,Pôle FA - ROBLIN,1,1,0,732,732,"100,00%"
29/05/2026,10:45:00,SYSTEME U,3,3,0,964,321,"100,00%"
29/05/2026,11:00:00,ELECTRO DEPOT,1,1,0,998,998,"100,00%"
29/05/2026,11:00:00,MOBALPA,3,3,0,1032,344,"100,00%"
29/05/2026,11:00:00,Pôle Fa - ELICA,7,6,1,2247,321,"85,71%"
29/05/2026,11:00:00,Pôle FA - MIDEA,4,4,0,1414,354,"100,00%"
29/05/2026,11:00:00,Pôle FA - ROBLIN,1,1,0,189,189,"100,00%"
29/05/2026,11:00:00,Pôle FA - SALM AIRFORCE,1,1,0,597,597,"100,00%"
29/05/2026,11:00:00,SYSTEME U,9,8,1,2980,331,"88,89%"
29/05/2026,11:15:00,ELECTRO DEPOT,2,0,2,0,0,"0,00%"
29/05/2026,11:15:00,MOBALPA,5,5,0,2768,554,"100,00%"
29/05/2026,11:15:00,Pôle Fa - ELICA,3,3,0,1903,634,"100,00%"
29/05/2026,11:15:00,Pôle FA - SILVERLINE,1,1,0,1168,1168,"100,00%"
29/05/2026,11:15:00,SYSTEME U,6,6,0,2076,346,"100,00%"
29/05/2026,11:30:00,ELECTRO DEPOT,1,1,0,305,305,"100,00%"
