Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
12/06/2026,09:00:00,,1,1,0,338,338,"100,00%"
12/06/2026,09:00:00,MRH BPCE,1,0,1,6,6,"0,00%"
12/06/2026,09:00:00,Pôle Fa - ELICA,6,6,0,488,81,"100,00%"
12/06/2026,09:00:00,SFG SERVICES - PLANIFICATION,1,1,0,92,92,"100,00%"
12/06/2026,09:15:00,,1,1,0,272,272,"100,00%"
12/06/2026,09:15:00,Pôle Fa - ELICA,9,9,0,706,78,"100,00%"
12/06/2026,09:15:00,SFG SERVICES - PLANIFICATION,3,3,0,222,74,"100,00%"
12/06/2026,09:30:00,Pôle Fa - ELICA,4,4,0,1260,315,"100,00%"
12/06/2026,09:45:00,Pôle Fa - ELICA,1,1,0,101,101,"100,00%"
12/06/2026,10:30:00,,3,3,0,1598,533,"100,00%"
12/06/2026,10:30:00,Pôle Fa - ELICA,1,1,0,16,16,"100,00%"
12/06/2026,10:45:00,SFG SERVICES - PLANIFICATION,1,1,0,89,89,"100,00%"
12/06/2026,11:00:00,,2,2,0,112,56,"100,00%"
12/06/2026,11:00:00,Pôle FA - CHANGHONG,1,1,0,21,21,"100,00%"
12/06/2026,11:15:00,Pôle Fa - ELICA,1,1,0,76,76,"100,00%"
12/06/2026,11:15:00,Pôle FA - ROBLIN,1,1,0,59,59,"100,00%"
12/06/2026,11:15:00,SFG SERVICES - PLANIFICATION,2,2,0,66,33,"100,00%"
12/06/2026,11:30:00,Pôle FA - ROBLIN,1,1,0,191,191,"100,00%"
12/06/2026,11:45:00,,3,3,0,382,127,"100,00%"
12/06/2026,11:45:00,Pôle Fa - ELICA,4,4,0,236,59,"100,00%"
12/06/2026,11:45:00,SFG SERVICES - PLANIFICATION,1,1,0,116,116,"100,00%"
12/06/2026,12:15:00,MOBALPA,1,1,0,222,222,"100,00%"
12/06/2026,12:15:00,SFG SERVICES - PLANIFICATION,1,1,0,80,80,"100,00%"
12/06/2026,12:30:00,,1,1,0,481,481,"100,00%"
12/06/2026,12:30:00,Pôle FA - ROBLIN,1,1,0,83,83,"100,00%"
12/06/2026,12:30:00,SFG SERVICES - PLANIFICATION,2,2,0,138,69,"100,00%"
12/06/2026,12:45:00,,1,1,0,232,232,"100,00%"
12/06/2026,12:45:00,Pôle Fa - ELICA,4,4,0,482,121,"100,00%"
12/06/2026,13:15:00,Pôle FA - CHANGHONG,1,1,0,126,126,"100,00%"
12/06/2026,13:30:00,,1,1,0,530,530,"100,00%"
12/06/2026,13:30:00,Pôle Fa - ELICA,1,1,0,95,95,"100,00%"
12/06/2026,14:00:00,SFG SERVICES - PLANIFICATION,2,2,0,92,46,"100,00%"
12/06/2026,14:15:00,SFG SERVICES - PLANIFICATION,2,2,0,148,74,"100,00%"
12/06/2026,14:30:00,,1,1,0,635,635,"100,00%"
12/06/2026,14:45:00,SFG SERVICES - PLANIFICATION,1,1,0,52,52,"100,00%"
12/06/2026,15:15:00,SFG SERVICES - PLANIFICATION,1,1,0,463,463,"100,00%"
12/06/2026,15:30:00,,1,1,0,371,371,"100,00%"
12/06/2026,15:30:00,Pôle Fa - ELICA,1,1,0,136,136,"100,00%"
12/06/2026,15:30:00,SFG SERVICES - PLANIFICATION,2,2,0,110,55,"100,00%"
12/06/2026,15:45:00,,1,1,0,1168,1168,"100,00%"
12/06/2026,15:45:00,SFG SERVICES - PLANIFICATION,1,1,0,101,101,"100,00%"
12/06/2026,16:00:00,,1,1,0,495,495,"100,00%"
12/06/2026,16:00:00,SFG SERVICES - PLANIFICATION,1,1,0,164,164,"100,00%"
12/06/2026,16:15:00,SFG SERVICES - PLANIFICATION,1,1,0,125,125,"100,00%"
12/06/2026,16:30:00,,1,1,0,825,825,"100,00%"
12/06/2026,16:30:00,Pôle FA - CHANGHONG,1,1,0,78,78,"100,00%"
12/06/2026,16:30:00,Pôle Fa - ELICA,1,1,0,35,35,"100,00%"
12/06/2026,16:45:00,Pôle Fa - ELICA,4,4,0,572,143,"100,00%"
12/06/2026,17:15:00,Pôle Fa - ELICA,2,2,0,268,134,"100,00%"
12/06/2026,17:30:00,,1,1,0,347,347,"100,00%"
12/06/2026,17:30:00,Pôle Fa - ELICA,1,1,0,350,350,"100,00%"
12/06/2026,17:30:00,Pôle FA - ROBLIN,1,1,0,31,31,"100,00%"
12/06/2026,17:45:00,Pôle Fa - ELICA,1,1,0,76,76,"100,00%"
12/06/2026,17:45:00,Pôle FA - ROBLIN,1,1,0,67,67,"100,00%"
12/06/2026,18:00:00,,1,1,0,198,198,"100,00%"
12/06/2026,18:15:00,,1,1,0,43,43,"100,00%"
Total pour 12/06/2026,,,94,93,1,15866,169,"98,94%"
