Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
25/05/2026,09:00:00,MOBALPA,5,0,5,51,10,"0,00%"
25/05/2026,09:15:00,MOBALPA,2,0,2,19,10,"0,00%"
25/05/2026,09:30:00,MOBALPA,4,0,4,40,10,"0,00%"
25/05/2026,09:45:00,MOBALPA,3,0,3,29,10,"0,00%"
25/05/2026,10:00:00,MOBALPA,5,0,5,40,8,"0,00%"
25/05/2026,10:15:00,MOBALPA,7,0,7,66,9,"0,00%"
25/05/2026,10:30:00,MOBALPA,6,0,6,52,9,"0,00%"
25/05/2026,10:45:00,MOBALPA,5,0,5,47,9,"0,00%"
25/05/2026,11:00:00,MOBALPA,5,0,5,44,9,"0,00%"
25/05/2026,11:15:00,MOBALPA,4,0,4,33,8,"0,00%"
25/05/2026,11:30:00,MOBALPA,3,0,3,24,8,"0,00%"
25/05/2026,11:45:00,MOBALPA,1,0,1,10,10,"0,00%"
25/05/2026,12:00:00,MOBALPA,1,0,1,11,11,"0,00%"
25/05/2026,12:45:00,MOBALPA,1,0,1,10,10,"0,00%"
25/05/2026,13:00:00,MOBALPA,1,0,1,11,11,"0,00%"
25/05/2026,13:15:00,MOBALPA,2,0,2,21,11,"0,00%"
25/05/2026,13:15:00,Pôle FA - MIDEA,1,0,1,0,0,"0,00%"
25/05/2026,13:30:00,MOBALPA,1,0,1,10,10,"0,00%"
25/05/2026,14:30:00,MOBALPA,1,0,1,10,10,"0,00%"
25/05/2026,14:45:00,MOBALPA,3,0,3,27,9,"0,00%"
25/05/2026,15:00:00,MOBALPA,3,0,3,29,10,"0,00%"
25/05/2026,15:15:00,MOBALPA,1,0,1,11,11,"0,00%"
25/05/2026,15:45:00,MOBALPA,1,0,1,9,9,"0,00%"
25/05/2026,17:15:00,MOBALPA,1,0,1,11,11,"0,00%"
25/05/2026,17:45:00,MOBALPA,3,0,3,30,10,"0,00%"
Total pour 25/05/2026,,,70,0,70,645,9,"0,00%"
