Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
05/06/2026,09:00:00,MOBALPA,9,9,0,6644,738,"100,00%"
05/06/2026,09:00:00,SYSTEME U,3,3,0,857,286,"100,00%"
05/06/2026,09:15:00,MOBALPA,8,7,1,5337,667,"87,50%"
05/06/2026,09:15:00,SYSTEME U,4,4,0,1635,409,"100,00%"
05/06/2026,09:30:00,MOBALPA,4,3,1,1903,476,"75,00%"
05/06/2026,09:30:00,SFG SERVICES - PLANIFICATION,2,2,0,160,80,"100,00%"
05/06/2026,09:30:00,SYSTEME U,4,4,0,1211,303,"100,00%"
05/06/2026,09:45:00,ELECTRO DEPOT,1,1,0,521,521,"100,00%"
05/06/2026,09:45:00,MOBALPA,5,5,0,2339,468,"100,00%"
05/06/2026,09:45:00,SYSTEME U,4,4,0,910,228,"100,00%"
05/06/2026,10:00:00,MOBALPA,6,6,0,2748,458,"100,00%"
05/06/2026,10:00:00,Pôle Fa - ELICA,6,6,0,2402,400,"100,00%"
05/06/2026,10:00:00,Pôle FA - ROBLIN,1,1,0,863,863,"100,00%"
05/06/2026,10:00:00,Pôle FA - SALM AIRFORCE,1,1,0,121,121,"100,00%"
05/06/2026,10:00:00,SFG SERVICES - PLANIFICATION,2,2,0,259,130,"100,00%"
05/06/2026,10:00:00,SYSTEME U,2,2,0,879,440,"100,00%"
05/06/2026,10:15:00,ELECTRO DEPOT,1,1,0,365,365,"100,00%"
05/06/2026,10:15:00,MOBALPA,4,4,0,1000,250,"100,00%"
05/06/2026,10:15:00,Pôle FA - CHANGHONG,1,1,0,627,627,"100,00%"
05/06/2026,10:15:00,Pôle Fa - ELICA,3,3,0,1157,386,"100,00%"
05/06/2026,10:15:00,Pôle FA - MIDEA,1,1,0,378,378,"100,00%"
05/06/2026,10:15:00,SYSTEME U,3,3,0,1566,522,"100,00%"
05/06/2026,10:30:00,MOBALPA,1,1,0,293,293,"100,00%"
05/06/2026,10:30:00,Pôle FA - MIDEA,4,4,0,2424,606,"100,00%"
05/06/2026,10:30:00,Pôle FA - ROBLIN,1,1,0,501,501,"100,00%"
05/06/2026,10:30:00,SFG SERVICES - PLANIFICATION,2,2,0,332,166,"100,00%"
05/06/2026,10:30:00,SYSTEME U,7,7,0,2233,319,"100,00%"
05/06/2026,10:45:00,ELECTRO DEPOT,1,1,0,682,682,"100,00%"
05/06/2026,10:45:00,MOBALPA,4,4,0,723,181,"100,00%"
05/06/2026,10:45:00,Pôle FA - MIDEA,2,2,0,869,435,"100,00%"
05/06/2026,10:45:00,SFG SERVICES - PLANIFICATION,1,1,0,354,354,"100,00%"
05/06/2026,10:45:00,SYSTEME U,7,7,0,3222,460,"100,00%"
05/06/2026,11:00:00,ELECTRO DEPOT,1,1,0,1165,1165,"100,00%"
05/06/2026,11:00:00,MOBALPA,5,5,0,1271,254,"100,00%"
05/06/2026,11:00:00,Pôle Fa - ELICA,1,1,0,462,462,"100,00%"
05/06/2026,11:00:00,Pôle FA - MIDEA,1,1,0,303,303,"100,00%"
05/06/2026,11:00:00,Pôle FA - SALM AIRFORCE,1,1,0,283,283,"100,00%"
05/06/2026,11:00:00,SFG SERVICES - PLANIFICATION,1,1,0,148,148,"100,00%"
05/06/2026,11:00:00,SYSTEME U,6,5,1,1336,223,"83,33%"
05/06/2026,11:15:00,ELECTRO DEPOT,3,3,0,2153,718,"100,00%"
05/06/2026,11:15:00,MOBALPA,7,7,0,3829,547,"100,00%"
05/06/2026,11:15:00,Pôle Fa - ELICA,2,2,0,782,391,"100,00%"
05/06/2026,11:15:00,Pôle FA - MIDEA,2,2,0,307,154,"100,00%"
05/06/2026,11:15:00,Pôle FA - ROBLIN,1,1,0,489,489,"100,00%"
05/06/2026,11:15:00,SFG SERVICES - PLANIFICATION,2,2,0,962,481,"100,00%"
05/06/2026,11:15:00,SYSTEME U,4,4,0,1394,349,"100,00%"
05/06/2026,11:30:00,ELECTRO DEPOT,1,1,0,1031,1031,"100,00%"
05/06/2026,11:30:00,MOBALPA,3,3,0,1891,630,"100,00%"
05/06/2026,11:30:00,Pôle Fa - ELICA,1,1,0,1659,1659,"100,00%"
05/06/2026,11:30:00,Pôle FA - MIDEA,2,2,0,961,481,"100,00%"
05/06/2026,11:30:00,SFG SERVICES - PLANIFICATION,2,2,0,443,222,"100,00%"
05/06/2026,11:30:00,SYSTEME U,8,8,0,2150,269,"100,00%"
05/06/2026,11:45:00,MOBALPA,4,4,0,2034,509,"100,00%"
05/06/2026,11:45:00,Pôle Fa - ELICA,2,2,0,742,371,"100,00%"
05/06/2026,11:45:00,Pôle FA - MIDEA,1,1,0,641,641,"100,00%"
05/06/2026,11:45:00,Pôle FA - ROBLIN,1,1,0,130,130,"100,00%"
05/06/2026,11:45:00,SYSTEME U,2,2,0,494,247,"100,00%"
05/06/2026,12:00:00,MOBALPA,4,4,0,2942,736,"100,00%"
05/06/2026,12:00:00,SFG SERVICES - PLANIFICATION,2,2,0,431,216,"100,00%"
05/06/2026,12:00:00,SYSTEME U,5,5,0,1530,306,"100,00%"
05/06/2026,12:15:00,Pôle FA - CHANGHONG,1,1,0,797,797,"100,00%"
05/06/2026,12:15:00,Pôle Fa - ELICA,1,1,0,784,784,"100,00%"
05/06/2026,12:30:00,ELECTRO DEPOT,1,1,0,248,248,"100,00%"
05/06/2026,12:30:00,Pôle FA - MIDEA,1,1,0,85,85,"100,00%"
05/06/2026,12:45:00,MOBALPA,1,1,0,143,143,"100,00%"
05/06/2026,12:45:00,Pôle FA - CHANGHONG,1,1,0,136,136,"100,00%"
05/06/2026,12:45:00,Pôle Fa - ELICA,1,1,0,259,259,"100,00%"
05/06/2026,12:45:00,Pôle FA - MIDEA,1,1,0,379,379,"100,00%"
05/06/2026,12:45:00,SYSTEME U,1,1,0,552,552,"100,00%"
05/06/2026,13:00:00,ELECTRO DEPOT,1,1,0,376,376,"100,00%"
05/06/2026,13:00:00,MOBALPA,2,2,0,749,375,"100,00%"
05/06/2026,13:00:00,Pôle Fa - ELICA,1,1,0,141,141,"100,00%"
05/06/2026,13:00:00,SFG SERVICES - PLANIFICATION,1,1,0,139,139,"100,00%"
05/06/2026,13:00:00,SYSTEME U,2,2,0,984,492,"100,00%"
05/06/2026,13:15:00,ELECTRO DEPOT,1,1,0,446,446,"100,00%"
05/06/2026,13:15:00,MOBALPA,2,2,0,978,489,"100,00%"
05/06/2026,13:15:00,Pôle Fa - ELICA,1,1,0,121,121,"100,00%"
05/06/2026,13:15:00,Pôle FA - MIDEA,2,2,0,383,192,"100,00%"
05/06/2026,13:15:00,SYSTEME U,4,4,0,710,178,"100,00%"
05/06/2026,13:30:00,ELECTRO DEPOT,1,1,0,626,626,"100,00%"
05/06/2026,13:30:00,Pôle FA - MIDEA,2,2,0,1106,553,"100,00%"
05/06/2026,13:30:00,SYSTEME U,2,2,0,738,369,"100,00%"
05/06/2026,13:45:00,ELECTRO DEPOT,1,0,1,190,190,"0,00%"
05/06/2026,13:45:00,MOBALPA,3,3,0,1219,406,"100,00%"
05/06/2026,13:45:00,Pôle Fa - ELICA,1,1,0,619,619,"100,00%"
